image_path,eval_split_home,file_stem_home,traffic_type_home,variant_home,hardware_source_home,label_home,assigned_q_home,cache_sha256_home,native_height_home,native_width_home,trufor_score_home,map_min_home,map_max_home,map_mean_home,checkpoint_sha256_home,eval_split_lab,file_stem_lab,traffic_type_lab,variant_lab,hardware_source_lab,label_lab,assigned_q_lab,cache_sha256_lab,native_height_lab,native_width_lab,trufor_score_lab,map_min_lab,map_max_lab,map_mean_lab,checkpoint_sha256_lab,score_signed_diff_lab_minus_home,score_abs_diff,map_min_signed_diff_lab_minus_home,map_min_abs_diff,map_max_signed_diff_lab_minus_home,map_max_abs_diff,map_mean_signed_diff_lab_minus_home,map_mean_abs_diff,home_prediction,lab_prediction,decision_flip,home_correct,lab_correct,home_distance_to_threshold,lab_distance_to_threshold
test/attack/digital_3/iphone15pro/turkiye-01_0074_000-c54807ec_1.jpg,official_test,turkiye-01_0074_000-c54807ec_1,attack,digital_3,iphone15pro,1,55,8948695cab15fcc7585cc995843af2005ee21999b4b88de1085d6cbc39b8ccc1,1787,2827,0.9998477697372437,8.356919352081604e-06,0.9999884366989136,0.0093541452661156,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0074_000-c54807ec_1,attack,digital_3,iphone15pro,1,55,8948695cab15fcc7585cc995843af2005ee21999b4b88de1085d6cbc39b8ccc1,1787,2827,0.9998477697372437,8.35688661027234e-06,0.9999884366989136,0.009354144334793,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-3.2741809263825417e-11,3.2741809263825417e-11,0.0,0.0,-9.313225989016072e-10,9.313225989016072e-10,1,1,False,True,True,0.4668917953968048,0.4668917953968048
test/attack/digital_3/iphone15pro/turkiye-01_0078_000-cfc6a96f_1.jpg,official_test,turkiye-01_0078_000-cfc6a96f_1,attack,digital_3,iphone15pro,1,77,bcd78e8c634b98bfbef00bd02ddc0cba372fc14d20e7477eb626c8ab33fc720a,1793,2820,0.9997316002845764,8.606642950326204e-06,0.9999483823776244,0.0114563833922147,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0078_000-cfc6a96f_1,attack,digital_3,iphone15pro,1,77,bcd78e8c634b98bfbef00bd02ddc0cba372fc14d20e7477eb626c8ab33fc720a,1793,2820,0.9997316002845764,8.60665113577852e-06,0.9999483823776244,0.0114563833922147,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,8.185452315956354e-12,8.185452315956354e-12,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4667756259441376,0.4667756259441376
test/attack/digital_3/iphone15pro/turkiye-01_0079_000-01a48f56_0.jpg,official_test,turkiye-01_0079_000-01a48f56_0,attack,digital_3,iphone15pro,1,61,4846f385b4cb9dfc4f8d29fb091e2ab7d9a463158dd27c625d6ae2af45b2e7c3,1798,2813,0.9997534155845642,1.793553019524552e-05,0.9999576807022096,0.0084469858556985,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0079_000-01a48f56_0,attack,digital_3,iphone15pro,1,61,4846f385b4cb9dfc4f8d29fb091e2ab7d9a463158dd27c625d6ae2af45b2e7c3,1798,2813,0.9997534155845642,1.793554656615015e-05,0.9999576807022096,0.008446984924376,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,1.6370904631912708e-11,1.6370904631912708e-11,0.0,0.0,-9.31322500022369e-10,9.31322500022369e-10,1,1,False,True,True,0.46679744124412537,0.46679744124412537
test/attack/digital_3/iphone15pro/turkiye-01_0081_000-e5c4342a_1.jpg,official_test,turkiye-01_0081_000-e5c4342a_1,attack,digital_3,iphone15pro,1,58,b88152824dbe6b4027d9e0d4af073c1852bd116cca1ee8b9adb909c6d240e8a4,1794,2821,0.9989593029022216,1.7824728274717927e-05,0.999948024749756,0.0095531092956662,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0081_000-e5c4342a_1,attack,digital_3,iphone15pro,1,58,b88152824dbe6b4027d9e0d4af073c1852bd116cca1ee8b9adb909c6d240e8a4,1794,2821,0.9989593029022216,1.782471008482389e-05,0.999948024749756,0.0095531092956662,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-1.8189894035458565e-11,1.8189894035458565e-11,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4660033285617827,0.4660033285617827
test/attack/digital_3/iphone15pro/turkiye-01_0085_000-65296866_0.jpg,official_test,turkiye-01_0085_000-65296866_0,attack,digital_3,iphone15pro,1,65,b7e482e662f09f94db19eccc5e16c1f16aee55ca331439450060a42ea3503e0f,1800,2819,0.9998986721038818,1.0745432518888263e-05,0.99994695186615,0.0095016555860638,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0085_000-65296866_0,attack,digital_3,iphone15pro,1,65,b7e482e662f09f94db19eccc5e16c1f16aee55ca331439450060a42ea3503e0f,1800,2819,0.9998986721038818,1.0745412510004826e-05,0.99994695186615,0.0095016555860638,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-2.0008883437310355e-11,2.0008883437310355e-11,0.0,0.0,0.0,0.0,1,1,False,True,True,0.466942697763443,0.466942697763443
test/attack/digital_3/iphone15pro/turkiye-01_0088_000-3739c168_0.jpg,official_test,turkiye-01_0088_000-3739c168_0,attack,digital_3,iphone15pro,1,85,191fcabb97d9b0761ddf75c050384403980927cd164398c7ca497e7a8a479012,1800,2821,0.999792754650116,1.706719194771722e-05,0.999944806098938,0.0094994995743036,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0088_000-3739c168_0,attack,digital_3,iphone15pro,1,85,191fcabb97d9b0761ddf75c050384403980927cd164398c7ca497e7a8a479012,1800,2821,0.999792754650116,1.706716102489736e-05,0.999944806098938,0.009499498642981,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-3.092281986027956e-11,3.092281986027956e-11,0.0,0.0,-9.313225989016072e-10,9.313225989016072e-10,1,1,False,True,True,0.4668367803096771,0.4668367803096771
test/attack/digital_3/iphone15pro/turkiye-01_0090_000-6238b878_0.jpg,official_test,turkiye-01_0090_000-6238b878_0,attack,digital_3,iphone15pro,1,84,bedad622203631c21f012f4216a23f39700dc4dc1277929859d9a5bf4ea7ae13,1792,2833,0.9988813996315002,6.69183864374645e-05,0.999957799911499,0.0166263170540332,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0090_000-6238b878_0,attack,digital_3,iphone15pro,1,84,bedad622203631c21f012f4216a23f39700dc4dc1277929859d9a5bf4ea7ae13,1792,2833,0.9988813996315002,6.691851740470156e-05,0.999957799911499,0.0166263170540332,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,1.3096723705530167e-10,1.3096723705530167e-10,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4659254252910614,0.4659254252910614
test/attack/digital_3/iphone15pro/turkiye-01_0093_000-330a7661_0.jpg,official_test,turkiye-01_0093_000-330a7661_0,attack,digital_3,iphone15pro,1,87,2ef90ae96bf7314379a7d71ed5e88a6bb6da282b2e256aa2344260a388804e73,1614,2636,0.9999600648880004,5.135986612003762e-06,0.9999754428863524,0.0075615560635924,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-01_0093_000-330a7661_0,attack,digital_3,iphone15pro,1,87,2ef90ae96bf7314379a7d71ed5e88a6bb6da282b2e256aa2344260a388804e73,1614,2636,0.9999600648880004,5.135971605341183e-06,0.9999754428863524,0.0075615546666085,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-1.5006662579253316e-11,1.5006662579253316e-11,0.0,0.0,-1.3969839000871342e-09,1.3969839000871342e-09,1,1,False,True,True,0.46700409054756153,0.46700409054756153
test/attack/digital_3/iphone15pro/turkiye-031_03.jpg,official_test,turkiye-031_03,attack,digital_3,iphone15pro,1,60,66eefe9a080f9dcb84cf30f896ddffe42b07bfbf461aee8ccc936e5149344d03,1796,2827,0.9999200105667114,5.138249889569124e-06,0.9999780654907228,0.00842260196805,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-031_03,attack,digital_3,iphone15pro,1,60,66eefe9a080f9dcb84cf30f896ddffe42b07bfbf461aee8ccc936e5149344d03,1796,2827,0.9999200105667114,5.138249889569124e-06,0.9999780654907228,0.00842260196805,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4669640362262726,0.4669640362262726
test/attack/digital_3/iphone15pro/turkiye-032_03.jpg,official_test,turkiye-032_03,attack,digital_3,iphone15pro,1,55,6965e1a5b345da83011f16a1f698a8ca4ee8a771c9793d147fea542d137012d4,1794,2825,0.9995922446250916,5.525008873519255e-06,0.999830961227417,0.0099457819014787,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-032_03,attack,digital_3,iphone15pro,1,55,6965e1a5b345da83011f16a1f698a8ca4ee8a771c9793d147fea542d137012d4,1794,2825,0.9995922446250916,5.525008873519255e-06,0.999830961227417,0.0099457819014787,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4666362702846527,0.4666362702846527
test/attack/digital_3/iphone15pro/turkiye-036_03.jpg,official_test,turkiye-036_03,attack,digital_3,iphone15pro,1,60,29563ec54eb969d34cbb3cf257087a1e3c754b2e0fc4db749b886b4d325e147d,1784,2815,0.9994284510612488,2.021393083850853e-05,0.9998261332511902,0.0083020497113466,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-036_03,attack,digital_3,iphone15pro,1,60,29563ec54eb969d34cbb3cf257087a1e3c754b2e0fc4db749b886b4d325e147d,1784,2815,0.9994285702705384,2.021387444983702e-05,0.9998261332511902,0.0083020506426692,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,1.1920928966180355e-07,1.1920928966180355e-07,-5.638867150992155e-11,5.638867150992155e-11,0.0,0.0,9.313225989016072e-10,9.313225989016072e-10,1,1,False,True,True,0.46647247672080994,0.4664725959300996
test/attack/digital_3/iphone15pro/turkiye-041_03.jpg,official_test,turkiye-041_03,attack,digital_3,iphone15pro,1,67,5076e9ecc9a58a3aa108ece2a4a878959baa0028323f10922d30663b8a340734,1788,2817,0.9984716773033142,9.932174725690857e-05,0.9999728202819824,0.0161665622144937,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-041_03,attack,digital_3,iphone15pro,1,67,5076e9ecc9a58a3aa108ece2a4a878959baa0028323f10922d30663b8a340734,1788,2817,0.9984716773033142,9.932193643180652e-05,0.9999728202819824,0.0161665622144937,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,1.8917489795521655e-10,1.8917489795521655e-10,0.0,0.0,0.0,0.0,1,1,False,True,True,0.46551570296287537,0.46551570296287537
test/attack/digital_3/iphone15pro/turkiye-083_03.jpg,official_test,turkiye-083_03,attack,digital_3,iphone15pro,1,89,c65d9aae61762f15587416c2c34cf3460ebae3e65b601089ffabfc47bedb29db,1791,2831,0.9999250173568726,7.780979103699792e-06,0.9999542236328124,0.0084010763093829,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-083_03,attack,digital_3,iphone15pro,1,89,c65d9aae61762f15587416c2c34cf3460ebae3e65b601089ffabfc47bedb29db,1791,2831,0.9999250173568726,7.78099365561502e-06,0.9999542236328124,0.0084010744467377,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,1.4551915228366852e-11,1.4551915228366852e-11,0.0,0.0,-1.862645199537938e-09,1.862645199537938e-09,1,1,False,True,True,0.4669690430164337,0.4669690430164337
test/attack/digital_3/iphone15pro/turkiye-086_03.jpg,official_test,turkiye-086_03,attack,digital_3,iphone15pro,1,56,59956594ce1c3bd82f7936d365798ee61c1e1324fb406b8016160f62ac4fd781,1799,2824,0.9996658563613892,1.9608851289376616e-05,0.9999635219573976,0.0083524258807301,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-086_03,attack,digital_3,iphone15pro,1,56,59956594ce1c3bd82f7936d365798ee61c1e1324fb406b8016160f62ac4fd781,1799,2824,0.9996658563613892,1.9608887669164687e-05,0.9999635219573976,0.0083524258807301,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,3.637978807091713e-11,3.637978807091713e-11,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4667098820209503,0.4667098820209503
test/attack/digital_3/iphone15pro/turkiye-092_03.jpg,official_test,turkiye-092_03,attack,digital_3,iphone15pro,1,54,d39dc6333b3de1b36ca7d7a9affb96201fb2e502c1284a932e73b1a542d191e4,1609,2632,0.9998213648796082,1.056768905982608e-05,0.9999732971191406,0.0082865636795759,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-092_03,attack,digital_3,iphone15pro,1,54,d39dc6333b3de1b36ca7d7a9affb96201fb2e502c1284a932e73b1a542d191e4,1609,2632,0.9998213648796082,1.056768905982608e-05,0.9999732971191406,0.0082865627482533,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,0.0,0.0,0.0,0.0,-9.313225989016072e-10,9.313225989016072e-10,1,1,False,True,True,0.4668653905391693,0.4668653905391693
test/attack/digital_3/iphone15pro/turkiye-101_03.jpg,official_test,turkiye-101_03,attack,digital_3,iphone15pro,1,52,add1bb523d7150b1fa646a197eb7b0a348101e08eb1e465fc7dd47e7ad6f1840,1790,2818,0.9996970891952516,2.4081864467007108e-05,0.9999849796295166,0.0089054806157946,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-101_03,attack,digital_3,iphone15pro,1,52,add1bb523d7150b1fa646a197eb7b0a348101e08eb1e465fc7dd47e7ad6f1840,1790,2818,0.9996970891952516,2.40819099417422e-05,0.9999849796295166,0.0089054787531495,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,4.5474735092034544e-11,4.5474735092034544e-11,0.0,0.0,-1.8626450989239762e-09,1.8626450989239762e-09,1,1,False,True,True,0.46674111485481273,0.46674111485481273
test/attack/digital_3/iphone15pro/turkiye-104_03.jpg,official_test,turkiye-104_03,attack,digital_3,iphone15pro,1,66,ace4f927165d98284753e8a4d7183397a3a2f922ad8bf3d3f5f3de2ca5d73ac0,1787,2811,0.9999227523803712,6.7133000811736565e-06,0.9999938011169434,0.0079815359786152,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-104_03,attack,digital_3,iphone15pro,1,66,ace4f927165d98284753e8a4d7183397a3a2f922ad8bf3d3f5f3de2ca5d73ac0,1787,2811,0.9999227523803712,6.713287348247832e-06,0.9999938011169434,0.0079815359786152,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-1.2732925824820995e-11,1.2732925824820995e-11,0.0,0.0,0.0,0.0,1,1,False,True,True,0.46696677803993236,0.46696677803993236
test/attack/digital_3/iphone15pro/turkiye-115_03.jpg,official_test,turkiye-115_03,attack,digital_3,iphone15pro,1,68,8c993b4a0ff1b031c23ca7baf69c0a35c4f8f54c6ae3a13688b602f9b66a6b66,1780,2807,0.999903917312622,9.91341130429646e-06,0.9999613761901855,0.0084812063723802,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-115_03,attack,digital_3,iphone15pro,1,68,8c993b4a0ff1b031c23ca7baf69c0a35c4f8f54c6ae3a13688b602f9b66a6b66,1780,2807,0.999903917312622,9.91340129985474e-06,0.9999613761901855,0.0084812082350254,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-1.000444171950221e-11,1.000444171950221e-11,0.0,0.0,1.8626452012726613e-09,1.8626452012726613e-09,1,1,False,True,True,0.4669479429721831,0.4669479429721831
test/attack/digital_3/iphone15pro/turkiye-121_03.jpg,official_test,turkiye-121_03,attack,digital_3,iphone15pro,1,70,e3de3cdd9c84a96cdbced506e2af9115d3fc2ba37193dd6acd243fcfcccdc157,1613,2633,0.999531388282776,3.1656341889174655e-05,0.9998925924301147,0.011204482987523,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-121_03,attack,digital_3,iphone15pro,1,70,e3de3cdd9c84a96cdbced506e2af9115d3fc2ba37193dd6acd243fcfcccdc157,1613,2633,0.999531388282776,3.165640009683557e-05,0.9998925924301147,0.0112044801935553,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,5.820766091346741e-11,5.820766091346741e-11,0.0,0.0,-2.7939677012950304e-09,2.7939677012950304e-09,1,1,False,True,True,0.46657541394233715,0.46657541394233715
test/attack/digital_3/iphone15pro/turkiye-126_03.jpg,official_test,turkiye-126_03,attack,digital_3,iphone15pro,1,70,5a6a10b6b85c286f24f96dcabc7fecabb7ab4657ce5ce27a1e71477e01329e36,1804,2824,0.9999706745147704,5.424623850558419e-06,0.9999868869781494,0.0091461548581719,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-126_03,attack,digital_3,iphone15pro,1,70,5a6a10b6b85c286f24f96dcabc7fecabb7ab4657ce5ce27a1e71477e01329e36,1804,2824,0.9999706745147704,5.424623850558419e-06,0.9999868869781494,0.0091461548581719,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,False,True,True,0.46701470017433155,0.46701470017433155
test/attack/digital_3/iphone15pro/turkiye-127_03.jpg,official_test,turkiye-127_03,attack,digital_3,iphone15pro,1,53,b5b6b0c6cf37e2c8147bfff3a54767e136c987e0100565f979a04d3bc794a94e,1786,2804,0.9997437596321106,4.65588300357922e-06,0.9999911785125732,0.0085763800889253,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-127_03,attack,digital_3,iphone15pro,1,53,b5b6b0c6cf37e2c8147bfff3a54767e136c987e0100565f979a04d3bc794a94e,1786,2804,0.9997437596321106,4.6558920985262375e-06,0.9999911785125732,0.0085763810202479,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,9.094947017729282e-12,9.094947017729282e-12,0.0,0.0,9.313226006363307e-10,9.313226006363307e-10,1,1,False,True,True,0.46678778529167175,0.46678778529167175
test/attack/digital_3/iphone15pro/turkiye-129_03.jpg,official_test,turkiye-129_03,attack,digital_3,iphone15pro,1,54,f6e2daead42544ba2d811c933d19e64defb0b4b91dc6edd4f7f3bf95047f1ad6,1780,2852,0.9997705817222596,2.036015393969137e-05,0.9999890327453612,0.0089678587391972,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-129_03,attack,digital_3,iphone15pro,1,54,f6e2daead42544ba2d811c933d19e64defb0b4b91dc6edd4f7f3bf95047f1ad6,1780,2852,0.9997705817222596,2.036017394857481e-05,0.9999890327453612,0.0089678587391972,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,2.0008883442392553e-11,2.0008883442392553e-11,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4668146073818208,0.4668146073818208
test/attack/digital_3/iphone15pro/turkiye-130_03.jpg,official_test,turkiye-130_03,attack,digital_3,iphone15pro,1,72,acc60739ac885da23c75ce15cbfb5c5284e51cd13d24f4d0aeaca26c654dd5e6,1795,2828,0.9997867941856384,1.4413782992050985e-05,0.9999710321426392,0.0114070503041148,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-130_03,attack,digital_3,iphone15pro,1,72,acc60739ac885da23c75ce15cbfb5c5284e51cd13d24f4d0aeaca26c654dd5e6,1795,2828,0.9997867941856384,1.4413769349630456e-05,0.9999710321426392,0.0114070503041148,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-1.364242052828799e-11,1.364242052828799e-11,0.0,0.0,0.0,0.0,1,1,False,True,True,0.4668308198451996,0.4668308198451996
test/attack/digital_3/iphone15pro/turkiye-138_03.jpg,official_test,turkiye-138_03,attack,digital_3,iphone15pro,1,87,581bce294dce8ab8aa6a89ec23733afbcd4d76d288a6e6f6f2d63ea7a97d0a49,1616,2642,0.999860405921936,9.61376281338744e-06,0.999945878982544,0.0092799281701445,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-138_03,attack,digital_3,iphone15pro,1,87,581bce294dce8ab8aa6a89ec23733afbcd4d76d288a6e6f6f2d63ea7a97d0a49,1616,2642,0.999860405921936,9.61376281338744e-06,0.999945878982544,0.0092799272388219,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,0.0,0.0,0.0,0.0,-9.313226006363307e-10,9.313226006363307e-10,1,1,False,True,True,0.4669044315814972,0.4669044315814972
test/attack/digital_3/iphone15pro/turkiye-NF-1002.jpg,official_test,turkiye-NF-1002,attack,digital_3,iphone15pro,1,84,d9450fcca4e6d550fab2be6c858856c4c54df957f4270c7f36ac3f29ea037919,1793,2815,0.9994519352912904,8.797676855465397e-06,0.999955415725708,0.0100675290450453,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-NF-1002,attack,digital_3,iphone15pro,1,84,d9450fcca4e6d550fab2be6c858856c4c54df957f4270c7f36ac3f29ea037919,1793,2815,0.9994519352912904,8.797693226370029e-06,0.999955415725708,0.0100675271824002,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,1.6370904631912708e-11,1.6370904631912708e-11,0.0,0.0,-1.8626450989239762e-09,1.8626450989239762e-09,1,1,False,True,True,0.46649596095085155,0.46649596095085155
test/attack/digital_3/iphone15pro/turkiye-NF-1008.jpg,official_test,turkiye-NF-1008,attack,digital_3,iphone15pro,1,90,e8fbd340ae47d2a8a17323782d3af2283760761b79edcd8d5ae869d7e772db2e,1611,2641,0.9948033690452576,8.895309292711318e-05,0.9999514818191528,0.0194450616836547,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-NF-1008,attack,digital_3,iphone15pro,1,90,e8fbd340ae47d2a8a17323782d3af2283760761b79edcd8d5ae869d7e772db2e,1611,2641,0.9948033690452576,8.895377686712891e-05,0.9999514818191528,0.0194450672715902,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,6.83940015733242e-10,6.83940015733242e-10,0.0,0.0,5.587935503204022e-09,5.587935503204022e-09,1,1,False,True,True,0.4618473947048187,0.4618473947048187
test/attack/digital_3/iphone15pro/turkiye-NF-1054.jpg,official_test,turkiye-NF-1054,attack,digital_3,iphone15pro,1,90,e4685288a959c11905f57f687a8d78dc8cb029d3af75053c95528914f0035845,1611,2630,0.999680519104004,1.466369485569885e-05,0.999909281730652,0.0105030303820967,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-NF-1054,attack,digital_3,iphone15pro,1,90,e4685288a959c11905f57f687a8d78dc8cb029d3af75053c95528914f0035845,1611,2630,0.999680519104004,1.466369485569885e-05,0.999909281730652,0.0105030257254838,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,0.0,0.0,0.0,0.0,-4.656612899098245e-09,4.656612899098245e-09,1,1,False,True,True,0.4667245447635652,0.4667245447635652
test/attack/digital_3/iphone15pro/turkiye-NF-1103.jpg,official_test,turkiye-NF-1103,attack,digital_3,iphone15pro,1,57,6ea45e8f05bec2810217f82b80984e646438134ccc2a8224a632828bc027b97e,1790,2824,0.9998559951782228,1.712508856144268e-05,0.9999772310256958,0.0089076841250061,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-NF-1103,attack,digital_3,iphone15pro,1,57,6ea45e8f05bec2810217f82b80984e646438134ccc2a8224a632828bc027b97e,1790,2824,0.9998559951782228,1.7125054000644013e-05,0.9999772310256958,0.0089076850563287,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-3.456079866737127e-11,3.456079866737127e-11,0.0,0.0,9.313226006363307e-10,9.313226006363307e-10,1,1,False,True,True,0.4669000208377839,0.4669000208377839
test/attack/digital_3/iphone15pro/turkiye-NM-1011.jpg,official_test,turkiye-NM-1011,attack,digital_3,iphone15pro,1,73,0aa090e995c51c7419b65151588267c51c6a109239fc465371264388dff38906,1605,2634,0.999726951122284,1.882790274976287e-05,0.9999428987503052,0.0099249454215168,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-NM-1011,attack,digital_3,iphone15pro,1,73,0aa090e995c51c7419b65151588267c51c6a109239fc465371264388dff38906,1605,2634,0.999726951122284,1.882793912955094e-05,0.9999428987503052,0.0099249398335814,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,3.637978807091713e-11,3.637978807091713e-11,0.0,0.0,-5.587935399120614e-09,5.587935399120614e-09,1,1,False,True,True,0.4667709767818452,0.4667709767818452
test/attack/digital_3/iphone15pro/turkiye-NM-1019.jpg,official_test,turkiye-NM-1019,attack,digital_3,iphone15pro,1,90,2cd8713576ab57472d337c60a0931f246b0855fe31cd30b6c73a714b0fa4e953,1614,2639,0.999908447265625,8.668735063110944e-06,0.9999313354492188,0.0089465836063027,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,official_test,turkiye-NM-1019,attack,digital_3,iphone15pro,1,90,2cd8713576ab57472d337c60a0931f246b0855fe31cd30b6c73a714b0fa4e953,1614,2639,0.999908447265625,8.66870232130168e-06,0.9999313354492188,0.0089465845376253,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.0,0.0,-3.2741809263825417e-11,3.2741809263825417e-11,0.0,0.0,9.313226006363307e-10,9.313226006363307e-10,1,1,False,True,True,0.46695247292518616,0.46695247292518616
