eval_split,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,cache_sha256,cache_sha256_runtime,trufor_score,native_height,native_width,map_min,map_max,map_mean,map_path,inference_status,condition,preprocessing,checkpoint_sha256
dev_val,train/attack/digital_2/scan/usa-034_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/usa-034_03.jpg,usa-034_03,attack,digital_2,scan,1,69,def1fb20cb8f2832e53bb67ebff57afb343eadfd17ea05052c45e71a538745c1,def1fb20cb8f2832e53bb67ebff57afb343eadfd17ea05052c45e71a538745c1,0.6376441717147827,1250,1993,0.024517852813005447,0.9680326581001282,0.32051920890808105,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/usa-034_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/huawei/usa-034_03.jpg,data/processed/policy_c/train/bonafide/huawei/usa-034_03.jpg,usa-034_03,bonafide,,huawei,0,50,dc2dcec255a0b81698d3eb41b289b8b4ff7328bf3696f192f629b7cfa8b2fa28,dc2dcec255a0b81698d3eb41b289b8b4ff7328bf3696f192f629b7cfa8b2fa28,0.7251732349395752,1971,3199,0.19879429042339325,0.9836574196815491,0.6954800486564636,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/huawei/usa-034_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/iphone15pro/usa-034_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/usa-034_03.jpg,usa-034_03,bonafide,,iphone15pro,0,77,1ac69f192285bc817048fc0ce54f1fd35344ee270eef9afdd1a756c7f5aa6f78,1ac69f192285bc817048fc0ce54f1fd35344ee270eef9afdd1a756c7f5aa6f78,0.35873183608055115,1794,2810,0.01856718212366104,0.9497113823890686,0.21337534487247467,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/iphone15pro/usa-034_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/scan/usa-034_03.jpg,data/processed/policy_c/train/bonafide/scan/usa-034_03.jpg,usa-034_03,bonafide,,scan,0,69,0b66f1ac14fc073fd65d988dc582a5d438a8684c8e114b487e9ff30db2ea2391,0b66f1ac14fc073fd65d988dc582a5d438a8684c8e114b487e9ff30db2ea2391,0.7030154466629028,1250,1993,0.00779540091753006,0.9813164472579956,0.20049136877059937,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/scan/usa-034_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/huawei/usa-067_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/usa-067_03.jpg,usa-067_03,attack,digital_1,huawei,1,65,1cebd09f9946f6066f6b7a9353b98f63ef14d53ed55c54caf00e929b92b3cc40,1cebd09f9946f6066f6b7a9353b98f63ef14d53ed55c54caf00e929b92b3cc40,0.8684012293815613,1905,3047,0.004540073219686747,0.999471127986908,0.32014936208724976,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/iphone15pro/usa-067_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/usa-067_03.jpg,usa-067_03,attack,digital_1,iphone15pro,1,90,5c97620bfffdcb037bc94a6f1e5fc49b27ef152d9cb8ab1dc984cdb014fe4052,5c97620bfffdcb037bc94a6f1e5fc49b27ef152d9cb8ab1dc984cdb014fe4052,0.9663227200508118,1607,2633,0.000988814397715032,0.9998828172683716,0.10609810054302216,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/scan/usa-067_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/usa-067_03.jpg,usa-067_03,attack,digital_1,scan,1,84,f6e0dfc51c5142553b55fe713a580334c2a8401ae240db4fa7e69ad726f206e5,f6e0dfc51c5142553b55fe713a580334c2a8401ae240db4fa7e69ad726f206e5,0.7158227562904358,1248,1997,0.011245233938097954,0.9987598657608032,0.13767366111278534,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/huawei/usa-067_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/usa-067_03.jpg,usa-067_03,attack,digital_2,huawei,1,65,afc537073b42f692cf3a2e3a00cb2a93476187a2c56d3e54f6c1f6acd0a35f15,afc537073b42f692cf3a2e3a00cb2a93476187a2c56d3e54f6c1f6acd0a35f15,0.7666264772415161,1905,3047,0.09047229588031769,0.9988810420036316,0.5676255822181702,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/iphone15pro/usa-067_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/usa-067_03.jpg,usa-067_03,attack,digital_2,iphone15pro,1,90,cc0d827aaf9d3205f7f6583c65fe0761f017e10656bf7391b63f668874092edf,cc0d827aaf9d3205f7f6583c65fe0761f017e10656bf7391b63f668874092edf,0.6285572648048401,1607,2633,0.002782462164759636,0.9951222538948059,0.11254200339317322,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/scan/usa-067_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/usa-067_03.jpg,usa-067_03,attack,digital_2,scan,1,84,9c2fccc02a68708c5a64764bcef6f7d4e0f62ba4e03b4144a477befa498a81b5,9c2fccc02a68708c5a64764bcef6f7d4e0f62ba4e03b4144a477befa498a81b5,0.46268659830093384,1248,1997,0.026438329368829727,0.9635246992111206,0.30266404151916504,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/huawei/usa-067_03.jpg,data/processed/policy_c/train/bonafide/huawei/usa-067_03.jpg,usa-067_03,bonafide,,huawei,0,65,24c1d07b3d14474bf2740d73d7073433be819580ee4033aac728b7584f6b4ed2,24c1d07b3d14474bf2740d73d7073433be819580ee4033aac728b7584f6b4ed2,0.7411682605743408,1905,3047,0.2317505031824112,0.981502890586853,0.6484686732292175,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/huawei/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/iphone15pro/usa-067_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/usa-067_03.jpg,usa-067_03,bonafide,,iphone15pro,0,90,fefdd3f5ed1423783c0e691cf100412360953dac4de4a8fca712eb420352dbf5,fefdd3f5ed1423783c0e691cf100412360953dac4de4a8fca712eb420352dbf5,0.22210361063480377,1607,2633,0.0006073002004995942,0.967891275882721,0.05104127898812294,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/iphone15pro/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/scan/usa-067_03.jpg,data/processed/policy_c/train/bonafide/scan/usa-067_03.jpg,usa-067_03,bonafide,,scan,0,84,697242eb5cbc9dd4edefb957353299503371e9165f997f8ad6562717e068c5ab,697242eb5cbc9dd4edefb957353299503371e9165f997f8ad6562717e068c5ab,0.4253239929676056,1248,1997,0.023142710328102112,0.9709417819976807,0.2503402531147003,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/scan/usa-067_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/huawei/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_1/huawei/usa-NF-1036.jpg,usa-NF-1036,attack,digital_1,huawei,1,69,a36ebb801d72f329a43083e2f990dc262ac37e84653b5f80169d8c2af6b973ff,a36ebb801d72f329a43083e2f990dc262ac37e84653b5f80169d8c2af6b973ff,0.9296280145645142,1988,3211,0.0009644438396207988,0.9997226595878601,0.23713356256484985,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/iphone15pro/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/usa-NF-1036.jpg,usa-NF-1036,attack,digital_1,iphone15pro,1,62,b74481d18a024033d81c8930288f635cdeceaac179610617f628642083c62cf1,b74481d18a024033d81c8930288f635cdeceaac179610617f628642083c62cf1,0.8498589992523193,1800,2807,0.0025244459975510836,0.9994581341743469,0.13810189068317413,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/scan/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_1/scan/usa-NF-1036.jpg,usa-NF-1036,attack,digital_1,scan,1,72,f45865246ba318e2cdb0cee19f90dc7977b114073d4fabf9bbfdb673170ed980,f45865246ba318e2cdb0cee19f90dc7977b114073d4fabf9bbfdb673170ed980,0.6072431206703186,1245,1999,0.01721973903477192,0.996769905090332,0.3173946738243103,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/huawei/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_2/huawei/usa-NF-1036.jpg,usa-NF-1036,attack,digital_2,huawei,1,69,10c5b87e54d7018f596d9ced6564181f93dc8e1ab39c6a034b2b2f43312f0a74,10c5b87e54d7018f596d9ced6564181f93dc8e1ab39c6a034b2b2f43312f0a74,0.8646745085716248,1988,3211,0.026485132053494453,0.9976738095283508,0.3560532331466675,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,usa-NF-1036,attack,digital_2,iphone15pro,1,62,d49b73800db84ea919fc01258dc0d4a9461d47e5682498e3d58208fecf9c04a4,d49b73800db84ea919fc01258dc0d4a9461d47e5682498e3d58208fecf9c04a4,0.6641461253166199,1800,2807,0.011940164491534233,0.9944630265235901,0.27487173676490784,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/scan/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_2/scan/usa-NF-1036.jpg,usa-NF-1036,attack,digital_2,scan,1,72,7aeb1e2877bb8d3d2e7a93fe5ab86d7b1655512b56e6cf020ea2d495c05c524e,7aeb1e2877bb8d3d2e7a93fe5ab86d7b1655512b56e6cf020ea2d495c05c524e,0.489783376455307,1245,1999,0.015708308666944504,0.9954097867012024,0.2829951047897339,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/huawei/usa-NF-1036.jpg,data/processed/policy_c/train/bonafide/huawei/usa-NF-1036.jpg,usa-NF-1036,bonafide,,huawei,0,69,4f98e79b7d90e26c3bd0f94134eb99f29578b421fbf08cafa96cb2bde7f2753b,4f98e79b7d90e26c3bd0f94134eb99f29578b421fbf08cafa96cb2bde7f2753b,0.72013920545578,1988,3211,0.051007211208343506,0.9878167510032654,0.5118187069892883,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/huawei/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/iphone15pro/usa-NF-1036.jpg,data/processed/policy_c/train/bonafide/iphone15pro/usa-NF-1036.jpg,usa-NF-1036,bonafide,,iphone15pro,0,62,b0e3e02838aa6b883c832d3cd8d818c45eade724f58cfb1b427d3993be35b696,b0e3e02838aa6b883c832d3cd8d818c45eade724f58cfb1b427d3993be35b696,0.4271620213985443,1800,2807,0.026343829929828644,0.9838220477104187,0.2872817814350128,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/iphone15pro/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/scan/usa-NF-1036.jpg,data/processed/policy_c/train/bonafide/scan/usa-NF-1036.jpg,usa-NF-1036,bonafide,,scan,0,72,08234ae0e7deac1e0f309e32a00056c28a55f33504b2d3366992ff323c6bccb8,08234ae0e7deac1e0f309e32a00056c28a55f33504b2d3366992ff323c6bccb8,0.3991768956184387,1245,1999,0.0353456512093544,0.9308127164840698,0.4947807192802429,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/scan/usa-NF-1036.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/huawei/usa-NF-1065.jpg,data/processed/policy_c/train/attack/digital_1/huawei/usa-NF-1065.jpg,usa-NF-1065,attack,digital_1,huawei,1,60,fa5e2a8f5b44df1407e17957cdf77697eb25f95b01c2e3e15f4253e7143bae59,fa5e2a8f5b44df1407e17957cdf77697eb25f95b01c2e3e15f4253e7143bae59,0.7328081727027893,1893,3052,0.008110534399747849,0.9989916682243347,0.2748711407184601,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/iphone15pro/usa-NF-1065.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/usa-NF-1065.jpg,usa-NF-1065,attack,digital_1,iphone15pro,1,56,fe2910c5f2a9fad2c37aff74eea08db01bb8fa5192daf2a3545d245bccce07c5,fe2910c5f2a9fad2c37aff74eea08db01bb8fa5192daf2a3545d245bccce07c5,0.9147845506668091,1611,2647,0.0017156988615170121,0.9999071359634399,0.06321452558040619,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/scan/usa-NF-1065.jpg,data/processed/policy_c/train/attack/digital_1/scan/usa-NF-1065.jpg,usa-NF-1065,attack,digital_1,scan,1,54,8c50e6dd1b6adcb351e074e2a3056f64515974c2d5a6d5e40c710f8b9a665461,8c50e6dd1b6adcb351e074e2a3056f64515974c2d5a6d5e40c710f8b9a665461,0.7946105003356934,1248,1995,0.004051689524203539,0.9998233914375305,0.05798224359750748,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/huawei/usa-NF-1065.jpg,data/processed/policy_c/train/attack/digital_2/huawei/usa-NF-1065.jpg,usa-NF-1065,attack,digital_2,huawei,1,60,18f178be05247d71731e13dca0d41f5d666554c247d9e003d31d276a9516d9e8,18f178be05247d71731e13dca0d41f5d666554c247d9e003d31d276a9516d9e8,0.6669662594795227,1893,3052,0.06939715892076492,0.9977224469184875,0.48678141832351685,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/iphone15pro/usa-NF-1065.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/usa-NF-1065.jpg,usa-NF-1065,attack,digital_2,iphone15pro,1,56,b56964916e156c85c9cede8e645c1b23c51248d00384359e5b6b808482094845,b56964916e156c85c9cede8e645c1b23c51248d00384359e5b6b808482094845,0.7729315161705017,1611,2647,0.006099790334701538,0.9959089756011963,0.15546350181102753,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/scan/usa-NF-1065.jpg,data/processed/policy_c/train/attack/digital_2/scan/usa-NF-1065.jpg,usa-NF-1065,attack,digital_2,scan,1,54,1f47942616d28a1c004b6b0cedbb17ea0b1644d3c2e3966e181b825aa339f188,1f47942616d28a1c004b6b0cedbb17ea0b1644d3c2e3966e181b825aa339f188,0.44828736782073975,1248,1995,0.03250379487872124,0.9544655680656433,0.35028937458992004,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/huawei/usa-NF-1065.jpg,data/processed/policy_c/train/bonafide/huawei/usa-NF-1065.jpg,usa-NF-1065,bonafide,,huawei,0,60,2c345d85f747ff3cdac017e68caaa54b6fac7de03091527daf2fdef95f265ae8,2c345d85f747ff3cdac017e68caaa54b6fac7de03091527daf2fdef95f265ae8,0.6416406631469727,1893,3052,0.10007937252521515,0.9932522177696228,0.5332372188568115,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/huawei/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/iphone15pro/usa-NF-1065.jpg,data/processed/policy_c/train/bonafide/iphone15pro/usa-NF-1065.jpg,usa-NF-1065,bonafide,,iphone15pro,0,56,2d36f3d9ac752c7f8c07b21273683912e93e785ad33fe24ae19faa3382f3189f,2d36f3d9ac752c7f8c07b21273683912e93e785ad33fe24ae19faa3382f3189f,0.3482125997543335,1611,2647,0.0009428958292119205,0.9837149977684021,0.052705369889736176,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/iphone15pro/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/scan/usa-NF-1065.jpg,data/processed/policy_c/train/bonafide/scan/usa-NF-1065.jpg,usa-NF-1065,bonafide,,scan,0,54,f0ef6a9eda549d4448a2f50503c28d8d5778cd3ed83c3988a08fb5501e2e3995,f0ef6a9eda549d4448a2f50503c28d8d5778cd3ed83c3988a08fb5501e2e3995,0.4423782527446747,1248,1995,0.01885753870010376,0.9443554282188416,0.2578476071357727,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/scan/usa-NF-1065.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/huawei/usa-NF-1076.jpg,data/processed/policy_c/train/attack/digital_1/huawei/usa-NF-1076.jpg,usa-NF-1076,attack,digital_1,huawei,1,74,e2ca083ba7e25f96dd94a01a15783e9dd3172aa548ef21fde6f6bbc94f08b1f3,e2ca083ba7e25f96dd94a01a15783e9dd3172aa548ef21fde6f6bbc94f08b1f3,0.8574201464653015,1967,3202,0.00802673026919365,0.9982467889785767,0.40009385347366333,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/iphone15pro/usa-NF-1076.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/usa-NF-1076.jpg,usa-NF-1076,attack,digital_1,iphone15pro,1,83,40b8a3f5eb46a92e06bfffdac75b8692fd4147d96f6b4063d0019f44977aa5ad,40b8a3f5eb46a92e06bfffdac75b8692fd4147d96f6b4063d0019f44977aa5ad,0.9044667482376099,1808,2824,0.0008462277473881841,0.999565064907074,0.2146240472793579,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_1/scan/usa-NF-1076.jpg,data/processed/policy_c/train/attack/digital_1/scan/usa-NF-1076.jpg,usa-NF-1076,attack,digital_1,scan,1,62,fe4669711688ae2ef3e5050b3413f32544b7ad0ceb4b2c93b2dcdea0d2747414,fe4669711688ae2ef3e5050b3413f32544b7ad0ceb4b2c93b2dcdea0d2747414,0.8013800382614136,1252,1993,0.006889213342219591,0.9999392032623291,0.07112539559602737,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/huawei/usa-NF-1076.jpg,data/processed/policy_c/train/attack/digital_2/huawei/usa-NF-1076.jpg,usa-NF-1076,attack,digital_2,huawei,1,74,6cab7641ce686d017838ea3584f9a668f77b1131f90deb2a655e530925296c66,6cab7641ce686d017838ea3584f9a668f77b1131f90deb2a655e530925296c66,0.8133029341697693,1967,3202,0.02612307481467724,0.9973599314689636,0.40376725792884827,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/iphone15pro/usa-NF-1076.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/usa-NF-1076.jpg,usa-NF-1076,attack,digital_2,iphone15pro,1,83,f00858bf0593c56c3cc23a81e4b4524bff06ef6604a3641e8db8a241aba71d87,f00858bf0593c56c3cc23a81e4b4524bff06ef6604a3641e8db8a241aba71d87,0.6863402128219604,1808,2824,0.03793327137827873,0.98915034532547,0.38180261850357056,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/attack/digital_2/scan/usa-NF-1076.jpg,data/processed/policy_c/train/attack/digital_2/scan/usa-NF-1076.jpg,usa-NF-1076,attack,digital_2,scan,1,62,ee546f4d0559d9da035d263c9bf9577d0b150ab8d672ec734086d6422e703443,ee546f4d0559d9da035d263c9bf9577d0b150ab8d672ec734086d6422e703443,0.5412917137145996,1252,1993,0.07719020545482635,0.9597495198249817,0.47451603412628174,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/huawei/usa-NF-1076.jpg,data/processed/policy_c/train/bonafide/huawei/usa-NF-1076.jpg,usa-NF-1076,bonafide,,huawei,0,74,42ddf608a775b1e5b76205de2c61ed7584ab28b44db50cda16d9e3ca45882a4c,42ddf608a775b1e5b76205de2c61ed7584ab28b44db50cda16d9e3ca45882a4c,0.6758671998977661,1967,3202,0.031756386160850525,0.9916331768035889,0.4799753725528717,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/huawei/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/iphone15pro/usa-NF-1076.jpg,data/processed/policy_c/train/bonafide/iphone15pro/usa-NF-1076.jpg,usa-NF-1076,bonafide,,iphone15pro,0,83,5e399aded20f31505f42c3925527baf59b31908649b796b759b4febb77d6b63a,5e399aded20f31505f42c3925527baf59b31908649b796b759b4febb77d6b63a,0.284788578748703,1808,2824,0.02468123473227024,0.983421266078949,0.22061116993427277,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/iphone15pro/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
dev_val,train/bonafide/scan/usa-NF-1076.jpg,data/processed/policy_c/train/bonafide/scan/usa-NF-1076.jpg,usa-NF-1076,bonafide,,scan,0,62,d949aeeb761db8c3680ccb5a67ad61324d77cbb85a2085bc3d49788d688d5103,d949aeeb761db8c3680ccb5a67ad61324d77cbb85a2085bc3d49788d688d5103,0.5306476950645447,1252,1993,0.009223696775734425,0.9592637419700623,0.20660090446472168,output/trufor_pretrained_policy_c_native/maps/dev_val/train/bonafide/scan/usa-NF-1076.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844
