eval_split,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,cache_sha256,cache_sha256_runtime,trufor_score,native_height,native_width,map_min,map_max,map_mean,map_path,inference_status,condition,preprocessing,checkpoint_sha256,run_tag
official_test,test/attack/digital_3/huawei/chinese-001_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-001_03.jpg,chinese-001_03,attack,digital_3,huawei,1,77,d8f84cba769ae06e0cfa38a1d04f6a83487547208ca97425cbf73e3157488361,d8f84cba769ae06e0cfa38a1d04f6a83487547208ca97425cbf73e3157488361,0.9896863102912903,1962,3193,0.00013025941734667867,0.9998633861541748,0.02266269363462925,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-001_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-018_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-018_03.jpg,chinese-018_03,attack,digital_3,huawei,1,71,8ef9dc1d8fdd71ecf6e5d515f82f3511fa4521706b14d914e8ff8d4049504e86,8ef9dc1d8fdd71ecf6e5d515f82f3511fa4521706b14d914e8ff8d4049504e86,0.899000346660614,1971,3189,0.0027997817378491163,0.9989809393882751,0.19818538427352905,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-018_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0003_000-98e8eaef_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0003_000-98e8eaef_0.jpg,chinese-01_0003_000-98e8eaef_0,attack,digital_3,huawei,1,65,da5af2bc22ae702ce7949c0b96847492dd1c6b21fbdbf56582d8879ead127b50,da5af2bc22ae702ce7949c0b96847492dd1c6b21fbdbf56582d8879ead127b50,0.9990517497062683,1956,3179,2.4268698325613514e-05,0.9999529123306274,0.009822707623243332,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0003_000-98e8eaef_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0007_000-08f07a73_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0007_000-08f07a73_0.jpg,chinese-01_0007_000-08f07a73_0,attack,digital_3,huawei,1,76,819e1ca2b35a2dc1d8ceac698124a4cd7e0b8a47c80cdeb92bc558e46dc1bbc0,819e1ca2b35a2dc1d8ceac698124a4cd7e0b8a47c80cdeb92bc558e46dc1bbc0,0.9996756315231323,1960,3205,1.5032431292638648e-05,0.9999401569366455,0.011368275620043278,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0007_000-08f07a73_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0012_000-48c56e4b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0012_000-48c56e4b_0.jpg,chinese-01_0012_000-48c56e4b_0,attack,digital_3,huawei,1,77,497472bdcec23c281aca03934091beeee21b37a66f0bfb294b46380f02764490,497472bdcec23c281aca03934091beeee21b37a66f0bfb294b46380f02764490,0.999583899974823,1963,3190,8.933056960813701e-06,0.9999336004257202,0.011912696994841099,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0012_000-48c56e4b_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0019_000-06d51424_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0019_000-06d51424_0.jpg,chinese-01_0019_000-06d51424_0,attack,digital_3,huawei,1,58,8719aea54ea7520cb4b180264533d0d1b516b829fc2162c8796a6c9e1931e1ef,8719aea54ea7520cb4b180264533d0d1b516b829fc2162c8796a6c9e1931e1ef,0.9999198913574219,1967,3191,8.094609256659169e-06,0.9999712705612183,0.01077153068035841,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0019_000-06d51424_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0022_000-3b9715ed_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0022_000-3b9715ed_0.jpg,chinese-01_0022_000-3b9715ed_0,attack,digital_3,huawei,1,51,6a40c01a145c6fd5f7de32fdaa5e92c45027d58bfb22c44dc5c6bea6fb35125b,6a40c01a145c6fd5f7de32fdaa5e92c45027d58bfb22c44dc5c6bea6fb35125b,0.9990286827087402,1963,3181,7.3023379627557006e-06,0.9999502897262573,0.011621338315308094,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0022_000-3b9715ed_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0028_000-611e103a_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0028_000-611e103a_0.jpg,chinese-01_0028_000-611e103a_0,attack,digital_3,huawei,1,59,998add40d8802bb62e494134d2aa9fa9c4a58f8e61e34b20c77fa3089aabff7f,998add40d8802bb62e494134d2aa9fa9c4a58f8e61e34b20c77fa3089aabff7f,0.9976574182510376,1970,3192,1.072216582542751e-05,0.9998059868812561,0.014186803251504898,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0028_000-611e103a_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0034_000-9b26d58c_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0034_000-9b26d58c_0.jpg,chinese-01_0034_000-9b26d58c_0,attack,digital_3,huawei,1,54,6ef28337cedba55c2b8b82bbf4983fb56915152de51f76aa6ec2150a829f3c11,6ef28337cedba55c2b8b82bbf4983fb56915152de51f76aa6ec2150a829f3c11,0.9994431138038635,1890,3037,1.1859483493026346e-05,0.9999221563339233,0.012139871716499329,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0034_000-9b26d58c_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0084_000-ba83f345_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0084_000-ba83f345_1.jpg,chinese-01_0084_000-ba83f345_1,attack,digital_3,huawei,1,80,5a58197842a555e34f7f7ef15c41f7d1f46a15d4e0fb7908387f5b7173f916b6,5a58197842a555e34f7f7ef15c41f7d1f46a15d4e0fb7908387f5b7173f916b6,0.9999206066131592,1964,3180,6.268105607887264e-06,0.9999459981918335,0.008464585989713669,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0084_000-ba83f345_1.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-01_0086_000-5a7ac9e6_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0086_000-5a7ac9e6_1.jpg,chinese-01_0086_000-5a7ac9e6_1,attack,digital_3,huawei,1,62,4ff41c9d3fcbd601ca08e2fd6f092c161001cba8409bf9ebb09f2a388f58c1f6,4ff41c9d3fcbd601ca08e2fd6f092c161001cba8409bf9ebb09f2a388f58c1f6,0.9945586323738098,1969,3190,2.3168868210632354e-05,0.9998672008514404,0.017566941678524017,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-01_0086_000-5a7ac9e6_1.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-020_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-020_03.jpg,chinese-020_03,attack,digital_3,huawei,1,60,d0c43f0db106e8992e64f16fc3e0acb480a32dc5c7d380cacee98b1b7c0de5df,d0c43f0db106e8992e64f16fc3e0acb480a32dc5c7d380cacee98b1b7c0de5df,0.9996864795684814,1968,3188,1.2927415809826925e-05,0.9999693632125854,0.00885734148323536,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-020_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-039_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-039_03.jpg,chinese-039_03,attack,digital_3,huawei,1,84,8a900253dc43c9827af074ac62736b8d5ba1038262f330f0bad7c057ed51771f,8a900253dc43c9827af074ac62736b8d5ba1038262f330f0bad7c057ed51771f,0.998521625995636,1968,3190,1.941044320119545e-05,0.9999676942825317,0.009320920333266258,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-039_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-064_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-064_03.jpg,chinese-064_03,attack,digital_3,huawei,1,88,6ba604f1e29474df3ea0d97e665a7852f0cc023afd4fa80e58b4d1b42fa7b823,6ba604f1e29474df3ea0d97e665a7852f0cc023afd4fa80e58b4d1b42fa7b823,0.8142720460891724,1971,3225,0.0639452263712883,0.9974186420440674,0.4793856739997864,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-064_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-081_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-081_03.jpg,chinese-081_03,attack,digital_3,huawei,1,58,25dde8982871a48602e653bfff8552695786303f1e9506c55472081fb2b4da02,25dde8982871a48602e653bfff8552695786303f1e9506c55472081fb2b4da02,0.9989994168281555,1967,3214,1.468453228881117e-05,0.9999178647994995,0.00999757181853056,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-081_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-096_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-096_03.jpg,chinese-096_03,attack,digital_3,huawei,1,82,34b0f501b4e55eccaf5ee651696ec7a7dd71e93360a9c229ff1b5884990ca6bc,34b0f501b4e55eccaf5ee651696ec7a7dd71e93360a9c229ff1b5884990ca6bc,0.9961636066436768,1974,3178,9.779549145605415e-05,0.9999020099639893,0.010415930300951004,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-096_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-099_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-099_03.jpg,chinese-099_03,attack,digital_3,huawei,1,74,d2ea86cb33acf2c668e09c4b2a8c5f63748f6f206385d26006952c3f1df87fff,d2ea86cb33acf2c668e09c4b2a8c5f63748f6f206385d26006952c3f1df87fff,0.9997507929801941,1959,3197,1.081507343769772e-05,0.9999023675918579,0.010787567123770714,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-099_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-102_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-102_03.jpg,chinese-102_03,attack,digital_3,huawei,1,76,4f206bf68f5ac6f8c7fb556aeb578a0368c39222c3a5f8b061b4427e02447b68,4f206bf68f5ac6f8c7fb556aeb578a0368c39222c3a5f8b061b4427e02447b68,0.9996846914291382,1974,3196,1.6909541955101304e-05,0.9999539852142334,0.009608468972146511,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-102_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-107_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-107_03.jpg,chinese-107_03,attack,digital_3,huawei,1,58,985040c6d67295f1ccde8330e5555b8b0202feff54fd212126cc1affd54dd67e,985040c6d67295f1ccde8330e5555b8b0202feff54fd212126cc1affd54dd67e,0.9998610019683838,1999,3213,1.0929103154921904e-05,0.9999301433563232,0.009088333696126938,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-107_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-113_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-113_03.jpg,chinese-113_03,attack,digital_3,huawei,1,85,e518730527a65dd11fead08612c83135ab4f1d935f1f1b95995f85c846deb1c0,e518730527a65dd11fead08612c83135ab4f1d935f1f1b95995f85c846deb1c0,0.990772008895874,1973,3178,0.00011427821300458163,0.9999169111251831,0.013687686994671822,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-113_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-142_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-142_03.jpg,chinese-142_03,attack,digital_3,huawei,1,60,0676cace3f40f24e1a31bdd3c1ba4a305109a0d30c78de29d29de36a45b31475,0676cace3f40f24e1a31bdd3c1ba4a305109a0d30c78de29d29de36a45b31475,0.9976657629013062,1967,3195,4.171786713413894e-05,0.9998868703842163,0.011053589172661304,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-142_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1014.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1014.jpg,chinese-NF-1014,attack,digital_3,huawei,1,85,7cdb0485884f2cdd4f9aafc484d9e1948d5b8c75e78bf8b3968922c62495464a,7cdb0485884f2cdd4f9aafc484d9e1948d5b8c75e78bf8b3968922c62495464a,0.9869130849838257,1970,3192,2.8106629542890005e-05,0.999850869178772,0.018808186054229736,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1014.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1023.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1023.jpg,chinese-NF-1023,attack,digital_3,huawei,1,72,6759b2798c78117860fa7dcfabe8b1e418c6387e2d486e9e7a7bec68670c8a80,6759b2798c78117860fa7dcfabe8b1e418c6387e2d486e9e7a7bec68670c8a80,0.9998685121536255,1980,3199,6.5316980908392e-06,0.999962329864502,0.010026412084698677,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1023.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1042.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1042.jpg,chinese-NF-1042,attack,digital_3,huawei,1,58,2f1b5d9a84fb882162be5330dee043d2a420e779052d28eb2a7d92cd6de610b4,2f1b5d9a84fb882162be5330dee043d2a420e779052d28eb2a7d92cd6de610b4,0.9997536540031433,1860,3063,1.0677276804926805e-05,0.9999392032623291,0.009428068064153194,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1042.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1050.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_3,huawei,1,58,e0870f716749abf605f34b2a6a846480f7d20be84ff7dd4d988ab9217f257764,e0870f716749abf605f34b2a6a846480f7d20be84ff7dd4d988ab9217f257764,0.9998406171798706,1968,3198,1.2809920008294284e-05,0.9999555349349976,0.009943900629878044,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1050.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1059.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1059.jpg,chinese-NF-1059,attack,digital_3,huawei,1,58,f7bfbe05afe8ec56e5026e5eb5e23bf0a4b5cfe3153c2e3a6070a88046e3e848,f7bfbe05afe8ec56e5026e5eb5e23bf0a4b5cfe3153c2e3a6070a88046e3e848,0.9999213218688965,1886,3030,8.452080692222808e-06,0.999970555305481,0.010660103522241116,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1059.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1067.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1067.jpg,chinese-NF-1067,attack,digital_3,huawei,1,63,7b12de554974533780ed1d22f7d824b2984dcea140b4b46b5045fc5d23aef0d8,7b12de554974533780ed1d22f7d824b2984dcea140b4b46b5045fc5d23aef0d8,0.9974662065505981,1893,3035,2.4744891561567783e-05,0.9999092817306519,0.012621604837477207,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1067.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1072.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1072.jpg,chinese-NF-1072,attack,digital_3,huawei,1,82,8c5c58aca82258acdde9bc0ca6fd4b3a7c255756e50abd32ac5e57ae00aa87ef,8c5c58aca82258acdde9bc0ca6fd4b3a7c255756e50abd32ac5e57ae00aa87ef,0.9989870190620422,1966,3192,1.3594139090855606e-05,0.9999288320541382,0.010027791373431683,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1072.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1085.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_3,huawei,1,76,b0c01b2e4322b2ad002f6f760b88f0605c4740fd6e3b850311644ca385428bbf,b0c01b2e4322b2ad002f6f760b88f0605c4740fd6e3b850311644ca385428bbf,0.9903006553649902,1985,3222,5.6993289035744965e-05,0.9999678134918213,0.017668746411800385,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1085.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1088.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1088.jpg,chinese-NF-1088,attack,digital_3,huawei,1,80,ea72ca7bb96a41f7d71fb4e1681e471e690180c2e1038e2c8dd9cfc7785b52c6,ea72ca7bb96a41f7d71fb4e1681e471e690180c2e1038e2c8dd9cfc7785b52c6,0.9982092380523682,1884,3036,5.786469955637585e-06,0.9998836517333984,0.010065268725156784,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1088.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NF-1101.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1101.jpg,chinese-NF-1101,attack,digital_3,huawei,1,61,409bdc7884d1e002ad7966d6b4c1b71132deb1e4fe979d451ed3880c4ac4ea0e,409bdc7884d1e002ad7966d6b4c1b71132deb1e4fe979d451ed3880c4ac4ea0e,0.9525978565216064,1881,3030,0.00010650105832610279,0.9998726844787598,0.021841593086719513,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NF-1101.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/chinese-NM-1092.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_3,huawei,1,61,c2d2dcf93c7b14b52f33187a633e33799e0503dbdcfdcd4db3a99e658c9ce26f,c2d2dcf93c7b14b52f33187a633e33799e0503dbdcfdcd4db3a99e658c9ce26f,0.9975041747093201,1985,3242,2.3251650418387726e-05,0.9999003410339355,0.014386222697794437,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/chinese-NM-1092.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/french-019_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-019_03.jpg,french-019_03,attack,digital_3,huawei,1,77,9c7e907abd058de400db2f9f63c492b582c4575e14835161ae3077d6be6690fe,9c7e907abd058de400db2f9f63c492b582c4575e14835161ae3077d6be6690fe,0.9374869465827942,1978,3225,0.0017488443991169333,0.9997978806495667,0.06457190960645676,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/french-019_03.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/french-01_0006_000-f9f1aca7_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0006_000-f9f1aca7_0.jpg,french-01_0006_000-f9f1aca7_0,attack,digital_3,huawei,1,75,0e279ee6d92fd687ebbe6e807ea46a35137f3226d19745dcc3e2d6dd4951f160,0e279ee6d92fd687ebbe6e807ea46a35137f3226d19745dcc3e2d6dd4951f160,0.9983525276184082,1972,3204,2.2797910787630826e-05,0.9999563694000244,0.009360339492559433,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/french-01_0006_000-f9f1aca7_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/french-01_0029_000-d00491e2_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0029_000-d00491e2_1.jpg,french-01_0029_000-d00491e2_1,attack,digital_3,huawei,1,67,8c8700d6ed9d6039f9c4f56ac52b357633ef967dda26245ad462253908902c63,8c8700d6ed9d6039f9c4f56ac52b357633ef967dda26245ad462253908902c63,0.9979668259620667,1988,3208,1.560937744216062e-05,0.9999163150787354,0.009849585592746735,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/french-01_0029_000-d00491e2_1.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
official_test,test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg,french-01_0070_000-a4a25cda_0,attack,digital_3,huawei,1,51,cc8243bc9dbed6be709112436fd32cbb55521d356265dab99092760c665d2c27,cc8243bc9dbed6be709112436fd32cbb55521d356265dab99092760c665d2c27,0.995765209197998,2006,3228,1.841584344219882e-05,0.9999661445617676,0.009509226307272911,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg.npz,computed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,LABPC
