evaluation_split,variant,file_stem,hardware_source,image_path,saved_clean_probability_attack,clean_probability_attack,saved_probability_abs_error,adv_probability_attack,clean_margin,adv_margin,classification_preserved,epsilon_255,alpha_255,steps,pixel_linf,padding_max_abs_error,accepted_steps,boundary_pullbacks,objective_E_initial,objective_E_final,A,E_clean,E_adv,absolute_E_degradation,relative_E_degradation,E_strictly_improved,mu_w_clean,mu_w_adv,absolute_mu_w_degradation,relative_mu_w_degradation,PG_clean,PG_adv,absolute_PG_degradation,cam_cosine,cam_tv,clean_zero_cam,adv_zero_cam,cam_change_defined,clean_overlay_path,adv_overlay_path,paired_visual_path,clean_contour_threshold,adv_contour_threshold,clean_contour_area,adv_contour_area
dev_val,digital_1,russian-NF-1099,iphone15pro,train/attack/digital_1/iphone15pro/russian-NF-1099.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.8928735852241516,16.302946090698242,2.1204357147216797,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.9304441213607788,0.16474823653697968,0.2423422485589981,0.9304441809654236,0.16474823653697968,0.7656959444284439,0.8229359268322385,True,3.8393807411193848,0.6798164248466492,3.1595643162727356,0.8229359183980158,1.0,0.0,1.0,0.14845909178256989,0.9047765731811523,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/russian-NF-1099__202bf56f__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/russian-NF-1099__202bf56f__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/russian-NF-1099__202bf56f__paired.png,0.6292895674705505,0.33295223116874695,0.03655602866146459,0.03651851365546219
dev_val,digital_1,russian-NF-1099,scan,train/attack/digital_1/scan/russian-NF-1099.jpg,1.0,1.0,0.0,0.999993085861206,16.9250431060791,11.877592086791992,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.953262984752655,0.2745385468006134,0.23995228111743927,0.9532630443572998,0.2745385468006134,0.6787244975566864,0.7120012692973845,True,3.972719192504883,1.1441380977630615,2.8285810947418213,0.7120012660543323,1.0,1.0,0.0,0.09771579504013062,0.9033393859863281,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/russian-NF-1099__f0cdc8ac__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/russian-NF-1099__f0cdc8ac__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/russian-NF-1099__f0cdc8ac__paired.png,0.5323808789253235,0.6699797511100769,0.04120448286413709,0.04313848301713586
dev_val,digital_1,turkiye-032_03,huawei,train/attack/digital_1/huawei/turkiye-032_03.jpg,1.0,1.0,0.0,0.9922878742218018,20.107254028320312,4.8572096824646,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.6826587915420532,0.18458570539951324,0.11345386505126953,0.682658851146698,0.18458572030067444,0.49807313084602356,0.729607665687457,True,6.017061233520508,1.6269673109054565,4.390093922615051,0.7296076526790574,1.0,1.0,0.0,0.19915880262851715,0.8439411520957947,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-032_03__2aca9eb6__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-032_03__2aca9eb6__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-032_03__2aca9eb6__paired.png,0.703898549079895,0.6507160067558289,0.035026199303874093,0.02070407082324455
dev_val,digital_1,turkiye-032_03,iphone15pro,train/attack/digital_1/iphone15pro/turkiye-032_03.jpg,1.0,0.9999996423721313,3.5762786865234375e-07,0.9852200746536255,14.740898132324219,4.199595928192139,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.7062564492225647,0.16385270655155182,0.11834338307380676,0.7062564492225647,0.16385270655155182,0.5424037426710129,0.7679982862713421,True,5.967857360839844,1.3845531940460205,4.583304166793823,0.767998276377843,1.0,1.0,0.0,0.23895448446273804,0.8247425556182861,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-032_03__e8c80175__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-032_03__e8c80175__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-032_03__e8c80175__paired.png,0.6433260440826416,0.4319867789745331,0.033537531017369726,0.022332506203473945
dev_val,digital_1,turkiye-032_03,scan,train/attack/digital_1/scan/turkiye-032_03.jpg,1.0,0.9999783039093018,2.1696090698242188e-05,0.9290015697479248,10.73811149597168,2.5714516639709473,True,1.0,0.25,10,0.0029412410221993923,0.0,3,0,0.6578011512756348,0.19104942679405212,0.11644162982702255,0.65780109167099,0.19104944169521332,0.4667516499757767,0.7095635077012462,True,5.649191856384277,1.6407314538955688,4.0084604024887085,0.7095635100370433,1.0,1.0,0.0,0.3651687204837799,0.7568488121032715,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-032_03__8647bfdf__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-032_03__8647bfdf__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-032_03__8647bfdf__paired.png,0.6467136740684509,0.6775428652763367,0.031204578488372093,0.017504016217870257
dev_val,digital_1,turkiye-101_03,huawei,train/attack/digital_1/huawei/turkiye-101_03.jpg,1.0,0.99998939037323,1.0609626770019531e-05,0.6541210412979126,11.452071189880371,0.6372034549713135,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.706814169883728,0.12480702251195908,0.12325655668973923,0.7068142294883728,0.12480703741312027,0.5820071920752525,0.8234231397640908,True,5.734495639801025,1.012579321861267,4.721916317939758,0.823423124636572,1.0,1.0,0.0,0.29591313004493713,0.7752829194068909,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-101_03__7643bc90__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-101_03__7643bc90__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-101_03__7643bc90__paired.png,0.7682875394821167,0.6828565001487732,0.031061519903498192,0.01857706951145959
dev_val,digital_1,turkiye-101_03,iphone15pro,train/attack/digital_1/iphone15pro/turkiye-101_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9188587665557861,15.852312088012695,2.4269416332244873,True,1.0,0.25,10,0.0029412410221993923,0.0,3,0,0.673610508441925,0.1571977585554123,0.11408334225416183,0.673610508441925,0.1571977585554123,0.5164127498865128,0.7666340465515986,True,5.904547691345215,1.377920389175415,4.5266273021698,0.7666340486680889,1.0,1.0,0.0,0.2514321208000183,0.8248370289802551,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-101_03__72b80166__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-101_03__72b80166__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-101_03__72b80166__paired.png,0.716382622718811,0.6409502029418945,0.031802496898263026,0.016749379652605458
dev_val,digital_1,turkiye-101_03,scan,train/attack/digital_1/scan/turkiye-101_03.jpg,1.0,0.9999897480010986,1.0251998901367188e-05,0.9654253721237183,11.486610412597656,3.32944917678833,True,1.0,0.25,10,0.0019608272705227137,0.0,2,0,0.6241641044616699,0.1822895109653473,0.12346044927835464,0.6241640448570251,0.1822894811630249,0.44187456369400024,0.7079461999372597,True,5.055578708648682,1.4765009880065918,3.57907772064209,0.707946197043533,1.0,1.0,0.0,0.5201888680458069,0.6634517312049866,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-101_03__f5fe4e10__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-101_03__f5fe4e10__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-101_03__f5fe4e10__paired.png,0.6934766173362732,0.577475905418396,0.032619817166462665,0.0175374847001224
dev_val,digital_1,turkiye-104_03,huawei,train/attack/digital_1/huawei/turkiye-104_03.jpg,1.0,0.9999979734420776,2.0265579223632812e-06,0.9243521094322205,13.108795166015625,2.5030038356781006,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.6044261455535889,0.18032915890216827,0.08925875276327133,0.6044262051582336,0.18032915890216827,0.42409704625606537,0.701652315264922,True,6.771617889404297,2.020296573638916,4.751321315765381,0.701652307227772,1.0,1.0,0.0,0.20132890343666077,0.8492879271507263,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-104_03__7ae09fff__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-104_03__7ae09fff__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-104_03__7ae09fff__paired.png,0.704561710357666,0.6359267830848694,0.03128066500603865,0.018599505585748792
dev_val,digital_1,turkiye-104_03,iphone15pro,train/attack/digital_1/iphone15pro/turkiye-104_03.jpg,1.0,1.0,0.0,0.9969114661216736,17.337722778320312,5.776975154876709,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.6026192307472229,0.13107307255268097,0.08989470452070236,0.6026192307472229,0.13107307255268097,0.47154615819454193,0.7824943747809777,True,6.703612327575684,1.458073377609253,5.245538949966431,0.782494376709198,1.0,1.0,0.0,0.19105398654937744,0.8527307510375977,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-104_03__5bb6703d__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-104_03__5bb6703d__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-104_03__5bb6703d__paired.png,0.7132729291915894,0.4676377475261688,0.031444099378881984,0.02820021350931677
dev_val,digital_1,turkiye-104_03,scan,train/attack/digital_1/scan/turkiye-104_03.jpg,1.0,0.9999938011169434,6.198883056640625e-06,0.6403855681419373,11.985103607177734,0.5770381689071655,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5449184775352478,0.09049822390079498,0.08634579181671143,0.5449185371398926,0.09049823880195618,0.4544202983379364,0.8339233616882384,True,6.310886859893799,1.048090934753418,5.262795925140381,0.833923352133894,1.0,0.0,1.0,0.22892457246780396,0.777377188205719,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-104_03__c6163226__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-104_03__c6163226__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-104_03__c6163226__paired.png,0.6519007086753845,0.5429486632347107,0.03170843520782396,0.020417080531784843
dev_val,digital_1,turkiye-115_03,huawei,train/attack/digital_1/huawei/turkiye-115_03.jpg,1.0,0.9999990463256836,9.5367431640625e-07,0.9637714624404907,13.861539840698242,3.2810072898864746,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.6586481928825378,0.12503965198993683,0.10295961052179337,0.6586482524871826,0.12503965198993683,0.5336086004972458,0.8101571642864563,True,6.397151947021484,1.2144534587860107,5.182698488235474,0.8101571654318043,1.0,1.0,0.0,0.21128582954406738,0.8189653158187866,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-115_03__fc481ae2__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-115_03__fc481ae2__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-115_03__fc481ae2__paired.png,0.6452657580375671,0.6114474534988403,0.03287092882991556,0.02460843259951749
dev_val,digital_1,turkiye-115_03,iphone15pro,train/attack/digital_1/iphone15pro/turkiye-115_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9568316340446472,16.262195587158203,3.0985188484191895,True,1.0,0.25,10,0.0039215851575136185,0.0,7,0,0.6154704093933105,0.150955930352211,0.10248218476772308,0.6154704093933105,0.150955930352211,0.46451447904109955,0.7547308074469198,True,6.0056328773498535,1.472996711730957,4.5326361656188965,0.754730809922408,1.0,1.0,0.0,0.29102060198783875,0.8175501823425293,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-115_03__a5e0d16d__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-115_03__a5e0d16d__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-115_03__a5e0d16d__paired.png,0.714905858039856,0.587823212146759,0.03246737530978935,0.014635126239157373
dev_val,digital_1,turkiye-115_03,scan,train/attack/digital_1/scan/turkiye-115_03.jpg,1.0,0.9999966621398926,3.337860107421875e-06,0.9599880576133728,12.625343322753906,3.177743911743164,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.6268704533576965,0.15531012415885925,0.10281773656606674,0.6268705129623413,0.15531012415885925,0.47156038880348206,0.7522452867898902,True,6.096909999847412,1.5105382204055786,4.5863717794418335,0.7522452815535439,1.0,1.0,0.0,0.3181021511554718,0.7865397334098816,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-115_03__2a443261__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-115_03__2a443261__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-115_03__2a443261__paired.png,0.643446683883667,0.5137475728988647,0.03231707317073171,0.019879001524390243
dev_val,digital_1,turkiye-NF-1002,huawei,train/attack/digital_1/huawei/turkiye-NF-1002.jpg,1.0,0.9999768733978271,2.3126602172851562e-05,0.6270166039466858,10.675517082214355,0.5194390416145325,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.7847138047218323,0.13403622806072235,0.15021221339702606,0.784713864326477,0.13403622806072235,0.6506776362657547,0.8291909520730003,True,5.224034786224365,0.8923124670982361,4.331722319126129,0.8291909407932659,1.0,1.0,0.0,0.2522515654563904,0.8265193700790405,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-NF-1002__8c50d683__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-NF-1002__8c50d683__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-NF-1002__8c50d683__paired.png,0.5137028694152832,0.6141027212142944,0.03173123873197115,0.017188439002403848
dev_val,digital_1,turkiye-NF-1002,iphone15pro,train/attack/digital_1/iphone15pro/turkiye-NF-1002.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.9999959468841553,15.4091796875,12.40837287902832,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.7460962533950806,0.1578381061553955,0.14694108068943024,0.7460962533950806,0.15783809125423431,0.5882581621408463,0.7884480849005762,True,5.07751989364624,1.074159026145935,4.003360867500305,0.7884480910670414,1.0,1.0,0.0,0.22479751706123352,0.7942248582839966,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-NF-1002__5f84bb70__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-NF-1002__5f84bb70__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-NF-1002__5f84bb70__paired.png,0.5207576155662537,0.6051863431930542,0.04076541122512438,0.03359909437189055
dev_val,digital_1,turkiye-NF-1002,scan,train/attack/digital_1/scan/turkiye-NF-1002.jpg,1.0,0.9999978542327881,2.1457672119140625e-06,0.8947717547416687,13.03551959991455,2.140437126159668,True,1.0,0.25,10,0.0039215851575136185,0.0,9,0,0.7409271001815796,0.15268202126026154,0.14468443393707275,0.7409271001815796,0.15268202126026154,0.588245078921318,0.7939311151895462,True,5.1209869384765625,1.0552760362625122,4.06571090221405,0.7939311212974026,1.0,1.0,0.0,0.28291916847229004,0.8054662942886353,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-NF-1002__d05a346f__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-NF-1002__d05a346f__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-NF-1002__d05a346f__paired.png,0.5335491895675659,0.7051772475242615,0.03192497702205882,0.014093137254901961
dev_val,digital_1,turkiye-NM-1055,huawei,train/attack/digital_1/huawei/turkiye-NM-1055.jpg,1.0,0.9999983310699463,1.6689300537109375e-06,0.504759669303894,13.281266212463379,0.019039146602153778,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.726783812046051,0.1216244101524353,0.118104949593544,0.7267838716506958,0.1216244176030159,0.6051594540476799,0.8326539397100565,True,6.153712272644043,1.029799461364746,5.123912811279297,0.8326539467984785,1.0,1.0,0.0,0.1814199984073639,0.8605059385299683,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-NM-1055__a2c2cb13__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-NM-1055__a2c2cb13__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/turkiye-NM-1055__a2c2cb13__paired.png,0.6592559218406677,0.6202431917190552,0.03226439542978208,0.01791862136803874
dev_val,digital_1,turkiye-NM-1055,iphone15pro,train/attack/digital_1/iphone15pro/turkiye-NM-1055.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9941906929016113,16.125316619873047,5.142464637756348,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.6667788624763489,0.11977175623178482,0.1131473109126091,0.6667788028717041,0.11977174133062363,0.5470070615410805,0.8203726021061454,True,5.893015384674072,1.058547019958496,4.834468364715576,0.820372601993972,1.0,1.0,0.0,0.2167177051305771,0.8363905549049377,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-NM-1055__ddd21758__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-NM-1055__ddd21758__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/turkiye-NM-1055__ddd21758__paired.png,0.6657135486602783,0.4342871606349945,0.03572367908354115,0.029676784600997506
dev_val,digital_1,turkiye-NM-1055,scan,train/attack/digital_1/scan/turkiye-NM-1055.jpg,1.0,1.0,0.0,0.9929115176200867,18.745563507080078,4.942166328430176,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.6584905982017517,0.18693354725837708,0.1145889088511467,0.6584905385971069,0.18693357706069946,0.47155696153640747,0.7161180516595493,True,5.746546745300293,1.6313408613204956,4.115205883979797,0.7161180560038675,1.0,1.0,0.0,0.2898207902908325,0.7895510792732239,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-NM-1055__ec91fbe5__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-NM-1055__ec91fbe5__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/turkiye-NM-1055__ec91fbe5__paired.png,0.5951048731803894,0.6268068552017212,0.033843807374541006,0.0177765452876377
dev_val,digital_1,ukraine-025_03,huawei,train/attack/digital_1/huawei/ukraine-025_03.jpg,1.0,0.9999992847442627,7.152557373046875e-07,1.0,14.188423156738281,25.826946258544922,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.6443264484405518,0.003105115843936801,0.1027480736374855,0.6443265676498413,0.0031051160767674446,0.6412214515730739,0.9951808349481952,True,6.270936012268066,0.030220674350857735,6.240715337917209,0.9951808351589403,1.0,0.0,1.0,0.015903282910585403,0.9616071581840515,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-025_03__752ca3e4__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-025_03__752ca3e4__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-025_03__752ca3e4__paired.png,0.7332366704940796,0.7470977902412415,0.03180263754534462,0.034820888754534464
dev_val,digital_1,ukraine-025_03,iphone15pro,train/attack/digital_1/iphone15pro/ukraine-025_03.jpg,1.0,1.0,0.0,0.9833194613456726,19.4746150970459,4.076689720153809,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.6332491040229797,0.1579914689064026,0.10428378731012344,0.633249044418335,0.15799148380756378,0.4752575606107712,0.7505065578856335,True,6.072363376617432,1.5150147676467896,4.557348608970642,0.7505065698998536,1.0,0.0,1.0,0.2227572500705719,0.8403589725494385,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/ukraine-025_03__e606f3d1__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/ukraine-025_03__e606f3d1__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/ukraine-025_03__e606f3d1__paired.png,0.7185478210449219,0.6069599390029907,0.03331459367245657,0.024578842276674936
dev_val,digital_1,ukraine-025_03,scan,train/attack/digital_1/scan/ukraine-025_03.jpg,1.0,0.9999970197677612,2.9802322387695312e-06,0.9522914886474609,12.734106063842773,2.9937615394592285,True,1.0,0.25,10,0.0039215851575136185,0.0,9,0,0.6436865925788879,0.17017683386802673,0.10579187422990799,0.6436866521835327,0.17017681896686554,0.4735098332166672,0.7356216438703728,True,6.0844621658325195,1.6086000204086304,4.475862145423889,0.735621657828399,1.0,0.0,1.0,0.28047066926956177,0.7860106229782104,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/ukraine-025_03__c244383f__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/ukraine-025_03__c244383f__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/ukraine-025_03__c244383f__paired.png,0.7425374388694763,0.6309044361114502,0.031987208946078434,0.02377498851102941
dev_val,digital_1,ukraine-NF-1068,huawei,train/attack/digital_1/huawei/ukraine-NF-1068.jpg,1.0,0.9999264478683472,7.355213165283203e-05,1.0,9.517073631286621,16.638328552246094,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.7178175449371338,0.012133277021348476,0.15027061104774475,0.717817485332489,0.012133276090025902,0.7056842092424631,0.9830969900595193,True,4.776832103729248,0.08074284344911575,4.696089260280132,0.9830969894491204,1.0,0.0,1.0,0.05217276141047478,0.9246619939804077,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-NF-1068__9038d6dc__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-NF-1068__9038d6dc__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-NF-1068__9038d6dc__paired.png,0.5380145907402039,0.7152975797653198,0.032711314006024096,0.03142413403614458
dev_val,digital_1,ukraine-NF-1068,iphone15pro,train/attack/digital_1/iphone15pro/ukraine-NF-1068.jpg,1.0,0.9999985694885254,1.430511474609375e-06,0.9522528648376465,13.487407684326172,2.9929118156433105,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.7479860186576843,0.13167202472686768,0.14430803060531616,0.7479860186576843,0.13167203962802887,0.6163139790296555,0.8239645710700262,True,5.1832594871521,0.9124373197555542,4.270822167396545,0.8239645686238091,1.0,0.0,1.0,0.2678874135017395,0.8237626552581787,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/ukraine-NF-1068__8d560821__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/ukraine-NF-1068__8d560821__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/iphone15pro/ukraine-NF-1068__8d560821__paired.png,0.6370931267738342,0.5129184126853943,0.03397709627329192,0.027326766304347827
dev_val,digital_1,ukraine-NF-1068,scan,train/attack/digital_1/scan/ukraine-NF-1068.jpg,1.0,0.9999990463256836,9.5367431640625e-07,0.9299911856651306,13.823323249816895,2.586554765701294,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.7366632223129272,0.1566394865512848,0.1464509814977646,0.736663281917572,0.1566394716501236,0.5800238102674484,0.7873662560696889,True,5.030101299285889,1.0695692300796509,3.960532069206238,0.7873662643272223,1.0,0.0,1.0,0.30651789903640747,0.7993345260620117,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/ukraine-NF-1068__c6a8848e__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/ukraine-NF-1068__c6a8848e__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/scan/ukraine-NF-1068__c6a8848e__paired.png,0.5306257605552673,0.5957776308059692,0.03382316468253968,0.022102029914529916
dev_val,digital_1,ukraine-NF-1073,huawei,train/attack/digital_1/huawei/ukraine-NF-1073.jpg,0.9990234375,0.9991071820259094,8.374452590942383e-05,1.0,7.020282745361328,17.13894271850586,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.7841277122497559,0.01273418590426445,0.22431828081607819,0.7841277718544006,0.01273418590426445,0.7713935859501362,0.9837600626309293,True,3.495603561401367,0.05676838010549545,3.4388351812958717,0.9837600634315816,1.0,0.0,1.0,0.0533500611782074,0.9255868792533875,False,False,True,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-NF-1073__943c161a__clean_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-NF-1073__943c161a__adv_overlay.png,output/resnet18_localisation_attack_preserve_cls_full/visuals/dev_val/digital_1/huawei/ukraine-NF-1073__943c161a__paired.png,0.5572233200073242,0.7126337289810181,0.0313720703125,0.028846153846153848
