evaluation_split,variant,file_stem,hardware_source,image_path,saved_clean_probability_attack,clean_probability_attack,saved_probability_abs_error,adv_probability_attack,clean_margin,adv_margin,classification_preserved,epsilon_255,alpha_255,steps,pixel_linf,padding_max_abs_error,accepted_steps,boundary_pullbacks,objective_E_initial,objective_E_final,A,E_clean,E_adv,absolute_E_degradation,relative_E_degradation,E_strictly_improved,mu_w_clean,mu_w_adv,absolute_mu_w_degradation,relative_mu_w_degradation,PG_clean,PG_adv,absolute_PG_degradation,cam_cosine,cam_tv,clean_zero_cam,adv_zero_cam,cam_change_defined,exact_bundle_path,exact_bundle_sha256,exact_bundle_bytes,exact_input_dtype,exact_cam_dtype,exact_cam_height,exact_cam_width,exact_archive_schema
dev_val,digital_1,ukraine-NF-1106,iphone15pro,train/attack/digital_1/iphone15pro/ukraine-NF-1106.jpg,1.0,0.9999947547912598,5.245208740234375e-06,0.9325524568557739,12.161489486694336,2.6265764236450195,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.7669953107833862,0.14286558330059052,0.12802782654762268,0.766995370388031,0.14286556839942932,0.6241298019886017,0.8137334670910046,True,5.990849018096924,1.1158946752548218,4.874954342842102,0.8137334671790308,1.0,1.0,0.0,0.19278916716575623,0.8569624423980713,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/iphone15pro/ukraine-NF-1106__5c82a0a4c04d__exact.npz,ce978ea643846fca282ed7ad91f4bbfb68c8c1952b2bb481404ad52700a6fb57,3953487,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,ukraine-NF-1106,scan,train/attack/digital_1/scan/ukraine-NF-1106.jpg,1.0,0.999987006187439,1.2993812561035156e-05,0.6088138222694397,11.250953674316406,0.4423287510871887,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.691376805305481,0.12231466174125671,0.1354539841413498,0.6913766860961914,0.12231467664241791,0.5690620094537735,0.8230853323489126,True,5.10414457321167,0.9029980301856995,4.2011465430259705,0.8230853344309744,1.0,0.0,1.0,0.3568249046802521,0.7485076785087585,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/scan/ukraine-NF-1106__f02adeb62db1__exact.npz,e80a803eb79fb01b3f08480452701f0360aa6e6c78c4d41ac6f31b86c6577c7d,3919018,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-034_03,huawei,train/attack/digital_1/huawei/usa-034_03.jpg,1.0,0.9999996423721313,3.5762786865234375e-07,0.9793294668197632,14.75289535522461,3.858156681060791,True,1.0,0.25,10,0.0019608272705227137,0.0,2,0,0.716183066368103,0.20746052265167236,0.1514929234981537,0.7161830067634583,0.20746052265167236,0.5087224841117859,0.7103247065450232,True,4.727501392364502,1.3694403171539307,3.3580610752105713,0.7103247141575155,1.0,1.0,0.0,0.34185951948165894,0.7691363096237183,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/huawei/usa-034_03__18f7a98c4240__exact.npz,dd91c39a57e476fbd51dee063900fd5cd29dcbc1e8f529128dfe0ab9c1a866a2,3351669,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-034_03,iphone15pro,train/attack/digital_1/iphone15pro/usa-034_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.970437228679657,16.024497985839844,3.491232395172119,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.7455596923828125,0.15689542889595032,0.1472880244255066,0.7455596923828125,0.1568954586982727,0.5886642336845398,0.7895601649321545,True,5.061916351318359,1.065228819847107,3.9966875314712524,0.789560169328031,1.0,1.0,0.0,0.2271479368209839,0.8382711410522461,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/iphone15pro/usa-034_03__6799654928ab__exact.npz,d061c87e4f2a72ca6bb03129a5764a6b69735913ef52f3dac428d1a3d375df01,3911524,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-034_03,scan,train/attack/digital_1/scan/usa-034_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9952675104141235,15.941953659057617,5.348550319671631,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.7242426872253418,0.14990189671516418,0.1539306640625,0.7242426872253418,0.14990189671516418,0.5743407905101776,0.7930225608636025,True,4.704992771148682,0.9738273620605469,3.7311654090881348,0.7930225593475682,1.0,1.0,0.0,0.26978838443756104,0.8084319829940796,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/scan/usa-034_03__3b8af47e8bc6__exact.npz,eef6eae3b59976052c748b26725d3fc514ae5b1efee8782c788056c3f408c726,4050933,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-067_03,huawei,train/attack/digital_1/huawei/usa-067_03.jpg,1.0,0.9998934268951416,0.00010657310485839844,0.7168228030204773,9.146601676940918,0.9287557601928711,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.7580177187919617,0.0012504059122875333,0.14398513734340668,0.7580177783966064,0.0012504057958722115,0.7567673726007342,0.9983504268217599,True,5.26455545425415,0.008684270083904266,5.255871184170246,0.998350426705661,1.0,0.0,1.0,0.0067452313378453255,0.9796223044395447,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/huawei/usa-067_03__ad0291cdb7df__exact.npz,9195428f666a1259f1dfd51dc87680c1fefd1cb8a0ccacae52c52dbfa52ede64,3646227,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-067_03,iphone15pro,train/attack/digital_1/iphone15pro/usa-067_03.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.9905641078948975,15.32325267791748,4.653759479522705,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.6738778352737427,0.11348481476306915,0.142734095454216,0.6738778948783875,0.11348481476306915,0.5603930801153183,0.8315943947329666,True,4.721211910247803,0.7950785160064697,3.926133394241333,0.8315944017931747,1.0,1.0,0.0,0.302995502948761,0.7634775638580322,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/iphone15pro/usa-067_03__31f2d45c67aa__exact.npz,780bd9313dbff62356d0d8b508cc805bfa7254ef77de0fd0d5cc697723dfabea,4198837,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-067_03,scan,train/attack/digital_1/scan/usa-067_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9791247248649597,16.339786529541016,3.8480942249298096,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.687272310256958,0.07644859701395035,0.13996441662311554,0.6872722506523132,0.07644858956336975,0.6108236610889435,0.8887652025950272,True,4.910335540771484,0.546200156211853,4.364135384559631,0.8887652072497602,1.0,1.0,0.0,0.17346976697444916,0.8247150182723999,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/scan/usa-067_03__4a9ef7617e47__exact.npz,ee5824e545da9a771f622ff99161cef983608471b5f85fb19cfea220e86e5fd0,4305457,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1036,huawei,train/attack/digital_1/huawei/usa-NF-1036.jpg,1.0,0.9999963045120239,3.6954879760742188e-06,0.9996628761291504,12.501075744628906,7.994606018066406,True,1.0,0.25,10,0.0019608272705227137,0.0,2,0,0.6776258945465088,0.2523496448993683,0.19751833379268646,0.677625834941864,0.2523496747016907,0.42527616024017334,0.627597323346828,True,3.4306986331939697,1.2776013612747192,2.1530972719192505,0.6275973211656669,1.0,1.0,0.0,0.5573217868804932,0.595435380935669,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/huawei/usa-NF-1036__7d72d80be87d__exact.npz,21f47b8eba7ef05c982d4cc90c6e3d3f979aa2e82e9ba5cb01e29f341dce56e7,3947225,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1036,iphone15pro,train/attack/digital_1/iphone15pro/usa-NF-1036.jpg,1.0,0.9999988079071045,1.1920928955078125e-06,0.9995903372764587,13.598240852355957,7.799877166748047,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.7572669982910156,0.1446053385734558,0.19874148070812225,0.7572670578956604,0.14460532367229462,0.6126617342233658,0.8090431609766142,True,3.810312032699585,0.7276051640510559,3.082706868648529,0.8090431550469236,1.0,1.0,0.0,0.2628399729728699,0.7863224744796753,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/iphone15pro/usa-NF-1036__9d69241e1f1b__exact.npz,3fc0ea661433b488e6323b784248d3f65090a45c2c0a1553b1ad93dff20de46d,4651112,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1036,scan,train/attack/digital_1/scan/usa-NF-1036.jpg,1.0,0.9999992847442627,7.152557373046875e-07,0.9977176189422607,14.209663391113281,6.080222129821777,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.6733902096748352,0.09481807053089142,0.2014736384153366,0.6733900904655457,0.09481806308031082,0.5785720273852348,0.8591929634504144,True,3.3423235416412354,0.4706226885318756,2.8717008531093597,0.859192958829839,1.0,1.0,0.0,0.3527688980102539,0.7228199243545532,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/scan/usa-NF-1036__d5d3682b04d9__exact.npz,bc19843a3a3a78a42268b170d6e60ef8fb25ae706194d02f4415fd82226c6fa6,4584320,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1065,huawei,train/attack/digital_1/huawei/usa-NF-1065.jpg,1.0,0.9999978542327881,2.1457672119140625e-06,0.9961305856704712,13.073721885681152,5.550779819488525,True,1.0,0.25,10,0.0019608272705227137,0.0,2,0,0.8065563440322876,0.31607434153556824,0.24263493716716766,0.8065563440322876,0.31607434153556824,0.49048200249671936,0.6081187087868032,True,3.324155807495117,1.302674412727356,2.0214813947677612,0.6081187260265719,1.0,1.0,0.0,0.41091060638427734,0.6881489157676697,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/huawei/usa-NF-1065__fec0be7dedc5__exact.npz,84433008a7396ba8c37e98c6fd58da1b64b69ae90b79c5d55909101b588f88ec,3875798,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1065,iphone15pro,train/attack/digital_1/iphone15pro/usa-NF-1065.jpg,1.0,1.0,0.0,0.9999748468399048,18.614009857177734,10.589381217956543,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.8203129768371582,0.19679945707321167,0.2516860365867615,0.820313036441803,0.19679944217205048,0.6235135942697525,0.7600922654774701,True,3.2592709064483643,0.781924307346344,2.4773465991020203,0.7600922630274974,1.0,1.0,0.0,0.3048556447029114,0.735173225402832,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/iphone15pro/usa-NF-1065__523e5c558d74__exact.npz,ab830bad059f0a422658571d97b92ff9cd69e7295ce117819ef61ebbde9512a3,4677015,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1065,scan,train/attack/digital_1/scan/usa-NF-1065.jpg,1.0,1.0,0.0,0.998544454574585,20.484607696533203,6.530862808227539,True,1.0,0.25,10,0.0039215851575136185,0.0,7,0,0.7861659526824951,0.14000464975833893,0.24654024839401245,0.7861660122871399,0.14000463485717773,0.6461613774299622,0.8219146685699733,True,3.188793897628784,0.5678774118423462,2.620916485786438,0.821914670539032,1.0,1.0,0.0,0.3067079484462738,0.7892017364501953,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/scan/usa-NF-1065__b9284824402a__exact.npz,4cbc428f8e65be2838c1d10962d863e228cf0ea3d51ebce4b7afe7ee905ad48e,4387903,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1076,huawei,train/attack/digital_1/huawei/usa-NF-1076.jpg,1.0,0.9999803304672241,1.9669532775878906e-05,0.9955413937568665,10.835745811462402,5.408445358276367,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.6129086017608643,0.10415266454219818,0.299313485622406,0.612908661365509,0.10415266454219818,0.5087559968233109,0.8300682122681138,True,2.047714948654175,0.3479718565940857,1.6997430920600891,0.8300682149032588,1.0,1.0,0.0,0.5372560024261475,0.6446026563644409,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/huawei/usa-NF-1076__3e77bcc46ab5__exact.npz,58306bf88b16b521ea74498ce06a2e3137bf345b1e65698977fb6f4756d8f3a9,4153862,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1076,iphone15pro,train/attack/digital_1/iphone15pro/usa-NF-1076.jpg,1.0,0.999997615814209,2.384185791015625e-06,0.9461573958396912,12.934354782104492,2.8663439750671387,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.8327071666717529,0.0754145085811615,0.3010009825229645,0.8327072262763977,0.0754145011305809,0.7572927251458168,0.9094345542456613,True,2.7664601802825928,0.2505457103252411,2.5159144699573517,0.9094345502924795,1.0,1.0,0.0,0.13315939903259277,0.8562518358230591,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/iphone15pro/usa-NF-1076__813a1d657885__exact.npz,0dea849722badc59421024022db23b54b9f608b50e9fca8a3f768be33965fbd0,4443477,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NF-1076,scan,train/attack/digital_1/scan/usa-NF-1076.jpg,1.0,0.9999996423721313,3.5762786865234375e-07,0.9984754920005798,14.803505897521973,6.4845404624938965,True,1.0,0.25,10,0.0019608272705227137,0.0,2,0,0.7226460576057434,0.20574119687080383,0.3055550158023834,0.7226460576057434,0.20574118196964264,0.5169048756361008,0.715294673230073,True,2.365027666091919,0.6733359694480896,1.6916916966438293,0.7152946753638865,1.0,1.0,0.0,0.48690253496170044,0.6693567037582397,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/scan/usa-NF-1076__762eef4f26b5__exact.npz,bec2bece75b9a3a5ffe0e3f0db7e9cb9aa9b1c0379b87b7f70da95290c9170fa,4129117,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NM-1038,huawei,train/attack/digital_1/huawei/usa-NM-1038.jpg,0.9912109375,0.9910650849342346,0.00014585256576538086,0.9922205805778503,4.708812236785889,4.848467826843262,True,1.0,0.25,10,0.0009804136352613568,0.0,1,0,0.37390878796577454,0.20003953576087952,0.1865978240966797,0.3739088177680969,0.20003953576087952,0.1738692820072174,0.46500449774108665,True,2.003821849822998,1.0720356702804565,0.9317861795425415,0.46500450108618596,1.0,1.0,0.0,0.9459190368652344,0.20838505029678345,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/huawei/usa-NM-1038__26fc306b5fd1__exact.npz,d4f677d38c49c562eed65f414c716648c4dbe14e303ec9b7b651e7610a25568d,3239822,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NM-1038,iphone15pro,train/attack/digital_1/iphone15pro/usa-NM-1038.jpg,1.0,0.9999761581420898,2.384185791015625e-05,0.998065173625946,10.645498275756836,6.245795249938965,True,1.0,0.25,10,0.0019608272705227137,0.0,2,0,0.5492557883262634,0.18323563039302826,0.1938086599111557,0.5492557883262634,0.18323561549186707,0.36602017283439636,0.6663929276917819,True,2.834010601043701,0.9454459547996521,1.888564646244049,0.6663929364091066,1.0,1.0,0.0,0.7800755500793457,0.472584068775177,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/iphone15pro/usa-NM-1038__2a32d99f6472__exact.npz,28ea707d5e7d9d34dda8a74337686db34ddd1e9fca9ca6343f02e7c342af9eb8,3985200,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_1,usa-NM-1038,scan,train/attack/digital_1/scan/usa-NM-1038.jpg,1.0,0.9997979998588562,0.00020200014114379883,0.9961873888969421,8.506861686706543,5.565605163574219,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.657404363155365,0.13540968298912048,0.1930936872959137,0.6574043035507202,0.1354096680879593,0.5219946354627609,0.7940237577445184,True,3.4045870304107666,0.7012640833854675,2.703322947025299,0.7940237458694486,1.0,1.0,0.0,0.5376503467559814,0.6393387317657471,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_1/scan/usa-NM-1038__3a400d69e124__exact.npz,501471d29c320019b008c6eaeae00ae277416641a7f66a8f52a9b26bb6b219a7,4223734,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-024_03,huawei,train/attack/digital_2/huawei/arabic-024_03.jpg,1.0,0.9999984502792358,1.5497207641601562e-06,0.9658535122871399,13.358942985534668,3.3423550128936768,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.41971415281295776,0.0013823490589857101,0.0696895644068718,0.41971415281295776,0.0013823490589857101,0.41833180375397205,0.9967064511651058,True,6.022625923156738,0.019835812970995903,6.002790110185742,0.996706451102213,0.0,0.0,0.0,0.05603885278105736,0.9342533946037292,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/arabic-024_03__098c59508303__exact.npz,b360917ef1bbc48bde6f2ff1e0ade9076caf3a7f07f6acd62be7dcfd2beb70f6,4573499,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-024_03,iphone15pro,train/attack/digital_2/iphone15pro/arabic-024_03.jpg,1.0,0.9999992847442627,7.152557373046875e-07,0.9799158573150635,14.23469352722168,3.8875374794006348,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.4460954964160919,0.0107398247346282,0.06931305676698685,0.4460955262184143,0.010739822871983051,0.43535570334643126,0.9759248361824533,True,6.435952186584473,0.15494659543037415,6.2810055911540985,0.9759248373918384,1.0,0.0,1.0,0.10931754112243652,0.8551287055015564,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/arabic-024_03__af12047648ad__exact.npz,43e1303cb01f29ad83fd363f2de7cba4359e0b8cf7b7e8265ca75270dbcf6687,4930071,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-024_03,scan,train/attack/digital_2/scan/arabic-024_03.jpg,1.0,0.9999996423721313,3.5762786865234375e-07,0.9271811842918396,14.92149543762207,2.544175624847412,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.42420899868011475,0.06919892877340317,0.068115234375,0.42420899868011475,0.06919892132282257,0.3550100773572922,0.8368754044866368,True,6.227813720703125,1.0159095525741577,5.211904168128967,0.836875411158017,1.0,0.0,1.0,0.42611873149871826,0.6559290885925293,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/arabic-024_03__fbed0fa88c98__exact.npz,df072c9fccb1bbbd665b27ba9ff92f1ad762de5d79ac046ad19e0f8369a56018,4581239,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-120_03,huawei,train/attack/digital_2/huawei/arabic-120_03.jpg,1.0,0.9999915361404419,8.463859558105469e-06,0.716090977191925,11.68321418762207,0.9251536130905151,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.558602511882782,0.004953528288751841,0.08492442220449448,0.558602511882782,0.004953527357429266,0.5536489845253527,0.9911322859241479,True,6.577642917633057,0.05832865834236145,6.519314259290695,0.9911322856724258,1.0,0.0,1.0,0.0047822799533605576,0.9805538654327393,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/arabic-120_03__98468458e77c__exact.npz,2d77e1f99e36f512d012ee8ac15bbe934bc35420dc07de503609d28e9903deba,4554560,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-120_03,iphone15pro,train/attack/digital_2/iphone15pro/arabic-120_03.jpg,1.0,0.9999790191650391,2.09808349609375e-05,0.6694784760475159,10.769096374511719,0.7058272957801819,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5812207460403442,0.0,0.08251234889030457,0.5812206864356995,0.0,0.5812206864356995,1.0,True,7.044044494628906,0.0,7.044044494628906,1.0,1.0,0.0,1.0,0.0006955740391276777,0.9995770454406738,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/arabic-120_03__d6f31557c840__exact.npz,e7a5d0e398e87d12bad3c77b9c646fb74849651b2ef75b8d77fccf31e034062b,4257284,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-120_03,scan,train/attack/digital_2/scan/arabic-120_03.jpg,1.0,0.9999959468841553,4.0531158447265625e-06,0.8866158127784729,12.40422534942627,2.0566296577453613,True,1.0,0.25,10,0.0039215851575136185,0.0,7,0,0.5791480541229248,0.0956605076789856,0.08828268200159073,0.57914799451828,0.0956604927778244,0.4834875017404556,0.8348254786630276,True,6.560153961181641,1.0835702419281006,5.47658371925354,0.8348254860572016,1.0,0.0,1.0,0.08857294917106628,0.9253835082054138,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/arabic-120_03__e0ba0cf07d62__exact.npz,77458e9cd9197100e87f49dc6ccb8a8093742c35951360245922f50b3efb8132,4375156,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-NF-1048,huawei,train/attack/digital_2/huawei/arabic-NF-1048.jpg,1.0,0.9999995231628418,4.76837158203125e-07,0.971255898475647,14.534346580505371,3.5201563835144043,True,1.0,0.25,10,0.0039215851575136185,0.0,7,0,0.665306031703949,0.12796178460121155,0.11070948094129562,0.6653060913085938,0.12796178460121155,0.5373443067073822,0.8076647932840614,True,6.009477138519287,1.1558340787887573,4.85364305973053,0.8076647847813345,1.0,1.0,0.0,0.16205888986587524,0.83286052942276,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/arabic-NF-1048__c09d0d826273__exact.npz,97f36cf650499b6c78ce6e3dc8b614c5f3465b588d1468fdbbe1bf1d1d7dd866,4415683,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-NF-1048,iphone15pro,train/attack/digital_2/iphone15pro/arabic-NF-1048.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.9524437189102173,15.329202651977539,2.9971179962158203,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.7032065987586975,0.09949486702680588,0.10856255888938904,0.7032066583633423,0.09949485957622528,0.603711798787117,0.8585126315387973,True,6.477432727813721,0.9164749383926392,5.5609577894210815,0.8585126273164754,1.0,0.0,1.0,0.06196882948279381,0.9245155453681946,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/arabic-NF-1048__b94c3b91cfb4__exact.npz,bc7cbe76d73d0cdd10c0a371d263d667765ea79eb32b5ccc9ae34e95f8ee9879,4833138,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-NF-1048,scan,train/attack/digital_2/scan/arabic-NF-1048.jpg,1.0,0.9999823570251465,1.7642974853515625e-05,0.9613255858421326,10.945439338684082,3.213134527206421,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.6488068103790283,0.19401815533638,0.10504157841205597,0.6488068699836731,0.19401815533638,0.4547887146472931,0.700961619994464,True,6.176667213439941,1.8470605611801147,4.329606652259827,0.7009616193728138,0.0,1.0,-1.0,0.17577201128005981,0.8193017244338989,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/arabic-NF-1048__cdd8866c72c7__exact.npz,4971e97fb060073677a744bb5f867450aa507c9e8fe8842ca6fbd4c25374d6d9,4442343,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-NF-1098,huawei,train/attack/digital_2/huawei/arabic-NF-1098.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.7997005581855774,16.470735549926758,1.3844242095947266,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5859782695770264,0.007656131871044636,0.11667602509260178,0.5859782695770264,0.007656131871044636,0.5783221377059817,0.9869344440424881,True,5.022268295288086,0.06561872363090515,4.956649571657181,0.986934444802069,1.0,0.0,1.0,0.023998141288757324,0.9530029892921448,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/arabic-NF-1098__2b7e373888ff__exact.npz,000ece76d0ee91df0ef42259a40ead3e14c63f9ddc69ad53863b1d45993b650e,4526350,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-NF-1098,iphone15pro,train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg,1.0,1.0,0.0,0.9994099140167236,17.793052673339844,7.43463134765625,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5577025413513184,0.11010103672742844,0.12296510487794876,0.5577024817466736,0.11010103672742844,0.44760144501924515,0.8025810529252049,True,4.5354533195495605,0.8953843712806702,3.6400689482688904,0.8025810634140547,1.0,0.0,1.0,0.48139488697052,0.6698172688484192,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/arabic-NF-1098__bce26a91c0ff__exact.npz,b99aaea51d8ff1141b3b02d871895a871da2de9798cbacf94dee21ef5bb7e091,5056099,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-NF-1098,scan,train/attack/digital_2/scan/arabic-NF-1098.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9977503418922424,15.996232986450195,6.094722270965576,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5501385927200317,0.11865999549627304,0.12067504972219467,0.550138533115387,0.11865999549627304,0.4314785376191139,0.7843088815751339,True,4.558842182159424,0.9833017587661743,3.5755404233932495,0.7843088838183019,1.0,0.0,1.0,0.45852750539779663,0.6949934363365173,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/arabic-NF-1098__7c977c998d30__exact.npz,96793a3c40cf9944fa0fac1c1b632ec593eb5d29f6a450e41b275c1daa203485,4385827,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,arabic-NM-1090,huawei,train/attack/digital_2/huawei/arabic-NM-1090.jpg,1.0,1.0,0.0,0.9996522665023804,18.098575592041016,7.96383810043335,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.7823019027709961,0.037281036376953125,0.14355704188346863,0.7823019623756409,0.03728104010224342,0.7450209222733974,0.9523444374483852,True,5.44941520690918,0.2596949636936188,5.189720243215561,0.9523444344331924,1.0,0.0,1.0,0.05153151601552963,0.9244272708892822,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/arabic-NM-1090__725b8ce3558d__exact.npz,416510c7cf5e8e1e160c532f618cea39e81c546386ece570f6d2a07d2c102b3e,4822659,float32,float32,512,864,resnet_exact_archive_v1
