image_path,cache_path,map_path,eval_split,variant,hardware_source,file_stem,trufor_score,clean_prediction,clean_correct,native_height,native_width,A_union,E_union,mu_union,PG_union,A_face,E_face,mu_face,PG_face,A_text,E_text,mu_text,PG_text
test/attack/digital_3/huawei/indian-01_0087_000-7edaffe9_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0087_000-7edaffe9_0.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-01_0087_000-7edaffe9_0.jpg.npz,official_test,digital_3,huawei,indian-01_0087_000-7edaffe9_0,0.982804536819458,1,True,1973,3200,0.03708993284338571,0.6895160687375407,18.59038331638562,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-01_0089_000-f38cdec4_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0089_000-f38cdec4_1.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-01_0089_000-f38cdec4_1.jpg.npz,official_test,digital_3,huawei,indian-01_0089_000-f38cdec4_1,0.9257408380508423,1,True,1979,3203,0.03215325071855797,0.3381260839801192,10.51607773471446,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-01_0097_000-b71b0c19_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0097_000-b71b0c19_0.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-01_0097_000-b71b0c19_0.jpg.npz,official_test,digital_3,huawei,indian-01_0097_000-b71b0c19_0,0.86361163854599,1,True,1969,3206,0.038533323913041415,0.3093774658954167,8.028828932422034,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-021_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-021_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-021_03.jpg.npz,official_test,digital_3,huawei,indian-021_03,0.9969568252563477,1,True,1978,3215,0.03425440341422836,0.8245312965377283,24.070811760079874,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-037_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-037_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-037_03.jpg.npz,official_test,digital_3,huawei,indian-037_03,0.9987982511520386,1,True,1885,3036,0.04139084304001845,0.8728761237179352,21.08862877893067,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-038_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-038_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-038_03.jpg.npz,official_test,digital_3,huawei,indian-038_03,0.8413865566253662,1,True,1980,3201,0.03365141575075971,0.17353692071406568,5.1568980633496215,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-094_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-094_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-094_03.jpg.npz,official_test,digital_3,huawei,indian-094_03,0.9883728623390198,1,True,1967,3184,0.03348561567369128,0.6782641866059576,20.255389454847354,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-108_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-108_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-108_03.jpg.npz,official_test,digital_3,huawei,indian-108_03,0.9292892813682556,1,True,1970,3193,0.03500201106163387,0.2442411072826138,6.9779164075040665,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-NF-1006.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1006.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-NF-1006.jpg.npz,official_test,digital_3,huawei,indian-NF-1006,0.9773678183555603,1,True,1977,3207,0.03408562358611403,0.6572089933878665,19.281119845951817,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-NF-1025.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1025.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-NF-1025.jpg.npz,official_test,digital_3,huawei,indian-NF-1025,0.9963120818138123,1,True,1890,3046,0.030655348153706657,0.6562574512235337,21.407600655293262,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-NF-1039.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1039.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-NF-1039.jpg.npz,official_test,digital_3,huawei,indian-NF-1039,0.9125112295150757,1,True,1984,3217,0.034576581567679766,0.2692798977287524,7.787927132173761,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-NF-1061.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1061.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-NF-1061.jpg.npz,official_test,digital_3,huawei,indian-NF-1061,0.9974144697189331,1,True,1986,3213,0.03492796917357074,0.7227119184858014,20.69149554313803,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-NF-1075.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1075.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-NF-1075.jpg.npz,official_test,digital_3,huawei,indian-NF-1075,0.9658253788948059,1,True,1979,3203,0.033996677887093284,0.38037626736077296,11.188630507487952,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-NF-1096.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1096.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-NF-1096.jpg.npz,official_test,digital_3,huawei,indian-NF-1096,0.9839550256729126,1,True,1975,3215,0.034940961080378766,0.7059581477009033,20.204313959106777,1.0,,,,,,,,
test/attack/digital_3/huawei/indian-NM-1058.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NM-1058.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/indian-NM-1058.jpg.npz,official_test,digital_3,huawei,indian-NM-1058,0.9994375109672546,1,True,1980,3188,0.031059338681672433,0.9204121018498631,29.63398903251543,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-010_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-010_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-010_03.jpg.npz,official_test,digital_3,huawei,persian-010_03,0.9993475079536438,1,True,1973,3198,0.028484287727980014,0.9105079693933816,31.96527075167103,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg.npz,official_test,digital_3,huawei,persian-01_0064_000-daacc8f3_0,0.9996562004089355,1,True,1994,3230,0.02638162164512112,0.8740317914125149,33.13032849798881,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg.npz,official_test,digital_3,huawei,persian-01_0065_000-763dd95b_0,0.9987157583236694,1,True,1985,3210,0.029904658772569977,0.6094014194544515,20.378143221397476,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg.npz,official_test,digital_3,huawei,persian-01_0092_000-fad05fcd_1,0.9125515222549438,1,True,2003,3228,0.025842896126689767,0.3547249110262232,13.726205812508528,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-01_0096_000-75b0e83b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0096_000-75b0e83b_0.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-01_0096_000-75b0e83b_0.jpg.npz,official_test,digital_3,huawei,persian-01_0096_000-75b0e83b_0,0.9996763467788696,1,True,1976,3208,0.02655462810584874,0.9496893725076513,35.76361034777509,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg.npz,official_test,digital_3,huawei,persian-01_0200_000-78393150_0,0.9994691014289856,1,True,1981,3220,0.02605779752367993,0.9200237953568616,35.30704367937441,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-045_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-045_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-045_03.jpg.npz,official_test,digital_3,huawei,persian-045_03,0.9919961094856262,1,True,1962,3194,0.028776241385319187,0.6697991145498514,23.276115375219355,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-069_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-069_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-069_03.jpg.npz,official_test,digital_3,huawei,persian-069_03,0.9969338178634644,1,True,1980,3200,0.02763052398989899,0.8091197862061904,29.283548386631534,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-087_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-087_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-087_03.jpg.npz,official_test,digital_3,huawei,persian-087_03,0.9982516169548035,1,True,1976,3199,0.026048277991730717,0.8593493607357348,32.990639957410764,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-122_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-122_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-122_03.jpg.npz,official_test,digital_3,huawei,persian-122_03,0.9990476965904236,1,True,1968,3207,0.029542844539764388,0.8621710631621203,29.18375249890532,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-144_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-144_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-144_03.jpg.npz,official_test,digital_3,huawei,persian-144_03,0.9931544065475464,1,True,1890,3039,0.026082270866739442,0.6284818442222759,24.096132098057716,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1001.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1001.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1001.jpg.npz,official_test,digital_3,huawei,persian-NF-1001,0.9943607449531555,1,True,1886,3026,0.0284822103803095,0.67200056128865,23.593694180182787,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1018.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1018.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1018.jpg.npz,official_test,digital_3,huawei,persian-NF-1018,0.9907235503196716,1,True,1967,3194,0.0272630844755625,0.6830138797486475,25.05270012132607,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1031.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1031.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1031.jpg.npz,official_test,digital_3,huawei,persian-NF-1031,0.9903749823570251,1,True,1893,3034,0.026921862142765856,0.6782368992269128,25.192792966186445,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1034.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1034.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1034.jpg.npz,official_test,digital_3,huawei,persian-NF-1034,0.9897220730781555,1,True,1973,3200,0.028207837050177396,0.7165321944433674,25.401883638535168,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1043.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1043.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1043.jpg.npz,official_test,digital_3,huawei,persian-NF-1043,0.9923110008239746,1,True,1972,3193,0.0264098252452595,0.5430614962440142,20.56285837565292,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1079.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1079.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1079.jpg.npz,official_test,digital_3,huawei,persian-NF-1079,0.9997914433479309,1,True,1980,3223,0.026625391363213267,0.9256123230608725,34.7642710837196,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1097.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1097.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1097.jpg.npz,official_test,digital_3,huawei,persian-NF-1097,0.9930253028869629,1,True,1977,3214,0.02292527727862327,0.6385989167103673,27.855668175748974,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NF-1108.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1108.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NF-1108.jpg.npz,official_test,digital_3,huawei,persian-NF-1108,0.9910086989402771,1,True,1976,3205,0.027016238544278613,0.5255549130626371,19.453297031016074,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NM-1010.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NM-1010.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NM-1010.jpg.npz,official_test,digital_3,huawei,persian-NM-1010,0.9923170804977417,1,True,1965,3206,0.029464791683532308,0.7088278493034397,24.056774502824645,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NM-1035.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NM-1035.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NM-1035.jpg.npz,official_test,digital_3,huawei,persian-NM-1035,0.9993075132369995,1,True,1972,3192,0.02704688953621376,0.8981512888914799,33.207193296254,1.0,,,,,,,,
test/attack/digital_3/huawei/persian-NM-1074.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NM-1074.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/persian-NM-1074.jpg.npz,official_test,digital_3,huawei,persian-NM-1074,0.9989964365959167,1,True,1972,3196,0.030311881992449996,0.8938752120445027,29.489268012693728,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-004_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-004_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-004_03.jpg.npz,official_test,digital_3,huawei,portugal-004_03,0.9927278757095337,1,True,1982,3201,0.03408889943890516,0.505698705132272,14.834703186548918,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-013_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-013_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-013_03.jpg.npz,official_test,digital_3,huawei,portugal-013_03,0.9994951486587524,1,True,1881,3032,0.037109218837451025,0.8615029559812729,23.21533524472455,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-017_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-017_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-017_03.jpg.npz,official_test,digital_3,huawei,portugal-017_03,0.9991070628166199,1,True,1979,3209,0.03419907155390245,0.8102431463828526,23.691963248353034,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-01_0014_000-6f7ea414_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-01_0014_000-6f7ea414_0.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-01_0014_000-6f7ea414_0.jpg.npz,official_test,digital_3,huawei,portugal-01_0014_000-6f7ea414_0,0.999908447265625,1,True,1982,3215,0.031733815851214583,0.9655687798554342,30.42712494402018,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-026_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-026_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-026_03.jpg.npz,official_test,digital_3,huawei,portugal-026_03,0.9998681545257568,1,True,1967,3195,0.039356104996925004,0.9268033685675279,23.549163938858825,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-029_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-029_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-029_03.jpg.npz,official_test,digital_3,huawei,portugal-029_03,0.9996697902679443,1,True,1970,3210,0.03721239147967171,0.7898092562325959,21.224361693175535,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-042_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-042_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-042_03.jpg.npz,official_test,digital_3,huawei,portugal-042_03,0.9998369216918945,1,True,1963,3206,0.03453201126644546,0.8571288686053264,24.821284285812606,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-061_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-061_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-061_03.jpg.npz,official_test,digital_3,huawei,portugal-061_03,0.9999791383743286,1,True,1976,3192,0.03413930829097034,0.9751388546046924,28.56352115554173,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-066_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-066_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-066_03.jpg.npz,official_test,digital_3,huawei,portugal-066_03,0.9761699438095093,1,True,2001,3225,0.033299939177697975,0.4588211448148977,13.778437923459776,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-070_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-070_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-070_03.jpg.npz,official_test,digital_3,huawei,portugal-070_03,0.9998536109924316,1,True,1886,3027,0.029819465040860603,0.8609864032910783,28.873301452970328,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-105_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-105_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-105_03.jpg.npz,official_test,digital_3,huawei,portugal-105_03,0.999798595905304,1,True,1964,3200,0.03862366344195519,0.9499364484506999,24.594674968579643,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-119_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-119_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-119_03.jpg.npz,official_test,digital_3,huawei,portugal-119_03,0.999850869178772,1,True,1973,3213,0.03595315470334104,0.9191650679005475,25.56563048457975,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-125_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-125_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-125_03.jpg.npz,official_test,digital_3,huawei,portugal-125_03,0.999373733997345,1,True,1879,3033,0.034110854750660946,0.8311005354312483,24.364693922398544,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-143_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-143_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-143_03.jpg.npz,official_test,digital_3,huawei,portugal-143_03,0.9976263642311096,1,True,1883,3026,0.035142063174210834,0.7931101891126824,22.568685998342577,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-172_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-172_03.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-172_03.jpg.npz,official_test,digital_3,huawei,portugal-172_03,0.9999563694000244,1,True,1882,3022,0.035352684634325254,0.961469639366192,27.19650994857304,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1016.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1016.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1016.jpg.npz,official_test,digital_3,huawei,portugal-NF-1016,0.9999158382415771,1,True,1967,3198,0.03809288532836836,0.9535893698397575,25.03326701612715,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1022.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1022.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1022.jpg.npz,official_test,digital_3,huawei,portugal-NF-1022,0.9892845749855042,1,True,1969,3193,0.03442904639831577,0.48544618184449145,14.099902048644571,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1024.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1024.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1024.jpg.npz,official_test,digital_3,huawei,portugal-NF-1024,0.9999644756317139,1,True,1976,3212,0.03242474450567457,0.9722175491203401,29.983815260292793,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1026.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1026.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1026.jpg.npz,official_test,digital_3,huawei,portugal-NF-1026,0.9995817542076111,1,True,1979,3194,0.03346977958609229,0.9065615769468993,27.08597391909934,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1041.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1041.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1041.jpg.npz,official_test,digital_3,huawei,portugal-NF-1041,0.9998615980148315,1,True,1977,3200,0.036463865705614565,0.9361560273698559,25.67352663394957,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1060.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1060.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1060.jpg.npz,official_test,digital_3,huawei,portugal-NF-1060,0.9983324408531189,1,True,1986,3205,0.038735265422701504,0.6175607263960835,15.943113327271817,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1066.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1066.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1066.jpg.npz,official_test,digital_3,huawei,portugal-NF-1066,0.9990828037261963,1,True,1887,3037,0.03207360064940107,0.9142021328530825,28.503258578489348,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1083.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1083.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1083.jpg.npz,official_test,digital_3,huawei,portugal-NF-1083,0.9999474287033081,1,True,1886,3035,0.03984584233780165,0.9500264147583944,23.842548156074663,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1086.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1086.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1086.jpg.npz,official_test,digital_3,huawei,portugal-NF-1086,0.9997231364250183,1,True,1965,3202,0.03356537660145615,0.8107181066142277,24.153404153345825,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1105.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1105.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1105.jpg.npz,official_test,digital_3,huawei,portugal-NF-1105,0.9992938041687012,1,True,1993,3222,0.03702063367036023,0.733295573845278,19.807753167455243,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1107.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1107.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1107.jpg.npz,official_test,digital_3,huawei,portugal-NF-1107,0.8918988108634949,1,True,1969,3201,0.02985354532269864,0.17718526184687064,5.935149742906777,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NF-1109.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1109.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NF-1109.jpg.npz,official_test,digital_3,huawei,portugal-NF-1109,0.9998918771743774,1,True,1981,3216,0.03332309929403965,0.9625607947081055,28.885692360562462,1.0,,,,,,,,
test/attack/digital_3/huawei/portugal-NM-1091.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NM-1091.jpg,output/LABPC/trufor_pretrained_policy_c_native/maps/official_test/test/attack/digital_3/huawei/portugal-NM-1091.jpg.npz,official_test,digital_3,huawei,portugal-NM-1091,0.9998617172241211,1,True,1973,3209,0.03548812679493511,0.8046345620393781,22.673345558329554,1.0,,,,,,,,
