image_path,split,variant,file_stem,hardware_source,inventory_row,field_name,field_norm,semantic_type,region_provenance,native_width,native_height,original_x0,original_y0,original_x1,original_y1,clipped_x0,clipped_y0,clipped_x1,clipped_y1,annotation_clipped,content_width_r512,pad_left_r512,pad_right_r512,model_x0,model_y0,model_x1,model_y1
train/attack/digital_1/huawei/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,huawei,14103,face,face,face,altered,3030,1886,2471,532,3030,1086,2471,532,3030,1086,0,823,20,21,691,144,843,295
train/attack/digital_1/huawei/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,huawei,14104,face,face,face,altered,3030,1886,0,505,1156,1714,0,505,1156,1714,0,823,20,21,20,137,334,466
train/attack/digital_1/huawei/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,huawei,14105,dob,dob,text,altered,3030,1886,2196,1042,2405,1145,2196,1042,2405,1145,0,823,20,21,616,282,674,311
train/attack/digital_1/huawei/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,huawei,14106,doe,doe,text,altered,3030,1886,1361,1612,1574,1715,1361,1612,1574,1715,0,823,20,21,389,437,448,466
train/attack/digital_1/huawei/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,huawei,14107,name_en,name_en,text,altered,3030,1886,1072,727,1457,830,1072,727,1457,830,0,823,20,21,311,197,416,226
train/attack/digital_1/iphone15pro/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,iphone15pro,16699,face,face,face,altered,2636,1608,2138,466,2636,964,2138,466,2636,964,0,839,12,13,692,148,851,307
train/attack/digital_1/iphone15pro/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,iphone15pro,16700,face,face,face,altered,2636,1608,0,392,1008,1477,0,392,1008,1477,0,839,12,13,12,124,333,471
train/attack/digital_1/iphone15pro/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,iphone15pro,16701,dob,dob,text,altered,2636,1608,1897,899,2082,998,1897,899,2082,998,0,839,12,13,615,286,675,318
train/attack/digital_1/iphone15pro/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,iphone15pro,16702,doe,doe,text,altered,2636,1608,1153,1369,1336,1468,1153,1369,1336,1468,0,839,12,13,378,435,438,468
train/attack/digital_1/iphone15pro/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,iphone15pro,16703,name_en,name_en,text,altered,2636,1608,939,614,1270,710,939,614,1270,710,0,839,12,13,310,195,417,227
train/attack/digital_1/scan/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,scan,19296,face,face,face,altered,1994,1248,1619,367,1994,755,1619,367,1994,755,0,818,23,23,687,150,841,310
train/attack/digital_1/scan/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,scan,19297,face,face,face,altered,1994,1248,0,317,764,1139,0,317,764,1139,0,818,23,23,23,130,337,468
train/attack/digital_1/scan/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,scan,19298,dob,dob,text,altered,1994,1248,1436,702,1575,778,1436,702,1575,778,0,818,23,23,612,288,670,320
train/attack/digital_1/scan/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,scan,19299,doe,doe,text,altered,1994,1248,872,1066,1009,1142,872,1066,1009,1142,0,818,23,23,380,437,437,469
train/attack/digital_1/scan/chinese-NF-1059.jpg,project_train,digital_1,chinese-NF-1059,scan,19300,name_en,name_en,text,altered,1994,1248,712,478,964,554,712,478,964,554,0,818,23,23,315,196,419,228
train/attack/digital_1/huawei/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,huawei,14115,face,face,face,altered,3035,1893,89,584,979,1475,89,584,979,1475,0,821,21,22,45,157,286,399
train/attack/digital_1/huawei/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,huawei,14116,face,face,face,altered,3035,1893,2535,571,2947,982,2535,571,2947,982,0,821,21,22,706,154,819,266
train/attack/digital_1/huawei/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,huawei,14117,dob,dob,text,altered,3035,1893,2192,1052,2398,1155,2192,1052,2398,1155,0,821,21,22,613,284,670,313
train/attack/digital_1/huawei/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,huawei,14118,doe,doe,text,altered,3035,1893,1336,1623,1535,1726,1336,1623,1535,1726,0,821,21,22,382,438,437,467
train/attack/digital_1/huawei/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,huawei,14119,name_en,name_en,text,altered,3035,1893,1073,734,1614,837,1073,734,1614,837,0,821,21,22,311,198,458,227
train/attack/digital_1/iphone15pro/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,iphone15pro,16711,face,face,face,altered,2633,1609,2212,517,2548,853,2212,517,2548,853,0,838,13,13,717,164,824,272
train/attack/digital_1/iphone15pro/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,iphone15pro,16712,face,face,face,altered,2633,1609,93,486,837,1230,93,486,837,1230,0,838,13,13,42,154,280,392
train/attack/digital_1/iphone15pro/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,iphone15pro,16713,dob,dob,text,altered,2633,1609,1891,898,2071,997,1891,898,2071,997,0,838,13,13,614,285,673,318
train/attack/digital_1/iphone15pro/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,iphone15pro,16714,doe,doe,text,altered,2633,1609,1133,1370,1306,1469,1133,1370,1306,1469,0,838,13,13,373,435,429,468
train/attack/digital_1/iphone15pro/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,iphone15pro,16715,name_en,name_en,text,altered,2633,1609,943,613,1408,712,943,613,1408,712,0,838,13,13,313,195,462,227
train/attack/digital_1/scan/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,scan,19308,face,face,face,altered,1997,1247,64,383,635,954,64,383,635,954,0,820,22,22,48,157,283,392
train/attack/digital_1/scan/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,scan,19309,face,face,face,altered,1997,1247,1677,403,1940,666,1677,403,1940,666,0,820,22,22,710,165,819,274
train/attack/digital_1/scan/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,scan,19310,dob,dob,text,altered,1997,1247,1433,699,1570,775,1433,699,1570,775,0,820,22,22,610,286,667,319
train/attack/digital_1/scan/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,scan,19311,doe,doe,text,altered,1997,1247,860,1066,988,1142,860,1066,988,1142,0,820,22,22,375,437,428,469
train/attack/digital_1/scan/chinese-NF-1067.jpg,project_train,digital_1,chinese-NF-1067,scan,19312,name_en,name_en,text,altered,1997,1247,714,477,1067,553,714,477,1067,553,0,820,22,22,315,195,461,228
train/attack/digital_1/huawei/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,huawei,14127,face,face,face,altered,3192,1966,2693,658,3111,1076,2693,658,3111,1076,0,831,16,17,717,171,826,281
train/attack/digital_1/huawei/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,huawei,14128,face,face,face,altered,3192,1966,100,650,1029,1579,100,650,1029,1579,0,831,16,17,42,169,284,412
train/attack/digital_1/huawei/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,huawei,14129,dob,dob,text,altered,3192,1966,2307,1106,2533,1228,2307,1106,2533,1228,0,831,16,17,616,288,676,320
train/attack/digital_1/huawei/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,huawei,14130,doe,doe,text,altered,3192,1966,1391,1687,1604,1809,1391,1687,1604,1809,0,831,16,17,378,439,434,472
train/attack/digital_1/huawei/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,huawei,14131,name_en,name_en,text,altered,3192,1966,1139,752,1470,872,1139,752,1470,872,0,831,16,17,312,195,399,228
train/attack/digital_1/iphone15pro/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,iphone15pro,16723,face,face,face,altered,2790,1767,2343,554,2703,914,2343,554,2703,914,0,808,28,28,706,160,811,265
train/attack/digital_1/iphone15pro/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,iphone15pro,16724,face,face,face,altered,2790,1767,98,604,909,1415,98,604,909,1415,0,808,28,28,56,175,292,411
train/attack/digital_1/iphone15pro/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,iphone15pro,16725,dob,dob,text,altered,2790,1767,2019,972,2217,1067,2019,972,2217,1067,0,808,28,28,612,281,671,310
train/attack/digital_1/iphone15pro/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,iphone15pro,16726,doe,doe,text,altered,2790,1767,1242,1512,1434,1607,1242,1512,1434,1607,0,808,28,28,387,438,444,466
train/attack/digital_1/iphone15pro/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,iphone15pro,16727,name_en,name_en,text,altered,2790,1767,991,680,1282,777,991,680,1282,777,0,808,28,28,314,197,400,226
train/attack/digital_1/scan/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,scan,19320,face,face,face,altered,1996,1249,59,412,650,1003,59,412,650,1003,0,818,23,23,47,168,290,412
train/attack/digital_1/scan/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,scan,19321,face,face,face,altered,1996,1249,1678,419,1938,679,1678,419,1938,679,0,818,23,23,710,171,818,279
train/attack/digital_1/scan/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,scan,19322,dob,dob,text,altered,1996,1249,1434,699,1575,775,1434,699,1575,775,0,818,23,23,610,286,669,318
train/attack/digital_1/scan/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,scan,19323,doe,doe,text,altered,1996,1249,862,1065,999,1141,862,1065,999,1141,0,818,23,23,376,436,433,468
train/attack/digital_1/scan/chinese-NF-1072.jpg,project_train,digital_1,chinese-NF-1072,scan,19324,name_en,name_en,text,altered,1996,1249,709,477,914,552,709,477,914,552,0,818,23,23,313,195,398,227
train/attack/digital_1/huawei/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,huawei,14151,face,face,face,altered,3036,1884,56,624,954,1522,56,624,954,1522,0,825,19,20,34,169,279,414
train/attack/digital_1/huawei/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,huawei,14152,face,face,face,altered,3036,1884,2521,588,2932,1000,2521,588,2932,1000,0,825,19,20,704,159,816,272
train/attack/digital_1/huawei/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,huawei,14153,dob,dob,text,altered,3036,1884,2197,1047,2412,1150,2197,1047,2412,1150,0,825,19,20,616,284,675,313
train/attack/digital_1/huawei/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,huawei,14154,doe,doe,text,altered,3036,1884,1367,1613,1579,1716,1367,1613,1579,1716,0,825,19,20,390,438,449,467
train/attack/digital_1/huawei/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,huawei,14155,name_en,name_en,text,altered,3036,1884,1070,729,1419,832,1070,729,1419,832,0,825,19,20,309,198,405,227
train/attack/digital_1/iphone15pro/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,iphone15pro,16747,face,face,face,altered,2630,1611,2186,525,2546,885,2186,525,2546,885,0,836,14,14,708,166,824,282
train/attack/digital_1/iphone15pro/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,iphone15pro,16748,face,face,face,altered,2630,1611,40,505,829,1294,40,505,829,1294,0,836,14,14,26,160,278,412
train/attack/digital_1/iphone15pro/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,iphone15pro,16749,dob,dob,text,altered,2630,1611,1903,902,2083,1000,1903,902,2083,1000,0,836,14,14,618,286,677,318
train/attack/digital_1/iphone15pro/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,iphone15pro,16750,doe,doe,text,altered,2630,1611,1158,1373,1340,1471,1158,1373,1340,1471,0,836,14,14,382,436,440,468
train/attack/digital_1/iphone15pro/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,iphone15pro,16751,name_en,name_en,text,altered,2630,1611,941,615,1241,711,941,615,1241,711,0,836,14,14,313,195,409,226
train/attack/digital_1/scan/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,scan,19344,face,face,face,altered,1995,1247,1657,408,1932,682,1657,408,1932,682,0,819,22,23,702,167,816,281
train/attack/digital_1/scan/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,scan,19345,face,face,face,altered,1995,1247,28,400,625,996,28,400,625,996,0,819,22,23,33,164,279,409
train/attack/digital_1/scan/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,scan,19346,dob,dob,text,altered,1995,1247,1437,697,1579,773,1437,697,1579,773,0,819,22,23,611,286,671,318
train/attack/digital_1/scan/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,scan,19347,doe,doe,text,altered,1995,1247,870,1061,1012,1137,870,1061,1012,1137,0,819,22,23,379,435,438,467
train/attack/digital_1/scan/chinese-NF-1088.jpg,project_train,digital_1,chinese-NF-1088,scan,19348,name_en,name_en,text,altered,1995,1247,712,473,940,549,712,473,940,549,0,819,22,23,314,194,408,226
train/attack/digital_1/huawei/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,huawei,14163,face,face,face,altered,3030,1881,2501,537,2957,993,2501,537,2957,993,0,825,19,20,699,146,825,271
train/attack/digital_1/huawei/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,huawei,14164,face,face,face,altered,3030,1881,33,527,1019,1513,33,527,1019,1513,0,825,19,20,27,143,297,412
train/attack/digital_1/huawei/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,huawei,14165,dob,dob,text,altered,3030,1881,2199,1042,2413,1145,2199,1042,2413,1145,0,825,19,20,617,283,677,312
train/attack/digital_1/huawei/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,huawei,14166,doe,doe,text,altered,3030,1881,1364,1610,1577,1713,1364,1610,1577,1713,0,825,19,20,390,438,449,467
train/attack/digital_1/huawei/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,huawei,14167,name_en,name_en,text,altered,3030,1881,1063,730,1372,833,1063,730,1372,833,0,825,19,20,308,198,393,227
train/attack/digital_1/iphone15pro/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,iphone15pro,16759,face,face,face,altered,2634,1610,2186,487,2567,868,2186,487,2567,868,0,838,13,13,708,154,830,277
train/attack/digital_1/iphone15pro/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,iphone15pro,16760,face,face,face,altered,2634,1610,36,435,863,1263,36,435,863,1263,0,838,13,13,24,138,288,402
train/attack/digital_1/iphone15pro/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,iphone15pro,16761,dob,dob,text,altered,2634,1610,1903,896,2086,995,1903,896,2086,995,0,838,13,13,618,284,677,317
train/attack/digital_1/iphone15pro/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,iphone15pro,16762,doe,doe,text,altered,2634,1610,1150,1368,1333,1467,1150,1368,1333,1467,0,838,13,13,378,435,438,467
train/attack/digital_1/iphone15pro/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,iphone15pro,16763,name_en,name_en,text,altered,2634,1610,931,608,1196,704,931,608,1196,704,0,838,13,13,309,193,394,224
train/attack/digital_1/scan/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,scan,19356,face,face,face,altered,1998,1245,1661,381,1954,674,1661,381,1954,674,0,822,21,21,704,156,825,278
train/attack/digital_1/scan/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,scan,19357,face,face,face,altered,1998,1245,22,342,662,983,22,342,662,983,0,822,21,21,30,140,294,405
train/attack/digital_1/scan/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,scan,19358,dob,dob,text,altered,1998,1245,1442,696,1583,772,1442,696,1583,772,0,822,21,21,614,286,673,318
train/attack/digital_1/scan/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,scan,19359,doe,doe,text,altered,1998,1245,877,1063,1015,1139,877,1063,1015,1139,0,822,21,21,381,437,439,469
train/attack/digital_1/scan/chinese-NF-1101.jpg,project_train,digital_1,chinese-NF-1101,scan,19360,name_en,name_en,text,altered,1998,1245,709,474,910,549,709,474,910,549,0,822,21,21,312,194,396,226
train/attack/digital_1/huawei/french-022_03.jpg,project_train,digital_1,french-022_03,huawei,14196,face,face,face,altered,3199,1969,174,954,821,1601,174,954,821,1601,0,832,16,16,61,248,230,417
train/attack/digital_1/huawei/french-022_03.jpg,project_train,digital_1,french-022_03,huawei,14197,dob,dob,text,altered,3199,1969,2556,994,2765,1111,2556,994,2765,1111,0,832,16,16,680,258,736,289
train/attack/digital_1/huawei/french-022_03.jpg,project_train,digital_1,french-022_03,huawei,14198,doe,doe,text,altered,3199,1969,2533,1610,2745,1727,2533,1610,2745,1727,0,832,16,16,674,418,730,450
train/attack/digital_1/huawei/french-022_03.jpg,project_train,digital_1,french-022_03,huawei,14199,name,name,text,altered,3199,1969,1083,719,1498,836,1083,719,1498,836,0,832,16,16,297,186,406,218
train/attack/digital_1/iphone15pro/french-022_03.jpg,project_train,digital_1,french-022_03,iphone15pro,16792,face,face,face,altered,2792,1759,145,856,746,1456,145,856,746,1456,0,813,25,26,67,249,243,424
train/attack/digital_1/iphone15pro/french-022_03.jpg,project_train,digital_1,french-022_03,iphone15pro,16793,dob,dob,text,altered,2792,1759,2222,858,2405,948,2222,858,2405,948,0,813,25,26,672,249,726,276
train/attack/digital_1/iphone15pro/french-022_03.jpg,project_train,digital_1,french-022_03,iphone15pro,16794,doe,doe,text,altered,2792,1759,2235,1403,2418,1493,2235,1403,2418,1493,0,813,25,26,675,408,730,435
train/attack/digital_1/iphone15pro/french-022_03.jpg,project_train,digital_1,french-022_03,iphone15pro,16795,name,name,text,altered,2792,1759,933,650,1297,740,933,650,1297,740,0,813,25,26,296,189,403,216
train/attack/digital_1/scan/french-022_03.jpg,project_train,digital_1,french-022_03,scan,19389,face,face,face,altered,1991,1247,104,599,518,1013,104,599,518,1013,0,817,23,24,65,245,236,416
train/attack/digital_1/scan/french-022_03.jpg,project_train,digital_1,french-022_03,scan,19390,dob,dob,text,altered,1991,1247,1583,626,1714,697,1583,626,1714,697,0,817,23,24,672,257,727,287
train/attack/digital_1/scan/french-022_03.jpg,project_train,digital_1,french-022_03,scan,19391,doe,doe,text,altered,1991,1247,1572,1009,1703,1080,1572,1009,1703,1080,0,817,23,24,668,414,722,444
train/attack/digital_1/scan/french-022_03.jpg,project_train,digital_1,french-022_03,scan,19392,name,name,text,altered,1991,1247,677,454,935,527,677,454,935,527,0,817,23,24,300,186,407,217
train/attack/digital_1/huawei/french-033_03.jpg,project_train,digital_1,french-033_03,huawei,14206,face,face,face,altered,3208,1983,115,899,882,1665,115,899,882,1665,0,828,18,18,47,232,246,430
train/attack/digital_1/huawei/french-033_03.jpg,project_train,digital_1,french-033_03,huawei,14207,dob,dob,text,altered,3208,1983,2551,1000,2761,1117,2551,1000,2761,1117,0,828,18,18,676,258,731,289
train/attack/digital_1/huawei/french-033_03.jpg,project_train,digital_1,french-033_03,huawei,14208,doe,doe,text,altered,3208,1983,2534,1618,2744,1735,2534,1618,2744,1735,0,828,18,18,672,417,727,448
train/attack/digital_1/huawei/french-033_03.jpg,project_train,digital_1,french-033_03,huawei,14209,alternative,alternative,text,altered,3208,1983,1071,1382,1698,1502,1071,1382,1698,1502,0,828,18,18,294,356,457,388
train/attack/digital_1/iphone15pro/french-033_03.jpg,project_train,digital_1,french-033_03,iphone15pro,16802,face,face,face,altered,2796,1790,124,837,798,1510,124,837,798,1510,0,800,32,32,67,239,261,432
train/attack/digital_1/iphone15pro/french-033_03.jpg,project_train,digital_1,french-033_03,iphone15pro,16803,dob,dob,text,altered,2796,1790,2228,879,2409,969,2228,879,2409,969,0,800,32,32,669,251,722,278
train/attack/digital_1/iphone15pro/french-033_03.jpg,project_train,digital_1,french-033_03,iphone15pro,16804,doe,doe,text,altered,2796,1790,2229,1425,2414,1515,2229,1425,2414,1515,0,800,32,32,669,407,723,434
train/attack/digital_1/iphone15pro/french-033_03.jpg,project_train,digital_1,french-033_03,iphone15pro,16805,alternative,alternative,text,altered,2796,1790,962,1247,1510,1334,962,1247,1510,1334,0,800,32,32,307,356,465,382
train/attack/digital_1/scan/french-033_03.jpg,project_train,digital_1,french-033_03,scan,19399,face,face,face,altered,1998,1247,89,587,557,1055,89,587,557,1055,0,820,22,22,58,241,251,434
train/attack/digital_1/scan/french-033_03.jpg,project_train,digital_1,french-033_03,scan,19400,dob,dob,text,altered,1998,1247,1588,614,1718,678,1588,614,1718,678,0,820,22,22,673,252,728,279
train/attack/digital_1/scan/french-033_03.jpg,project_train,digital_1,french-033_03,scan,19401,doe,doe,text,altered,1998,1247,1595,1000,1725,1064,1595,1000,1725,1064,0,820,22,22,676,410,730,437
train/attack/digital_1/scan/french-033_03.jpg,project_train,digital_1,french-033_03,scan,19402,alternative,alternative,text,altered,1998,1247,683,873,1075,935,683,873,1075,935,0,820,22,22,302,358,464,384
train/attack/digital_1/huawei/french-044_03.jpg,project_train,digital_1,french-044_03,huawei,14216,face,face,face,altered,3221,1980,120,940,848,1668,120,940,848,1668,0,833,15,16,46,243,235,432
train/attack/digital_1/huawei/french-044_03.jpg,project_train,digital_1,french-044_03,huawei,14217,dob,dob,text,altered,3221,1980,2563,992,2775,1107,2563,992,2775,1107,0,833,15,16,677,256,733,287
train/attack/digital_1/huawei/french-044_03.jpg,project_train,digital_1,french-044_03,huawei,14218,doe,doe,text,altered,3221,1980,2549,1610,2758,1725,2549,1610,2758,1725,0,833,15,16,674,416,729,447
train/attack/digital_1/huawei/french-044_03.jpg,project_train,digital_1,french-044_03,huawei,14219,name,name,text,altered,3221,1980,1080,721,1522,836,1080,721,1522,836,0,833,15,16,294,186,409,217
train/attack/digital_1/iphone15pro/french-044_03.jpg,project_train,digital_1,french-044_03,iphone15pro,16812,face,face,face,altered,2805,1786,127,873,760,1506,127,873,760,1506,0,804,30,30,66,250,248,432
train/attack/digital_1/iphone15pro/french-044_03.jpg,project_train,digital_1,french-044_03,iphone15pro,16813,dob,dob,text,altered,2805,1786,2232,872,2415,962,2232,872,2415,962,0,804,30,30,669,249,723,276
train/attack/digital_1/iphone15pro/french-044_03.jpg,project_train,digital_1,french-044_03,iphone15pro,16814,doe,doe,text,altered,2805,1786,2236,1417,2422,1507,2236,1417,2422,1507,0,804,30,30,670,406,725,433
train/attack/digital_1/iphone15pro/french-044_03.jpg,project_train,digital_1,french-044_03,iphone15pro,16815,name,name,text,altered,2805,1786,941,661,1326,751,941,661,1326,751,0,804,30,30,299,189,411,216
train/attack/digital_1/scan/french-044_03.jpg,project_train,digital_1,french-044_03,scan,19409,face,face,face,altered,1997,1247,64,586,542,1065,64,586,542,1065,0,820,22,22,48,240,245,438
train/attack/digital_1/scan/french-044_03.jpg,project_train,digital_1,french-044_03,scan,19410,dob,dob,text,altered,1997,1247,1581,622,1715,693,1581,622,1715,693,0,820,22,22,671,255,727,285
train/attack/digital_1/scan/french-044_03.jpg,project_train,digital_1,french-044_03,scan,19411,doe,doe,text,altered,1997,1247,1572,1007,1704,1078,1572,1007,1704,1078,0,820,22,22,667,413,722,443
train/attack/digital_1/scan/french-044_03.jpg,project_train,digital_1,french-044_03,scan,19412,name,name,text,altered,1997,1247,673,452,946,523,673,452,946,523,0,820,22,22,298,185,411,215
train/attack/digital_1/huawei/french-068_03.jpg,project_train,digital_1,french-068_03,huawei,14226,face,face,face,altered,3194,1980,96,880,883,1667,96,880,883,1667,0,826,19,19,43,227,248,432
train/attack/digital_1/huawei/french-068_03.jpg,project_train,digital_1,french-068_03,huawei,14227,dob,dob,text,altered,3194,1980,2547,995,2755,1112,2547,995,2755,1112,0,826,19,19,677,257,732,288
train/attack/digital_1/huawei/french-068_03.jpg,project_train,digital_1,french-068_03,huawei,14228,doe,doe,text,altered,3194,1980,2524,1614,2735,1731,2524,1614,2735,1731,0,826,19,19,671,417,727,448
train/attack/digital_1/huawei/french-068_03.jpg,project_train,digital_1,french-068_03,huawei,14229,name,name,text,altered,3194,1980,1084,724,1619,841,1084,724,1619,841,0,826,19,19,299,187,438,218
train/attack/digital_1/iphone15pro/french-068_03.jpg,project_train,digital_1,french-068_03,iphone15pro,16822,face,face,face,altered,2803,1784,116,830,799,1513,116,830,799,1513,0,804,30,30,63,238,260,435
train/attack/digital_1/iphone15pro/french-068_03.jpg,project_train,digital_1,french-068_03,iphone15pro,16823,dob,dob,text,altered,2803,1784,2227,879,2413,969,2227,879,2413,969,0,804,30,30,668,252,723,279
train/attack/digital_1/iphone15pro/french-068_03.jpg,project_train,digital_1,french-068_03,iphone15pro,16824,doe,doe,text,altered,2803,1784,2232,1424,2416,1514,2232,1424,2416,1514,0,804,30,30,670,408,723,435
train/attack/digital_1/iphone15pro/french-068_03.jpg,project_train,digital_1,french-068_03,iphone15pro,16825,name,name,text,altered,2803,1784,954,665,1423,755,954,665,1423,755,0,804,30,30,303,190,439,217
train/attack/digital_1/scan/french-068_03.jpg,project_train,digital_1,french-068_03,scan,19419,face,face,face,altered,1994,1250,62,554,557,1049,62,554,557,1049,0,817,23,24,48,226,252,430
train/attack/digital_1/scan/french-068_03.jpg,project_train,digital_1,french-068_03,scan,19420,dob,dob,text,altered,1994,1250,1583,625,1716,696,1583,625,1716,696,0,817,23,24,671,256,727,286
train/attack/digital_1/scan/french-068_03.jpg,project_train,digital_1,french-068_03,scan,19421,doe,doe,text,altered,1994,1250,1576,1011,1709,1082,1576,1011,1709,1082,0,817,23,24,668,414,724,444
train/attack/digital_1/scan/french-068_03.jpg,project_train,digital_1,french-068_03,scan,19422,name,name,text,altered,1994,1250,679,455,1012,528,679,455,1012,528,0,817,23,24,301,186,438,217
train/attack/digital_1/huawei/french-090_03.jpg,project_train,digital_1,french-090_03,huawei,14236,face,face,face,altered,3027,1885,109,834,853,1578,109,834,853,1578,0,822,21,21,50,226,253,429
train/attack/digital_1/huawei/french-090_03.jpg,project_train,digital_1,french-090_03,huawei,14237,dob,dob,text,altered,3027,1885,2410,941,2605,1052,2410,941,2605,1052,0,822,21,21,675,255,729,286
train/attack/digital_1/huawei/french-090_03.jpg,project_train,digital_1,french-090_03,huawei,14238,doe,doe,text,altered,3027,1885,2400,1518,2595,1629,2400,1518,2595,1629,0,822,21,21,672,412,726,443
train/attack/digital_1/huawei/french-090_03.jpg,project_train,digital_1,french-090_03,huawei,14239,name,name,text,altered,3027,1885,1027,680,1553,791,1027,680,1553,791,0,822,21,21,299,184,443,215
train/attack/digital_1/iphone15pro/french-090_03.jpg,project_train,digital_1,french-090_03,iphone15pro,16832,face,face,face,altered,2646,1616,89,717,743,1370,89,717,743,1370,0,838,13,13,41,227,249,435
train/attack/digital_1/iphone15pro/french-090_03.jpg,project_train,digital_1,french-090_03,iphone15pro,16833,dob,dob,text,altered,2646,1616,2097,806,2272,898,2097,806,2272,898,0,838,13,13,677,255,733,285
train/attack/digital_1/iphone15pro/french-090_03.jpg,project_train,digital_1,french-090_03,iphone15pro,16834,doe,doe,text,altered,2646,1616,2085,1304,2258,1396,2085,1304,2258,1396,0,838,13,13,673,413,729,443
train/attack/digital_1/iphone15pro/french-090_03.jpg,project_train,digital_1,french-090_03,iphone15pro,16835,name,name,text,altered,2646,1616,893,585,1353,679,893,585,1353,679,0,838,13,13,295,185,442,216
train/attack/digital_1/scan/french-090_03.jpg,project_train,digital_1,french-090_03,scan,19429,face,face,face,altered,1996,1249,69,570,576,1077,69,570,576,1077,0,818,23,23,51,233,260,442
