eval_split,image_path,file_stem,hardware_source,trufor_score,frozen_threshold,clean_prediction,clean_correct,map_mean,map_max,confidence_mean,confidence_max,map_rerun_max_abs_error,score_rerun_abs_error,panel_path,anomaly_overlay_path,anomaly_heatmap_path,confidence_path
official_test,test/bonafide/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,chinese2-flickr_F_16858102101_d4c5c1e7a2_c,huawei,0.7418904900550842,0.5329559743404388,1,False,0.8142433762550354,0.9852586984634399,0.49529099464416504,0.9935125708580017,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c__3635eebf__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c__3635eebf__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c__3635eebf__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c__3635eebf__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,chinese2-flickr_F_17178039488_60828ef8de_k,huawei,0.6095775961875916,0.5329559743404388,1,False,0.6906582713127136,0.9902628660202026,0.552779495716095,0.9993640780448914,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17178039488_60828ef8de_k__7b050399__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17178039488_60828ef8de_k__7b050399__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17178039488_60828ef8de_k__7b050399__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17178039488_60828ef8de_k__7b050399__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_17619703551_9705002b22_b.jpg,chinese2-flickr_F_17619703551_9705002b22_b,huawei,0.5966167449951172,0.5329559743404388,1,False,0.580851674079895,0.9932832717895508,0.5962623357772827,0.9966945648193359,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17619703551_9705002b22_b__5a184f52__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17619703551_9705002b22_b__5a184f52__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17619703551_9705002b22_b__5a184f52__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17619703551_9705002b22_b__5a184f52__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,chinese2-flickr_F_17773666675_1bdbd28a62_c,huawei,0.7963931560516357,0.5329559743404388,1,False,0.8681752681732178,0.9892371296882629,0.5076606273651123,0.9740266799926758,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c__0ea81233__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c__0ea81233__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c__0ea81233__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c__0ea81233__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,chinese2-flickr_F_21668538829_2fb67bd5fd_c,huawei,0.5688350200653076,0.5329559743404388,1,False,0.3605167865753174,0.9938900470733643,0.7300143241882324,0.998343825340271,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c__358d175d__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c__358d175d__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c__358d175d__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c__358d175d__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,chinese2-flickr_F_21696826019_7407a3bea0_k,huawei,0.6878281235694885,0.5329559743404388,1,False,0.7580673694610596,0.9814754724502563,0.5418493747711182,0.9884402751922607,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k__ecb9ccb4__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k__ecb9ccb4__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k__ecb9ccb4__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k__ecb9ccb4__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,chinese2-flickr_F_25164779518_a723fab6b8_o,huawei,0.5385267734527588,0.5329559743404388,1,False,0.6413964033126831,0.9932123422622681,0.5895571112632751,0.9997410178184509,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164779518_a723fab6b8_o__b17cde09__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164779518_a723fab6b8_o__b17cde09__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164779518_a723fab6b8_o__b17cde09__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164779518_a723fab6b8_o__b17cde09__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_25164805428_423bc49285_o.jpg,chinese2-flickr_F_25164805428_423bc49285_o,huawei,0.5221070647239685,0.5329559743404388,0,True,0.6556370258331299,0.979629635810852,0.6016089916229248,0.9998542070388794,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164805428_423bc49285_o__89ec1863__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164805428_423bc49285_o__89ec1863__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164805428_423bc49285_o__89ec1863__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_25164805428_423bc49285_o__89ec1863__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_30990251270_6801e68759_c.jpg,chinese2-flickr_F_30990251270_6801e68759_c,huawei,0.6944069862365723,0.5329559743404388,1,False,0.7059720158576965,0.989247739315033,0.5894536972045898,0.9922274947166443,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_30990251270_6801e68759_c__e69f6580__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_30990251270_6801e68759_c__e69f6580__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_30990251270_6801e68759_c__e69f6580__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_30990251270_6801e68759_c__e69f6580__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,chinese2-flickr_F_31196390972_be24a6067c_k,huawei,0.5746899843215942,0.5329559743404388,1,False,0.5704977512359619,0.9988002777099609,0.5823413133621216,0.9970537424087524,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31196390972_be24a6067c_k__c07b7407__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31196390972_be24a6067c_k__c07b7407__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31196390972_be24a6067c_k__c07b7407__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31196390972_be24a6067c_k__c07b7407__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_31226153591_900ef17f37_k.jpg,chinese2-flickr_F_31226153591_900ef17f37_k,huawei,0.6033341884613037,0.5329559743404388,1,False,0.47730007767677307,0.983741044998169,0.6296045184135437,0.9696763157844543,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31226153591_900ef17f37_k__c7dd990b__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31226153591_900ef17f37_k__c7dd990b__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31226153591_900ef17f37_k__c7dd990b__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31226153591_900ef17f37_k__c7dd990b__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,chinese2-flickr_F_31998401683_5272a75c42_c,huawei,0.5779063105583191,0.5329559743404388,1,False,0.6006914377212524,0.997546374797821,0.6017804145812988,0.9991975426673889,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998401683_5272a75c42_c__5ee70d08__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998401683_5272a75c42_c__5ee70d08__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998401683_5272a75c42_c__5ee70d08__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998401683_5272a75c42_c__5ee70d08__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,chinese2-flickr_F_31998955273_5516f4db28_h,huawei,0.6475226283073425,0.5329559743404388,1,False,0.7169706225395203,0.979180634021759,0.5274995565414429,0.9688828587532043,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998955273_5516f4db28_h__41aceec4__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998955273_5516f4db28_h__41aceec4__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998955273_5516f4db28_h__41aceec4__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_31998955273_5516f4db28_h__41aceec4__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_32689517821_bfacb0e1ba_h.jpg,chinese2-flickr_F_32689517821_bfacb0e1ba_h,huawei,0.6908670663833618,0.5329559743404388,1,False,0.8174474835395813,0.9688770174980164,0.4974067211151123,0.987572431564331,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_32689517821_bfacb0e1ba_h__012f9ed5__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_32689517821_bfacb0e1ba_h__012f9ed5__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_32689517821_bfacb0e1ba_h__012f9ed5__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_32689517821_bfacb0e1ba_h__012f9ed5__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,chinese2-flickr_F_33552328531_f6d5dd17b8_c,huawei,0.6839798092842102,0.5329559743404388,1,False,0.70956951379776,0.9770689606666565,0.52885901927948,0.9751341342926025,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c__572932c4__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c__572932c4__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c__572932c4__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c__572932c4__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,chinese2-flickr_F_39035705701_833f3da9bf_o,huawei,0.6049677133560181,0.5329559743404388,1,False,0.7143068313598633,0.9894106984138489,0.5538817644119263,0.9993662238121033,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o__3baf7d70__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o__3baf7d70__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o__3baf7d70__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o__3baf7d70__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_40837237721_dedac367d4_c.jpg,chinese2-flickr_F_40837237721_dedac367d4_c,huawei,0.5284573435783386,0.5329559743404388,0,True,0.5751768350601196,0.9918796420097351,0.6028167605400085,0.9996004700660706,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_40837237721_dedac367d4_c__80c736d0__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_40837237721_dedac367d4_c__80c736d0__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_40837237721_dedac367d4_c__80c736d0__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_40837237721_dedac367d4_c__80c736d0__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,chinese2-flickr_F_48677929383_2cdc743f43_c,huawei,0.581595242023468,0.5329559743404388,1,False,0.43341320753097534,0.9980342984199524,0.6462371945381165,0.9918035268783569,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c__6fa0ee60__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c__6fa0ee60__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c__6fa0ee60__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c__6fa0ee60__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,chinese2-flickr_M_16743317854_732a16acc8_k,huawei,0.5717132687568665,0.5329559743404388,1,False,0.5883367657661438,0.9977052807807922,0.6084822416305542,0.9994795918464661,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_16743317854_732a16acc8_k__9819ea89__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_16743317854_732a16acc8_k__9819ea89__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_16743317854_732a16acc8_k__9819ea89__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_16743317854_732a16acc8_k__9819ea89__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,chinese2-flickr_M_21459989349_7ab0e1ace5_k,huawei,0.6579613089561462,0.5329559743404388,1,False,0.7961573004722595,0.9871247410774231,0.4596335291862488,0.9973264932632446,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_21459989349_7ab0e1ace5_k__41670df6__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_21459989349_7ab0e1ace5_k__41670df6__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_21459989349_7ab0e1ace5_k__41670df6__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_21459989349_7ab0e1ace5_k__41670df6__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,chinese2-flickr_M_22911363774_20c12ce7ec_c,huawei,0.6066551804542542,0.5329559743404388,1,False,0.5001125335693359,0.9896573424339294,0.6429153084754944,0.9987653493881226,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c__48ccd567__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c__48ccd567__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c__48ccd567__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c__48ccd567__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,chinese2-flickr_M_24235235151_ae8ac31253_k,huawei,0.6396732330322266,0.5329559743404388,1,False,0.6143108606338501,0.9916070699691772,0.5848371386528015,0.9844889640808105,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24235235151_ae8ac31253_k__b7183c16__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24235235151_ae8ac31253_k__b7183c16__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24235235151_ae8ac31253_k__b7183c16__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24235235151_ae8ac31253_k__b7183c16__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,chinese2-flickr_M_24291592906_b097dd45e5_k,huawei,0.6611262559890747,0.5329559743404388,1,False,0.6706518530845642,0.9854135513305664,0.5189650058746338,0.9536503553390503,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k__26b0812a__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k__26b0812a__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k__26b0812a__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k__26b0812a__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,chinese2-flickr_M_26097180114_4c514c928d_c,huawei,0.6889169812202454,0.5329559743404388,1,False,0.5882208347320557,0.9900513291358948,0.6392821669578552,0.9941125512123108,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_26097180114_4c514c928d_c__2c182bc0__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_26097180114_4c514c928d_c__2c182bc0__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_26097180114_4c514c928d_c__2c182bc0__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_26097180114_4c514c928d_c__2c182bc0__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,chinese2-flickr_M_30516208604_4a571cf89d_c,huawei,0.8278880715370178,0.5329559743404388,1,False,0.8181177973747253,0.9903157353401184,0.55069899559021,0.9869521856307983,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c__453c0087__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c__453c0087__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c__453c0087__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c__453c0087__confidence.png
official_test,test/bonafide/huawei/chinese2-flickr_M_30518538704_383875f8c4_c.jpg,chinese2-flickr_M_30518538704_383875f8c4_c,huawei,0.6440922021865845,0.5329559743404388,1,False,0.6828420758247375,0.981562614440918,0.5461302995681763,0.9681544303894043,0.0,0.0,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30518538704_383875f8c4_c__bc0f53f5__panel.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30518538704_383875f8c4_c__bc0f53f5__anomaly_overlay.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30518538704_383875f8c4_c__bc0f53f5__anomaly_heatmap.png,output/trufor_policy_c_frozen_protocol/stage04_clean_evaluation_accuracy/visuals/bonafide/official_test/huawei/chinese2-flickr_M_30518538704_383875f8c4_c__bc0f53f5__confidence.png
