image_path,file_stem,variant,hardware_source,label,saved_attack_probability,clean_correct_at_0_5,selected_for_gradcam,selection_scope,evidence_role
test/attack/digital_3/iphone15pro/arabic-NF-1030.jpg,arabic-NF-1030,digital_3,iphone15pro,1,0.0592041015625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1037.jpg,arabic-NF-1037,digital_3,iphone15pro,1,0.0121231079101562,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1040.jpg,arabic-NF-1040,digital_3,iphone15pro,1,0.0114822387695312,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1045.jpg,arabic-NF-1045,digital_3,iphone15pro,1,0.051513671875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1048.jpg,arabic-NF-1048,digital_3,iphone15pro,1,0.0660400390625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1049.jpg,arabic-NF-1049,digital_3,iphone15pro,1,0.0301361083984375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1053.jpg,arabic-NF-1053,digital_3,iphone15pro,1,0.0401611328125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1098.jpg,arabic-NF-1098,digital_3,iphone15pro,1,0.07489013671875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NF-1100.jpg,arabic-NF-1100,digital_3,iphone15pro,1,0.0137939453125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NM-1029.jpg,arabic-NM-1029,digital_3,iphone15pro,1,0.0237274169921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NM-1064.jpg,arabic-NM-1064,digital_3,iphone15pro,1,0.0110321044921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/arabic-NM-1090.jpg,arabic-NM-1090,digital_3,iphone15pro,1,0.05914306640625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-001_03.jpg,chinese-001_03,digital_3,iphone15pro,1,0.0058555603027343,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-018_03.jpg,chinese-018_03,digital_3,iphone15pro,1,0.0023365020751953,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0003_000-98e8eaef_0.jpg,chinese-01_0003_000-98e8eaef_0,digital_3,iphone15pro,1,0.0098190307617187,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0007_000-08f07a73_0.jpg,chinese-01_0007_000-08f07a73_0,digital_3,iphone15pro,1,0.019500732421875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0012_000-48c56e4b_0.jpg,chinese-01_0012_000-48c56e4b_0,digital_3,iphone15pro,1,0.1695556640625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0019_000-06d51424_0.jpg,chinese-01_0019_000-06d51424_0,digital_3,iphone15pro,1,0.0075607299804687,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0022_000-3b9715ed_0.jpg,chinese-01_0022_000-3b9715ed_0,digital_3,iphone15pro,1,0.0197906494140625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0028_000-611e103a_0.jpg,chinese-01_0028_000-611e103a_0,digital_3,iphone15pro,1,0.0021286010742187,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0034_000-9b26d58c_0.jpg,chinese-01_0034_000-9b26d58c_0,digital_3,iphone15pro,1,0.061370849609375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0084_000-ba83f345_1.jpg,chinese-01_0084_000-ba83f345_1,digital_3,iphone15pro,1,0.159423828125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-01_0086_000-5a7ac9e6_1.jpg,chinese-01_0086_000-5a7ac9e6_1,digital_3,iphone15pro,1,0.028656005859375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-020_03.jpg,chinese-020_03,digital_3,iphone15pro,1,0.0033702850341796,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-039_03.jpg,chinese-039_03,digital_3,iphone15pro,1,0.0014638900756835,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-064_03.jpg,chinese-064_03,digital_3,iphone15pro,1,0.0065383911132812,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-081_03.jpg,chinese-081_03,digital_3,iphone15pro,1,0.0029354095458984,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-096_03.jpg,chinese-096_03,digital_3,iphone15pro,1,0.0062904357910156,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-099_03.jpg,chinese-099_03,digital_3,iphone15pro,1,0.0032672882080078,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-102_03.jpg,chinese-102_03,digital_3,iphone15pro,1,0.00360107421875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-107_03.jpg,chinese-107_03,digital_3,iphone15pro,1,0.0223236083984375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-113_03.jpg,chinese-113_03,digital_3,iphone15pro,1,0.0093917846679687,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-142_03.jpg,chinese-142_03,digital_3,iphone15pro,1,0.0440673828125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1014.jpg,chinese-NF-1014,digital_3,iphone15pro,1,0.003824234008789,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1023.jpg,chinese-NF-1023,digital_3,iphone15pro,1,0.0024051666259765,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1042.jpg,chinese-NF-1042,digital_3,iphone15pro,1,0.0027580261230468,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1050.jpg,chinese-NF-1050,digital_3,iphone15pro,1,0.0078582763671875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1059.jpg,chinese-NF-1059,digital_3,iphone15pro,1,0.0013303756713867,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1067.jpg,chinese-NF-1067,digital_3,iphone15pro,1,0.0024147033691406,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1072.jpg,chinese-NF-1072,digital_3,iphone15pro,1,0.0038471221923828,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1085.jpg,chinese-NF-1085,digital_3,iphone15pro,1,0.0034027099609375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1088.jpg,chinese-NF-1088,digital_3,iphone15pro,1,0.0012521743774414,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NF-1101.jpg,chinese-NF-1101,digital_3,iphone15pro,1,0.0050010681152343,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,digital_3,iphone15pro,1,0.0048751831054687,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-019_03.jpg,french-019_03,digital_3,iphone15pro,1,0.0290679931640625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-01_0006_000-f9f1aca7_0.jpg,french-01_0006_000-f9f1aca7_0,digital_3,iphone15pro,1,0.0086135864257812,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-01_0029_000-d00491e2_1.jpg,french-01_0029_000-d00491e2_1,digital_3,iphone15pro,1,0.0256805419921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-01_0070_000-a4a25cda_0.jpg,french-01_0070_000-a4a25cda_0,digital_3,iphone15pro,1,0.0161895751953125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-01_0094_000-51fbbc37_0.jpg,french-01_0094_000-51fbbc37_0,digital_3,iphone15pro,1,0.01580810546875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-022_03.jpg,french-022_03,digital_3,iphone15pro,1,0.0089187622070312,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-033_03.jpg,french-033_03,digital_3,iphone15pro,1,0.0049514770507812,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-044_03.jpg,french-044_03,digital_3,iphone15pro,1,0.0212249755859375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-068_03.jpg,french-068_03,digital_3,iphone15pro,1,0.0050888061523437,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-090_03.jpg,french-090_03,digital_3,iphone15pro,1,0.0055656433105468,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-091_03.jpg,french-091_03,digital_3,iphone15pro,1,0.0123367309570312,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-097_03.jpg,french-097_03,digital_3,iphone15pro,1,0.0643310546875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-100_03.jpg,french-100_03,digital_3,iphone15pro,1,0.0168304443359375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-114_03.jpg,french-114_03,digital_3,iphone15pro,1,0.03094482421875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-118_03.jpg,french-118_03,digital_3,iphone15pro,1,0.0162811279296875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-124_03.jpg,french-124_03,digital_3,iphone15pro,1,0.0292816162109375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-128_03.jpg,french-128_03,digital_3,iphone15pro,1,0.0400390625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-135_03.jpg,french-135_03,digital_3,iphone15pro,1,0.06707763671875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NF-1020.jpg,french-NF-1020,digital_3,iphone15pro,1,0.078125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NF-1047.jpg,french-NF-1047,digital_3,iphone15pro,1,0.390625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NF-1056.jpg,french-NF-1056,digital_3,iphone15pro,1,0.1749267578125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NF-1063.jpg,french-NF-1063,digital_3,iphone15pro,1,0.042724609375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NF-1082.jpg,french-NF-1082,digital_3,iphone15pro,1,0.173095703125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NF-1095.jpg,french-NF-1095,digital_3,iphone15pro,1,0.015899658203125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NF-1110.jpg,french-NF-1110,digital_3,iphone15pro,1,0.0234832763671875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NM-1070.jpg,french-NM-1070,digital_3,iphone15pro,1,0.05413818359375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/french-NM-1104.jpg,french-NM-1104,digital_3,iphone15pro,1,0.00836181640625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-012_03.jpg,indian-012_03,digital_3,iphone15pro,1,0.0057868957519531,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-014_03.jpg,indian-014_03,digital_3,iphone15pro,1,0.01458740234375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0004_000-2423feb1_0.jpg,indian-01_0004_000-2423feb1_0,digital_3,iphone15pro,1,0.0057296752929687,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0005_000-59069fdd_1.jpg,indian-01_0005_000-59069fdd_1,digital_3,iphone15pro,1,0.015899658203125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0062_000-c236043f_0.jpg,indian-01_0062_000-c236043f_0,digital_3,iphone15pro,1,0.024169921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0068_000-1b9539d8_0.jpg,indian-01_0068_000-1b9539d8_0,digital_3,iphone15pro,1,0.04156494140625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0071_000-73870eac_1.jpg,indian-01_0071_000-73870eac_1,digital_3,iphone15pro,1,0.0216522216796875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0082_000-1b935c0e_0.jpg,indian-01_0082_000-1b935c0e_0,digital_3,iphone15pro,1,0.035400390625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0087_000-7edaffe9_0.jpg,indian-01_0087_000-7edaffe9_0,digital_3,iphone15pro,1,0.0175628662109375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0089_000-f38cdec4_1.jpg,indian-01_0089_000-f38cdec4_1,digital_3,iphone15pro,1,0.032135009765625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-01_0097_000-b71b0c19_0.jpg,indian-01_0097_000-b71b0c19_0,digital_3,iphone15pro,1,0.0287017822265625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-021_03.jpg,indian-021_03,digital_3,iphone15pro,1,0.0106353759765625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-037_03.jpg,indian-037_03,digital_3,iphone15pro,1,0.008514404296875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-038_03.jpg,indian-038_03,digital_3,iphone15pro,1,0.0109481811523437,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-094_03.jpg,indian-094_03,digital_3,iphone15pro,1,0.0061454772949218,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-108_03.jpg,indian-108_03,digital_3,iphone15pro,1,0.0121002197265625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-NF-1006.jpg,indian-NF-1006,digital_3,iphone15pro,1,0.006439208984375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-NF-1025.jpg,indian-NF-1025,digital_3,iphone15pro,1,0.0155105590820312,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-NF-1039.jpg,indian-NF-1039,digital_3,iphone15pro,1,0.0053749084472656,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-NF-1061.jpg,indian-NF-1061,digital_3,iphone15pro,1,0.09930419921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-NF-1075.jpg,indian-NF-1075,digital_3,iphone15pro,1,0.0276947021484375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-NF-1096.jpg,indian-NF-1096,digital_3,iphone15pro,1,0.0153961181640625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/indian-NM-1058.jpg,indian-NM-1058,digital_3,iphone15pro,1,0.0127716064453125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-010_03.jpg,persian-010_03,digital_3,iphone15pro,1,0.0031356811523437,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-01_0064_000-daacc8f3_0.jpg,persian-01_0064_000-daacc8f3_0,digital_3,iphone15pro,1,0.0021820068359375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-01_0065_000-763dd95b_0.jpg,persian-01_0065_000-763dd95b_0,digital_3,iphone15pro,1,0.0119171142578125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-01_0092_000-fad05fcd_1.jpg,persian-01_0092_000-fad05fcd_1,digital_3,iphone15pro,1,0.0059356689453125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-01_0096_000-75b0e83b_0.jpg,persian-01_0096_000-75b0e83b_0,digital_3,iphone15pro,1,0.0033378601074218,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-01_0200_000-78393150_0.jpg,persian-01_0200_000-78393150_0,digital_3,iphone15pro,1,0.0124588012695312,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-045_03.jpg,persian-045_03,digital_3,iphone15pro,1,0.0102310180664062,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-069_03.jpg,persian-069_03,digital_3,iphone15pro,1,0.012969970703125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-087_03.jpg,persian-087_03,digital_3,iphone15pro,1,0.013427734375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-122_03.jpg,persian-122_03,digital_3,iphone15pro,1,0.0100555419921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-144_03.jpg,persian-144_03,digital_3,iphone15pro,1,0.0118484497070312,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1001.jpg,persian-NF-1001,digital_3,iphone15pro,1,0.0106353759765625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1018.jpg,persian-NF-1018,digital_3,iphone15pro,1,0.0111770629882812,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1031.jpg,persian-NF-1031,digital_3,iphone15pro,1,0.01666259765625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1034.jpg,persian-NF-1034,digital_3,iphone15pro,1,0.0129928588867187,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1043.jpg,persian-NF-1043,digital_3,iphone15pro,1,0.0113067626953125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1079.jpg,persian-NF-1079,digital_3,iphone15pro,1,0.05364990234375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1097.jpg,persian-NF-1097,digital_3,iphone15pro,1,0.0140380859375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NF-1108.jpg,persian-NF-1108,digital_3,iphone15pro,1,0.10546875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NM-1010.jpg,persian-NM-1010,digital_3,iphone15pro,1,0.0119857788085937,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NM-1035.jpg,persian-NM-1035,digital_3,iphone15pro,1,0.0311126708984375,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/persian-NM-1074.jpg,persian-NM-1074,digital_3,iphone15pro,1,0.004913330078125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-004_03.jpg,portugal-004_03,digital_3,iphone15pro,1,0.0106735229492187,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-013_03.jpg,portugal-013_03,digital_3,iphone15pro,1,0.0477294921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-017_03.jpg,portugal-017_03,digital_3,iphone15pro,1,0.110107421875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-01_0014_000-6f7ea414_0.jpg,portugal-01_0014_000-6f7ea414_0,digital_3,iphone15pro,1,0.0177154541015625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-026_03.jpg,portugal-026_03,digital_3,iphone15pro,1,0.0007991790771484,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-029_03.jpg,portugal-029_03,digital_3,iphone15pro,1,0.02069091796875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-042_03.jpg,portugal-042_03,digital_3,iphone15pro,1,0.0026626586914062,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-061_03.jpg,portugal-061_03,digital_3,iphone15pro,1,0.0684814453125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-066_03.jpg,portugal-066_03,digital_3,iphone15pro,1,0.0021572113037109,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-070_03.jpg,portugal-070_03,digital_3,iphone15pro,1,0.0027732849121093,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-105_03.jpg,portugal-105_03,digital_3,iphone15pro,1,0.0122909545898437,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-119_03.jpg,portugal-119_03,digital_3,iphone15pro,1,0.32275390625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-125_03.jpg,portugal-125_03,digital_3,iphone15pro,1,0.0038928985595703,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-143_03.jpg,portugal-143_03,digital_3,iphone15pro,1,0.0047187805175781,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-172_03.jpg,portugal-172_03,digital_3,iphone15pro,1,0.0016136169433593,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1016.jpg,portugal-NF-1016,digital_3,iphone15pro,1,0.0029067993164062,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1022.jpg,portugal-NF-1022,digital_3,iphone15pro,1,0.0013484954833984,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1024.jpg,portugal-NF-1024,digital_3,iphone15pro,1,0.0014266967773437,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1026.jpg,portugal-NF-1026,digital_3,iphone15pro,1,0.0011358261108398,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1041.jpg,portugal-NF-1041,digital_3,iphone15pro,1,0.0020313262939453,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1060.jpg,portugal-NF-1060,digital_3,iphone15pro,1,0.0017175674438476,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1066.jpg,portugal-NF-1066,digital_3,iphone15pro,1,0.0017576217651367,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1083.jpg,portugal-NF-1083,digital_3,iphone15pro,1,0.0054588317871093,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1086.jpg,portugal-NF-1086,digital_3,iphone15pro,1,0.0024929046630859,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1105.jpg,portugal-NF-1105,digital_3,iphone15pro,1,0.0027046203613281,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1107.jpg,portugal-NF-1107,digital_3,iphone15pro,1,0.0037078857421875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NF-1109.jpg,portugal-NF-1109,digital_3,iphone15pro,1,0.0040855407714843,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NM-1091.jpg,portugal-NM-1091,digital_3,iphone15pro,1,0.0076217651367187,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/portugal-NM-1102.jpg,portugal-NM-1102,digital_3,iphone15pro,1,0.004180908203125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/russian-002_03.jpg,russian-002_03,digital_3,iphone15pro,1,0.0049819946289062,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/russian-01_0001_000-ff703650_1.jpg,russian-01_0001_000-ff703650_1,digital_3,iphone15pro,1,0.0018606185913085,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/russian-01_0030_000-0bc18d73_0.jpg,russian-01_0030_000-0bc18d73_0,digital_3,iphone15pro,1,0.06085205078125,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/russian-01_0075_000-9bed189a_0.jpg,russian-01_0075_000-9bed189a_0,digital_3,iphone15pro,1,0.0016069412231445,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/russian-01_0201_000-2ea0ec28_0.jpg,russian-01_0201_000-2ea0ec28_0,digital_3,iphone15pro,1,0.004791259765625,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/russian-027_03.jpg,russian-027_03,digital_3,iphone15pro,1,0.00555419921875,False,False,clean_correct_at_0.5,exploratory_clean_correct
test/attack/digital_3/iphone15pro/russian-062_03.jpg,russian-062_03,digital_3,iphone15pro,1,0.0055885314941406,False,False,clean_correct_at_0.5,exploratory_clean_correct
