image_path,evaluation_split,selection_scope,evidence_role,variant,file_stem,hardware_source,label,assigned_q,attack_probability,saved_attack_probability,probability_abs_error,attack_margin,predicted_attack,native_width,native_height,content_width,pad_left,pad_right,visual_contour_threshold,visual_contour_area_content,heatmap_path,overlay_path,rma_A,rma_E,rma_mu_w,rma_PG,rma_energy_gain,face_A,face_E,face_mu_w,face_PG,text_A,text_E,text_mu_w,text_PG,face_share_altered_energy,text_share_altered_energy,padding_area_canvas,padding_energy_canvas,pointing_padding_canvas,content_energy_fraction_canvas,cam_zero_content,content_max_x,content_max_y,global_max_x,global_max_y,area_bin
train/attack/digital_2/huawei/arabic-NF-1098.jpg,dev_val,all_attacks,heldout_primary,digital_2,arabic-NF-1098,huawei,1,68,0.9999998807907104,1.0,1.1920928955078125e-07,16.456567764282227,1,3037,1894,821,21,22,0.6283482313156128,0.03349573690621194,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/arabic-NF-1098__2b7e3738__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/arabic-NF-1098__2b7e3738__overlay.png,0.11667602390377588,0.5859412550926208,5.021950830068169,1.0,0.469265231188845,0.09998762941534714,0.5858654379844666,5.859379219311123,1.0,0.016688394488428744,7.57834204705432e-05,0.004541085154901465,0.0,0.9998706637822551,0.00012933621774490134,0.04976851851851852,0.022135205566883087,0.0,0.9778648539762944,0,176,207,176,207,medium
train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg,dev_val,all_attacks,heldout_primary,digital_2,arabic-NF-1098,iphone15pro,1,57,1.0,1.0,0.0,17.806415557861328,1,2624,1608,836,14,14,0.6852098703384399,0.042464114832535885,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/arabic-NF-1098__bce26a91__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/arabic-NF-1098__bce26a91__overlay.png,0.12296510541267942,0.5575840473175049,4.534490052655297,1.0,0.4346189419048255,0.10419781698564594,0.553938090801239,5.316215894211568,1.0,0.018767288427033492,0.003645987482741475,0.1942735359408439,0.0,0.9934610983515809,0.0065389016484191115,0.032407407407407406,0.020740002393722534,0.0,0.9792600016420671,0,176,207,176,207,medium
train/attack/digital_2/scan/arabic-NF-1098.jpg,dev_val,all_attacks,heldout_primary,digital_2,arabic-NF-1098,scan,1,90,0.9999998807907104,1.0,1.1920928955078125e-07,16.011314392089844,1,2000,1248,821,21,22,0.6098377704620361,0.03393822320341047,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/arabic-NF-1098__7c977c99__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/arabic-NF-1098__7c977c99__overlay.png,0.12067505328867235,0.5500797033309937,4.558354758005556,1.0,0.4294046500423213,0.10208824984774666,0.5500169992446899,5.387662145888283,1.0,0.0185868034409257,6.26126493443735e-05,0.0033686615099457425,0.0,0.9998861753017809,0.00011382469821910134,0.04976851851851852,0.031821124255657196,0.0,0.9681789330605247,0,176,207,176,207,medium
train/attack/digital_2/huawei/arabic-NM-1090.jpg,dev_val,all_attacks,heldout_primary,digital_2,arabic-NM-1090,huawei,1,55,1.0,1.0,0.0,18.09723472595215,1,3189,1973,828,18,18,0.7473330497741699,0.042270531400966184,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/arabic-NM-1090__725b8ce3__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/arabic-NM-1090__725b8ce3__overlay.png,0.14355704634661837,0.7822810411453247,5.449269548612109,1.0,0.6387239947987063,0.12270012454710146,0.7677342295646667,6.2569963347506885,1.0,0.020856921799516908,0.01454679574817419,0.6974565033135007,0.0,0.981404642185441,0.018595357814559062,0.041666666666666664,0.0,0.0,1.0,0,207,367,207,367,large
train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,dev_val,all_attacks,heldout_primary,digital_2,arabic-NM-1090,iphone15pro,1,63,0.9999997615814209,1.0,2.384185791015625e-07,15.445188522338867,1,2766,1767,801,31,32,0.7687628865242004,0.03046241026841448,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/arabic-NM-1090__dcb62e3c__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/arabic-NM-1090__dcb62e3c__overlay.png,0.11594881398252185,0.7658517360687256,6.605084690078591,1.0,0.6499029220862037,0.09803419553682896,0.7638046145439148,7.79120602113752,1.0,0.017914618445692886,0.002047048881649971,0.11426695398819012,0.0,0.9973270949890422,0.002672905010957855,0.07291666666666667,0.0,0.0,1.0,0,208,367,208,367,medium
train/attack/digital_2/scan/arabic-NM-1090.jpg,dev_val,all_attacks,heldout_primary,digital_2,arabic-NM-1090,scan,1,80,1.0,1.0,0.0,16.67501449584961,1,1993,1249,817,23,24,0.7617316246032715,0.025459952570379436,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/arabic-NM-1090__871b8ecb__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/arabic-NM-1090__871b8ecb__overlay.png,0.13180366432068544,0.7636765837669373,5.794046680742281,1.0,0.6318729194462518,0.11141657741738066,0.7636765837669373,6.854245584174675,1.0,0.020387086903304773,0.0,0.0,0.0,1.0,0.0,0.05439814814814815,0.0,0.0,1.0,0,176,208,176,208,medium
train/attack/digital_2/huawei/chinese-001_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-001_03,huawei,1,77,0.9999998807907104,1.0,1.1920928955078125e-07,15.896641731262207,1,3179,1956,832,16,16,0.6972337365150452,0.030289870042067308,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-001_03__d8bde492__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-001_03__d8bde492__overlay.png,0.084808349609375,0.5183495879173279,6.112011261919755,0.0,0.4335412383079529,0.07026320237379807,0.5183491706848145,7.3772494445558126,0.0,0.014545147235576924,4.317511468343582e-07,2.96835184850044e-05,0.0,0.9999991670657258,8.329342742571201e-07,0.037037037037037035,0.005472851917147636,0.0,0.9945271571635376,0,144,367,144,367,small
train/attack/digital_2/iphone15pro/chinese-001_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-001_03,iphone15pro,1,70,1.0,1.0,0.0,17.232391357421875,1,2774,1765,805,29,30,0.6725683808326721,0.032220496894409936,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-001_03__5fad7f36__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-001_03__5fad7f36__overlay.png,0.09087247670807454,0.5507606267929077,6.060807922757645,0.0,0.4598881500848332,0.07823903338509317,0.5507327914237976,7.039105259814321,0.0,0.012633443322981367,2.78700354101602e-05,0.002206052197935784,0.0,0.9999493971920904,5.0602807909614745e-05,0.06828703703703703,0.007335272617638111,0.0,0.9926647637203506,0,175,367,175,367,small
train/attack/digital_2/scan/chinese-001_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-001_03,scan,1,82,0.9999998807907104,1.0,1.1920928955078125e-07,15.662544250488281,1,1995,1247,819,22,23,0.7002474069595337,0.02891531211843712,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-001_03__4b7a86ad__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-001_03__4b7a86ad__overlay.png,0.09042563339438339,0.5708378553390503,6.312788021615415,1.0,0.48041222194466693,0.07615518162393162,0.5708257555961609,7.495560294439374,1.0,0.01427045177045177,1.2159340258222073e-05,0.0008520641430146634,0.0,0.9999786991358028,2.1300864197109642e-05,0.052083333333333336,0.003069117898121476,0.0,0.9969308949115908,0,175,336,175,336,small
train/attack/digital_2/huawei/chinese-113_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-113_03,huawei,1,85,0.9999812841415405,1.0,1.8715858459472656e-05,10.884923934936523,1,3178,1973,825,19,20,0.8405369520187378,0.019962121212121212,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-113_03__8d4683b8__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-113_03__8d4683b8__overlay.png,0.07827651515151515,0.4820649325847626,6.158487403937929,1.0,0.40378841743324745,0.0623532196969697,0.4820649325847626,7.731195516888287,1.0,0.015923295454545454,0.0,0.0,0.0,1.0,0.0,0.04513888888888889,0.00015305736451409757,0.0,0.9998469402476367,0,175,368,175,368,small
train/attack/digital_2/iphone15pro/chinese-113_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-113_03,iphone15pro,1,72,1.0,1.0,0.0,20.446426391601562,1,2791,1770,807,28,29,0.7782297730445862,0.02785199814126394,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-113_03__4c927153__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-113_03__4c927153__overlay.png,0.0775707675030979,0.4708297550678253,6.069680244546015,0.0,0.39325898756472744,0.06380692379182157,0.46699193120002747,7.318828482057052,0.0,0.013763843711276333,0.003837823634967208,0.27883371211364355,0.0,0.9918488082595937,0.00815119174040633,0.06597222222222222,0.0009779471438378096,0.0,0.99902202458042,0,175,240,175,240,small
train/attack/digital_2/scan/chinese-113_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-113_03,scan,1,58,0.999998927116394,1.0,1.0728836059570312e-06,13.802001953125,1,1990,1250,815,24,25,0.7976189851760864,0.02361963190184049,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-113_03__9ea16bc9__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-113_03__9ea16bc9__overlay.png,0.07661761886503067,0.45678332448005676,5.961857484565328,1.0,0.3801657056150261,0.06156297929447853,0.4564347267150879,7.41411042717396,1.0,0.015054639570552147,0.00034859671723097563,0.02315543428305341,0.0,0.9992368444829622,0.0007631555170377305,0.056712962962962965,0.0006383886211551726,0.0,0.9993615801142444,0,176,368,176,368,small
train/attack/digital_2/huawei/chinese-142_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-142_03,huawei,1,60,1.0,1.0,0.0,24.867904663085938,1,3195,1967,832,16,16,0.7391262054443359,0.03750140850360577,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-142_03__17a1befb__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-142_03__17a1befb__overlay.png,0.0874492938701923,0.4896808862686157,5.599597945244551,1.0,0.40223159239842343,0.07111534705528846,0.48753616213798523,6.855568907776704,1.0,0.016333946814903848,0.0021447381004691124,0.13130556409747546,0.0,0.9956201310855617,0.004379868914438314,0.037037037037037035,0.007513816934078932,0.0,0.9924862163863712,0,175,367,175,367,small
train/attack/digital_2/iphone15pro/chinese-142_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-142_03,iphone15pro,1,56,1.0,1.0,0.0,21.106502532958984,1,2784,1762,809,27,28,0.738439679145813,0.03302688504326329,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-142_03__b76181f6__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-142_03__b76181f6__overlay.png,0.08674385815822003,0.48600807785987854,5.602795266189384,1.0,0.3992642197016585,0.07202420040173053,0.48594722151756287,6.746999186482977,1.0,0.014719657756489493,6.08885420660954e-05,0.004136546044302648,0.0,0.9998747170248823,0.00012528297511768424,0.06365740740740741,0.013820815831422806,0.0,0.9861792619603874,0,144,240,144,240,small
train/attack/digital_2/scan/chinese-142_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-142_03,scan,1,65,1.0,1.0,0.0,18.432758331298828,1,1996,1250,818,23,23,0.7239258289337158,0.03538546760391198,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-142_03__91ef7aa5__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-142_03__91ef7aa5__overlay.png,0.08413718673594132,0.4816199839115143,5.724222577384777,1.0,0.39748279717557294,0.06845488233496333,0.4793008267879486,7.0017040485532425,1.0,0.015682304400977995,0.002319095190614462,0.14787974594281159,0.0,0.9951848021159984,0.004815197884001679,0.05324074074074074,0.006005276460200548,0.0,0.993994788163119,0,175,367,175,367,small
train/attack/digital_2/huawei/chinese-NF-1050.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NF-1050,huawei,1,58,0.9999151229858398,1.0,8.487701416015625e-05,9.374155044555664,1,3198,1968,832,16,16,0.6733695268630981,0.03533935546875,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-NF-1050__c34f1752__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-NF-1050__c34f1752__overlay.png,0.18487079326923078,0.6269981861114502,3.3915480916357676,1.0,0.4421273928422194,0.16717529296875,0.6251229643821716,3.739326268140745,1.0,0.017695500300480768,0.0018752033356577158,0.10597063116699608,0.0,0.9970092363336434,0.002990763666356663,0.037037037037037035,0.036229584366083145,0.0,0.9637704111071181,0,143,240,143,240,large
train/attack/digital_2/iphone15pro/chinese-NF-1050.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NF-1050,iphone15pro,1,72,0.9999990463256836,1.0,9.5367431640625e-07,13.812732696533203,1,2781,1776,802,31,31,0.5677814483642578,0.04263754675810474,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-NF-1050__63d8a3b3__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-NF-1050__63d8a3b3__overlay.png,0.20032438435162095,0.6258342266082764,3.124104080658378,1.0,0.42550984225665545,0.18491369233167082,0.6154479384422302,3.328298357367343,1.0,0.015410692019950125,0.010386275127530098,0.6739655243310555,0.0,0.9834041108935695,0.01659588910643054,0.07175925925925926,0.054655883461236954,0.0,0.9453440086605471,0,144,240,144,240,large
train/attack/digital_2/scan/chinese-NF-1050.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NF-1050,scan,1,50,0.9999994039535522,1.0,5.960464477539062e-07,14.30259895324707,1,1993,1247,818,23,23,0.5298012495040894,0.03637874388753056,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-NF-1050__cf7e1120__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-NF-1050__cf7e1120__overlay.png,0.1850788890586797,0.6722338795661926,3.6321477991639517,1.0,0.48715499050751293,0.16773475702933985,0.6721732020378113,4.00735789017321,1.0,0.01734413202933985,6.0735685110557824e-05,0.003501800205845731,0.0,0.9999096509673522,9.034903264786786e-05,0.05324074074074074,0.0352865494787693,0.0,0.9647134975109758,0,144,240,144,240,large
train/attack/digital_2/huawei/chinese-NF-1085.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NF-1085,huawei,1,76,1.0,1.0,0.0,20.18351173400879,1,3222,1985,831,16,17,0.7084218859672546,0.033875319645006015,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-NF-1085__ca46c08a__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-NF-1085__ca46c08a__overlay.png,0.1154059491576414,0.5374221801757812,4.656797886924158,1.0,0.42201623101813984,0.09904059491576414,0.5365855097770691,5.41783407332564,1.0,0.016365354241877256,0.0008367546834051609,0.051129640766589206,0.0,0.9984430218861904,0.0015569781138095747,0.03819444444444445,0.02058488130569458,0.0,0.9794151655897392,0,175,239,175,239,medium
train/attack/digital_2/iphone15pro/chinese-NF-1085.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NF-1085,iphone15pro,1,58,1.0,1.0,0.0,22.993824005126953,1,2787,1763,809,27,28,0.6199062466621399,0.05123029975278121,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-NF-1085__ddffe2a0__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-NF-1085__ddffe2a0__overlay.png,0.12557459054388134,0.5493478178977966,4.374673375549093,1.0,0.4237732273539153,0.11136916718170581,0.5382144451141357,4.832706023885453,1.0,0.014205423362175526,0.011133383959531784,0.7837417918269445,0.0,0.9797334525017614,0.02026654749823863,0.06365740740740741,0.027616159990429878,0.0,0.972383840419132,0,144,240,144,240,medium
train/attack/digital_2/scan/chinese-NF-1085.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NF-1085,scan,1,50,1.0,1.0,0.0,21.03826141357422,1,1994,1251,816,24,24,0.7281206846237183,0.0424038756127451,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-NF-1085__94c7891c__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-NF-1085__94c7891c__overlay.png,0.11876483992034313,0.5641192197799683,4.749884057927659,1.0,0.4453543798596251,0.10467888327205882,0.5592471957206726,5.342502501361213,1.0,0.014085956648284314,0.004872018471360207,0.34587771303084514,0.0,0.9913634941397871,0.00863650586021292,0.05555555555555555,0.019871460273861885,0.0,0.9801284623391284,0,175,240,175,240,medium
train/attack/digital_2/huawei/chinese-NM-1092.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NM-1092,huawei,1,61,0.9999992847442627,1.0,7.152557373046875e-07,14.21078109741211,1,3242,1985,836,14,14,0.7070469856262207,0.03404651988636364,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-NM-1092__9de47aa6__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/chinese-NM-1092__9de47aa6__overlay.png,0.12356786408492823,0.7239036560058594,5.858348862519143,1.0,0.6003357919209311,0.10758307790071771,0.720450222492218,6.696687216525636,1.0,0.015984786184210526,0.0034535008016973734,0.216049233433518,0.0,0.9952293371394673,0.004770662860532787,0.032407407407407406,0.003943327814340591,0.0,0.9960566467215958,0,175,367,175,367,medium
train/attack/digital_2/iphone15pro/chinese-NM-1092.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NM-1092,iphone15pro,1,64,0.9999997615814209,1.0,2.384185791015625e-07,15.351837158203125,1,2790,1772,806,29,29,0.7315324544906616,0.03507386011166253,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-NM-1092__ffea6d30__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/chinese-NM-1092__ffea6d30__overlay.png,0.12636670285359802,0.7237062454223633,5.727032747390839,1.0,0.5973395425687653,0.11231195719602978,0.7181817889213562,6.394526521052772,1.0,0.014054745657568238,0.005524453241378069,0.39306675310792594,0.0,0.992366442304519,0.007633557695481044,0.06712962962962964,0.0035941079258918762,0.0,0.9964058435462518,0,176,367,176,367,medium
train/attack/digital_2/scan/chinese-NM-1092.jpg,dev_val,all_attacks,heldout_primary,digital_2,chinese-NM-1092,scan,1,85,0.9999592304229736,1.0,4.076957702636719e-05,10.106499671936035,1,1997,1244,822,21,21,0.7224512696266174,0.03031620666058394,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-NM-1092__58a08479__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/chinese-NM-1092__58a08479__overlay.png,0.12616189552919707,0.7629271745681763,6.047207608668304,1.0,0.6367652790389792,0.11100973236009733,0.7604976296424866,6.850729332231495,1.0,0.015152163169099757,0.002429549815133214,0.16034343004488397,0.0,0.9968154894322238,0.0031845105677762793,0.04861111111111111,0.0001261757279280573,0.0,0.9998738041491729,0,176,367,176,367,medium
train/attack/digital_2/huawei/french-019_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-019_03,huawei,1,77,0.9999998807907104,1.0,1.1920928955078125e-07,16.542524337768555,1,3225,1978,835,14,15,0.7272874116897583,0.033444049401197606,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/french-019_03__0e88fbc9__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/french-019_03__0e88fbc9__overlay.png,0.07415559505988024,0.521047830581665,7.026412911405022,1.0,0.4468922355217848,0.05385245134730539,0.5169247388839722,9.598908238182505,1.0,0.02030314371257485,0.004123057704418898,0.20307484214206994,0.0,0.9920869876693362,0.007913012330663733,0.03356481481481482,3.752506381715648e-05,0.0,0.9999624002942709,0,143,272,143,272,small
train/attack/digital_2/iphone15pro/french-019_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-019_03,iphone15pro,1,50,1.0,1.0,0.0,17.95698356628418,1,2783,1765,807,28,29,0.7298279404640198,0.042876781288723666,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/french-019_03__dba817be__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/french-019_03__dba817be__overlay.png,0.0683956784386617,0.4402466118335724,6.436760653356079,0.0,0.3718509333949107,0.05101843246592317,0.4227260947227478,8.285752311286709,0.0,0.01737724597273854,0.017520524561405182,1.0082451838968856,0.0,0.960202934010167,0.039797065989832986,0.06597222222222222,0.00128516077529639,0.0,0.9987147957240848,0,175,431,175,431,small
train/attack/digital_2/scan/french-019_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-019_03,scan,1,82,0.9999986886978149,1.0,1.3113021850585938e-06,13.553678512573242,1,1996,1244,822,21,21,0.6915890574455261,0.0404524977189781,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/french-019_03__5ebe8067__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/french-019_03__5ebe8067__overlay.png,0.06933356143552312,0.4441201686859131,6.4055582821736845,0.0,0.37478660725039,0.04907761177007299,0.4159303307533264,8.474950507004017,0.0,0.02025594966545012,0.028189830482006073,1.3916815033406458,0.0,0.9365265705164004,0.06347342948359957,0.04861111111111111,0.0003342224226798862,0.0,0.9996658397410985,0,144,272,144,272,small
train/attack/digital_2/huawei/french-114_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-114_03,huawei,1,75,1.0,1.0,0.0,22.010374069213867,1,3200,1977,829,17,18,0.7251853346824646,0.043962982509047045,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/french-114_03__cdc4093b__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/french-114_03__cdc4093b__overlay.png,0.08308673854041013,0.5510367751121521,6.632066498122916,1.0,0.46795003657174195,0.06427171290711702,0.5194066166877747,8.08141860850046,1.0,0.018815025633293125,0.03163016587495804,1.6811120267085136,0.0,0.9425988107201486,0.057401189279851335,0.04050925925925926,0.00022378118592314422,0.0,0.9997761590337525,0,143,272,143,272,small
train/attack/digital_2/iphone15pro/french-114_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-114_03,iphone15pro,1,64,1.0,1.0,0.0,19.337013244628906,1,2803,1781,806,29,29,0.7203827500343323,0.036144928660049626,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/french-114_03__a7ce04ef__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/french-114_03__a7ce04ef__overlay.png,0.08186162375930521,0.5764938592910767,7.042296900756829,1.0,0.49463223553177144,0.06610576923076923,0.5708047151565552,8.634718600186435,1.0,0.01575585452853598,0.005689145065844059,0.3610813399895416,0.0,0.9901314733778787,0.009868526622121353,0.06712962962962964,0.001772048999555409,0.0,0.9982277924901533,0,144,272,144,272,small
train/attack/digital_2/scan/french-114_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-114_03,scan,1,61,1.0,1.0,0.0,19.753074645996094,1,1995,1250,817,23,24,0.774101734161377,0.029629169216646267,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/french-114_03__920ee2ce__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/french-114_03__920ee2ce__overlay.png,0.07827799877600979,0.5271488428115845,6.734316807459597,1.0,0.4488708440355747,0.059793834149326805,0.5121475458145142,8.565223372956762,1.0,0.018484164626682988,0.015001296065747738,0.8115755495973281,0.0,0.9715425791486337,0.02845742085136624,0.05439814814814815,0.0009562056511640549,0.0,0.9990437321368856,0,144,271,144,271,small
train/attack/digital_2/huawei/french-124_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-124_03,huawei,1,87,0.9999603033065796,1.0,3.9696693420410156e-05,10.134724617004395,1,3196,1968,831,16,17,0.7715017795562744,0.03574148240072202,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/french-124_03__b0226581__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/huawei/french-124_03__b0226581__overlay.png,0.07644921404933815,0.5102013349533081,6.673728975474342,1.0,0.43375212090397,0.05339951865222623,0.47578293085098267,8.90987302618967,1.0,0.023049695397111915,0.03441842645406723,1.4932269542433865,0.0,0.9325395252076599,0.06746047479234013,0.03819444444444445,0.0,0.0,1.0,0,175,400,175,400,small
train/attack/digital_2/iphone15pro/french-124_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-124_03,iphone15pro,1,76,1.0,1.0,0.0,21.207977294921875,1,2789,1768,808,28,28,0.6781383752822876,0.0448952854269802,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/french-124_03__5db2303b__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/iphone15pro/french-124_03__5db2303b__overlay.png,0.07500193378712872,0.45919036865234375,6.122380390292639,0.0,0.38418843486521503,0.05594929610148515,0.41935887932777405,7.495337896067692,0.0,0.019052637685643563,0.03983152657747269,2.0906043160357957,0.0,0.9132570592485499,0.0867429407514501,0.06481481481481481,0.0013651216868311167,0.0,0.9986346554572826,0,175,431,175,431,small
train/attack/digital_2/scan/french-124_03.jpg,dev_val,all_attacks,heldout_primary,digital_2,french-124_03,scan,1,87,0.9999980926513672,1.0,1.9073486328125e-06,13.197809219360352,1,1996,1249,818,23,23,0.7717479467391968,0.029645476772616138,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/french-124_03__ceb6c68f__heatmap.png,output/resnet18_gradcam_clean_rma/visuals/dev_val/all_attacks/digital_2/scan/french-124_03__ceb6c68f__overlay.png,0.08152267344132029,0.5377886891365051,6.596798981618327,0.0,0.4562660156951848,0.058615239150366746,0.5286062359809875,9.01823900479096,0.0,0.022907434290953547,0.009182472713291645,0.40085120824368914,0.0,0.9829255011878235,0.0170744988121765,0.05324074074074074,0.0011701557086780667,0.0,0.998829961284158,0,144,272,144,272,small
