global_order,pilot_order,pilot_role,eval_split,variant,hardware_source,file_stem,image_path,cache_path,cache_sha256,clean_score_stage4,native_height,native_width,native_pixels,A_union_stage4,E_union_stage4,mu_union_stage4,PG_union_stage4,estimated_seconds
530,530,full_population,official_test,digital_3,huawei,usa-063_03,test/attack/digital_3/huawei/usa-063_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-063_03.jpg,9e05a55c60560136ab7661925cdbbf2c7039f70461059910fb4aadcfbf1a328b,0.9987769722938538,1998,3240,6473520,0.0252148753691963,0.6039693416437284,23.952898152396383,1.0,836.0222426410037
531,531,full_population,official_test,digital_3,huawei,usa-067_03,test/attack/digital_3/huawei/usa-067_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-067_03.jpg,03341f228b803e45e8c04ae7a9737d7ea6a2493d27baa0778c8dea94964e2d1a,0.9938016533851624,1905,3047,5804535,0.0258639150250623,0.5459863414078695,21.10996501801081,1.0,482.27768295699934
532,532,full_population,official_test,digital_3,huawei,usa-117_03,test/attack/digital_3/huawei/usa-117_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-117_03.jpg,930177a8733febd579767e94e147b60cea210db81cc333749f77de9db065876a,0.999610722064972,1973,3199,6311627,0.0252106152660795,0.8297927723239258,32.91441972225077,1.0,800.9328441609978
533,533,full_population,official_test,digital_3,huawei,usa-134_03,test/attack/digital_3/huawei/usa-134_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-134_03.jpg,979abb682706db6caea0e4f36cb9965e9f1b881ef659cf746e7d2b576c75cbac,0.9997972846031188,1976,3199,6321224,0.0297744550738907,0.9069617529625088,30.461069756330296,1.0,821.8694401759931
534,534,full_population,official_test,digital_3,huawei,usa-136_03,test/attack/digital_3/huawei/usa-136_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-136_03.jpg,657f42d0cac05404266d549f0076280b6171ddb8e111c3031fccba889ad5c980,0.9998704195022584,2006,3232,6483392,0.026165624413887,0.8656001141130336,33.081576820831685,1.0,836.0222426410037
535,535,full_population,official_test,digital_3,huawei,usa-137_03,test/attack/digital_3/huawei/usa-137_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-137_03.jpg,aa67dead64deada9ae273855dde09d0dfe6f07b1c91ed3d15ee95e5265393f16,0.9987863898277284,1989,3229,6422481,0.028598761132964,0.8185627329368681,28.622314411842165,1.0,836.0222426410037
536,536,full_population,official_test,digital_3,huawei,usa-NF-1004,test/attack/digital_3/huawei/usa-NF-1004.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1004.jpg,83704d336338c74f5bfaf3df8c3530a2058862960f85411f06665a7a50e14d39,0.7939714193344116,2001,3201,6405201,0.026845995933617,0.0425647034429066,1.585514038970942,1.0,834.7712493619983
537,537,full_population,official_test,digital_3,huawei,usa-NF-1009,test/attack/digital_3/huawei/usa-NF-1009.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1009.jpg,47948d338aa3c59e9dcfe01bc7914211f2509fa63f21e55e16b531e7fc5779f3,0.9995323419570924,1978,3202,6333556,0.0250854338384313,0.6452550364872711,25.722299269097277,1.0,825.0868478999982
538,538,full_population,official_test,digital_3,huawei,usa-NF-1017,test/attack/digital_3/huawei/usa-NF-1017.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1017.jpg,f378cb34fd32a9fa5125d1cfc4ebfc88bdcd5686b18594b1579db23e66514dd7,0.9762005805969238,1977,3193,6312561,0.0286234065698533,0.1708733405058043,5.9697066486059365,1.0,816.7136298039986
539,539,full_population,official_test,digital_3,huawei,usa-NF-1036,test/attack/digital_3/huawei/usa-NF-1036.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1036.jpg,9247a1f939782c0c3237bd1c9f042fb77574a10aa770aa4cb11afd0e74fef036,0.9973299503326416,1988,3211,6383468,0.0315843989505391,0.6489459350613079,20.54640761337746,1.0,836.6538067969996
540,540,full_population,official_test,digital_3,huawei,usa-NF-1044,test/attack/digital_3/huawei/usa-NF-1044.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1044.jpg,958cf4d0b058a04acfb4685e035f37edbbfd56e6d5aed16d0baa29e98402c83b,0.9956592917442322,1972,3192,6294624,0.0281309892378003,0.6327629472693885,22.49344813011864,1.0,744.8116985540009
541,541,full_population,official_test,digital_3,huawei,usa-NF-1046,test/attack/digital_3/huawei/usa-NF-1046.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1046.jpg,fb03bdc3523e250c9d564941cf3f827051f6ea68a5fa2dc12baa3cb17ea695be,0.9798040390014648,2005,3229,6474145,0.0287549939026697,0.3563231421055776,12.39169597154721,1.0,836.0222426410037
542,542,full_population,official_test,digital_3,huawei,usa-NF-1051,test/attack/digital_3/huawei/usa-NF-1051.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1051.jpg,08a782f3e35c4ae6cf5a43153b726b093929ebab9a9c4ddf3c4690048085cd6b,0.9957389831542968,1981,3200,6339200,0.028079568399798,0.5437368207046984,19.364144525405468,1.0,825.0868478999982
543,543,full_population,official_test,digital_3,huawei,usa-NF-1062,test/attack/digital_3/huawei/usa-NF-1062.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1062.jpg,7f1f8ab3dd9d5cd07ea726cca4e17147d6c51d1cee24ed42dfd058514df71bcf,0.9997419714927672,1974,3204,6324696,0.0282046757662344,0.8686968895378664,30.7997474155628,1.0,820.1605106569987
544,544,full_population,official_test,digital_3,huawei,usa-NF-1065,test/attack/digital_3/huawei/usa-NF-1065.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1065.jpg,0afe0f9a75474de1a349509a75cd170a68ddd39cd3afd407e63b4e4a9348a6d0,0.999675989151001,1893,3052,5777436,0.0247987169394866,0.8885949151608968,35.83229395816038,1.0,482.27768295699934
545,545,full_population,official_test,digital_3,huawei,usa-NF-1071,test/attack/digital_3/huawei/usa-NF-1071.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1071.jpg,6f924e0a1e3764bd3ecc59b8efd999504992c1847a573552a564dcefb0a5e678,0.9796577095985411,1988,3219,6399372,0.0282190189912385,0.400262369158452,14.184134795143876,1.0,834.7712493619983
546,546,full_population,official_test,digital_3,huawei,usa-NF-1076,test/attack/digital_3/huawei/usa-NF-1076.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1076.jpg,6af3e4899739b99cd0d818fc88dd051b35f1898e1ea0c4a63c81268e5ab3359e,0.9951761960983276,1967,3202,6298334,0.0327000759248398,0.5183124456533099,15.850496703574525,1.0,744.8116985540009
547,547,full_population,official_test,digital_3,huawei,usa-NF-1093,test/attack/digital_3/huawei/usa-NF-1093.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1093.jpg,afa32dcb4752b7b8a1497063abc35df59fb74aa4a652f065a3c9fb85d24aa4d0,0.98810613155365,1902,3059,5818218,0.0279408574927924,0.5405018745453403,19.34449845301872,1.0,482.27768295699934
548,548,full_population,official_test,digital_3,huawei,usa-NF-1094,test/attack/digital_3/huawei/usa-NF-1094.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1094.jpg,08a15860d3f913a76d3629843865c233d62438e6da911ed73c792c6205205451,0.996510088443756,1984,3215,6378560,0.0273292091004866,0.786976672922797,28.796174453097656,1.0,836.6538067969996
549,549,full_population,official_test,digital_3,huawei,usa-NM-1038,test/attack/digital_3/huawei/usa-NM-1038.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NM-1038.jpg,c643c5921153713311e74b80571e84e8b57584566e3e594b1880cb7b22edd3ab,0.9772220253944396,1883,3043,5729969,0.028920575312013,0.4196066454301957,14.508931475367278,1.0,482.27768295699934
550,550,full_population,official_test,digital_3,huawei,usa-NM-1052,test/attack/digital_3/huawei/usa-NM-1052.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NM-1052.jpg,42acfedceb757b132efbdafddcd2b0af4b7e71fb0199cec3bce0aae26962fc12,0.9976180195808412,1989,3239,6442371,0.0332253451407874,0.6835577495117522,20.57338295856004,1.0,836.0222426410037
551,551,full_population,official_test,digital_3,iphone15pro,arabic-003_03,test/attack/digital_3/iphone15pro/arabic-003_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-003_03.jpg,465b34ee808b74d130a089657486f2b3e8e1305131aa4c1ed804102cc72a4edd,0.9997606873512268,1605,2619,4203495,0.0427677444602646,0.8295779731661937,19.397281377252718,1.0,66.38288141399971
552,552,full_population,official_test,digital_3,iphone15pro,arabic-005_03,test/attack/digital_3/iphone15pro/arabic-005_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-005_03.jpg,f8bd415a58f4ad77089b9971d0c613575ddc18f1ebcb0e33ba98f4558e5383ad,0.999835729598999,1703,2743,4671329,0.0365189435383378,0.8532264967069326,23.363942492235857,1.0,123.55572570399818
553,553,full_population,official_test,digital_3,iphone15pro,arabic-01_0002_000-c7338db1_1,test/attack/digital_3/iphone15pro/arabic-01_0002_000-c7338db1_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-01_0002_000-c7338db1_1.jpg,2ea02014a61c7aab8102f1547013aa5449cc855fd7677bb59d4ebd5aba25ba83,0.9993127584457396,1765,2777,4901405,0.0358762436485048,0.7098345152168812,19.78564205805485,1.0,124.32926489300007
554,554,full_population,official_test,digital_3,iphone15pro,arabic-01_0076_000-fd5000df_1,test/attack/digital_3/iphone15pro/arabic-01_0076_000-fd5000df_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-01_0076_000-fd5000df_1.jpg,df23289ac69e6cb6e4388f21f3e023b4274876d5206d549e0e149fb120bbc358,0.999879002571106,1760,2768,4871680,0.0371097855359957,0.9594917797148544,25.8554924491322,1.0,123.55572570399818
555,555,full_population,official_test,digital_3,iphone15pro,arabic-01_0095_000-18471808_1,test/attack/digital_3/iphone15pro/arabic-01_0095_000-18471808_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-01_0095_000-18471808_1.jpg,f08a00b9b29775422f28376f680e7d5b7c3303dfd6bbe77a11a0c56d9d31b926,0.9999444484710692,1759,2779,4888261,0.0366666182513576,0.966270339046492,26.35286222532161,1.0,123.90387099799955
556,556,full_population,official_test,digital_3,iphone15pro,arabic-024_03,test/attack/digital_3/iphone15pro/arabic-024_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-024_03.jpg,7cde66e6d812a7977e2824733ec6a44e7ad98582bf07c237c40c318030659ac5,0.9995341300964355,1748,2769,4840212,0.0370244113274377,0.6876493015212405,18.572862521426327,1.0,123.55572570399818
557,557,full_population,official_test,digital_3,iphone15pro,arabic-112_03,test/attack/digital_3/iphone15pro/arabic-112_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-112_03.jpg,d30b39a2e01dff32a2b48e278f0d7c7253a0d3ad99d65f0c6fa0fc05a3dbe202,0.99980229139328,1768,2776,4907968,0.0348152229191388,0.9392193562642946,26.977261023021665,1.0,125.35786895399906
558,558,full_population,official_test,digital_3,iphone15pro,arabic-120_03,test/attack/digital_3/iphone15pro/arabic-120_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-120_03.jpg,67c7f8253636bdb349c6ee0c5d74f9d19ebabd515ff96fe2ca35ce8f50927c39,0.9998629093170166,1737,2768,4808016,0.0369162665016089,0.8744161554027433,23.686473153091804,1.0,123.55572570399818
559,559,full_population,official_test,digital_3,iphone15pro,arabic-131_03,test/attack/digital_3/iphone15pro/arabic-131_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-131_03.jpg,3efd1ad359ca0d34c52b74d52288212f5300536ee1441a98f5d53e30dabb9e86,0.9998797178268432,1762,2783,4903646,0.0391296598490184,0.8168951583185834,20.876623039161803,1.0,124.32926489300007
560,560,full_population,official_test,digital_3,iphone15pro,arabic-139_03,test/attack/digital_3/iphone15pro/arabic-139_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-139_03.jpg,a9bc3755d405e7a12315934bc40ce65286555d58299e2f64dfbc88a6df50ffa8,0.9993810653686525,1605,2624,4211520,0.0425300129169516,0.8560783299225729,20.12880484175347,1.0,66.38288141399971
561,561,full_population,official_test,digital_3,iphone15pro,arabic-173_03,test/attack/digital_3/iphone15pro/arabic-173_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-173_03.jpg,85987796a948bb1ecbe1583cc49cd059c985349611b291e1f57365babb1b61eb,0.9998003840446472,1780,2784,4955520,0.0377441721554952,0.9315240569824932,24.679944049239666,1.0,141.86142791400016
562,562,full_population,official_test,digital_3,iphone15pro,arabic-NF-1003,test/attack/digital_3/iphone15pro/arabic-NF-1003.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1003.jpg,416414c4ff88d6f4587086a4a2d91e57a7db13b854d899d9386a83c0fb8ad8c6,0.999485731124878,1768,2797,4945096,0.0369647019997185,0.8914861849408424,24.1172290513158,1.0,135.29645964900192
563,563,full_population,official_test,digital_3,iphone15pro,arabic-NF-1012,test/attack/digital_3/iphone15pro/arabic-NF-1012.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1012.jpg,b46204c8c48ccf710ff8ec4187789bc264c7222e7abcdea661b8ddf02aa8d898,0.999771773815155,1759,2793,4912887,0.0358530534083116,0.8046046365512693,22.441732574016736,1.0,125.72881737100397
564,564,full_population,official_test,digital_3,iphone15pro,arabic-NF-1030,test/attack/digital_3/iphone15pro/arabic-NF-1030.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1030.jpg,4fbd4b47220d74303110134b45ec5475a6e825ce30f72c8cd12652812fa635a0,0.9998137354850768,1760,2789,4908640,0.0351009648293621,0.8430492666507868,24.01783742267884,1.0,125.35786895399906
565,565,full_population,official_test,digital_3,iphone15pro,arabic-NF-1037,test/attack/digital_3/iphone15pro/arabic-NF-1037.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1037.jpg,2dbe80bbe197245a58070d21e13b21ca77e7bf9f65fb8c7eff6cdfec6dfb4918,0.9997994303703308,1604,2626,4212104,0.0421409347917335,0.8263433622533471,19.609042047530576,1.0,66.38288141399971
566,566,full_population,official_test,digital_3,iphone15pro,arabic-NF-1040,test/attack/digital_3/iphone15pro/arabic-NF-1040.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1040.jpg,e6a9e659adddce117b834a3d090ba92dc6a2f2a20394b5d8f9048b20f52e6e32,0.9967171549797058,1764,2790,4921560,0.0358959354351059,0.8158636481134238,22.728580220130315,1.0,125.72881737100397
567,567,full_population,official_test,digital_3,iphone15pro,arabic-NF-1045,test/attack/digital_3/iphone15pro/arabic-NF-1045.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1045.jpg,f40cb1e4fc47469b6000953a191030dcaf404be7b3674033068b3314148ad48d,0.9998430013656616,1771,2766,4898586,0.038071394479958,0.8766592632480701,23.026717965625597,1.0,124.32926489300007
568,568,full_population,official_test,digital_3,iphone15pro,arabic-NF-1048,test/attack/digital_3/iphone15pro/arabic-NF-1048.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1048.jpg,403b6c4e237417f259869e7704524c1fd0aa112870bc2f3c96fd6b3d32212d1f,0.9978098273277284,1605,2629,4219545,0.0397801184724893,0.7900211260845053,19.859697668594396,1.0,66.38288141399971
569,569,full_population,official_test,digital_3,iphone15pro,arabic-NF-1049,test/attack/digital_3/iphone15pro/arabic-NF-1049.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1049.jpg,20ef2aca6d1eed7d77e11fd935ae9a7312ed53aaa4fc3293fae33629918eb379,0.9998633861541748,1769,2790,4935510,0.0346395813198636,0.8338993287285859,24.07359722475622,1.0,125.72881737100397
570,570,full_population,official_test,digital_3,iphone15pro,arabic-NF-1053,test/attack/digital_3/iphone15pro/arabic-NF-1053.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1053.jpg,c4b6c070998da65c3a663d12b9350332c76848061a72b079ee51f913790d2659,0.99946528673172,1766,2772,4895352,0.0370134772739529,0.9051372046819908,24.4542602139938,1.0,124.32926489300007
571,571,full_population,official_test,digital_3,iphone15pro,arabic-NF-1098,test/attack/digital_3/iphone15pro/arabic-NF-1098.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1098.jpg,32865025ac3a21a1f824bca273a7e92eaed923f0b727aaa95ff9b683e5305813,0.9999136924743652,1608,2624,4219392,0.0349514811612668,0.9645307117493204,27.596275742906464,1.0,66.38288141399971
572,572,full_population,official_test,digital_3,iphone15pro,arabic-NF-1100,test/attack/digital_3/iphone15pro/arabic-NF-1100.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1100.jpg,f149ca1bc45a7d6522ba191e87ecfc58cea024126765fdc90fe216814b7306a1,0.9998695850372314,1760,2771,4876960,0.0364128473475279,0.8430760849791454,23.153258983916867,1.0,123.55572570399818
573,573,full_population,official_test,digital_3,iphone15pro,arabic-NM-1029,test/attack/digital_3/iphone15pro/arabic-NM-1029.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NM-1029.jpg,c00a26b096350c4ff442a18d7db080a019ae4af2d8d03d89e964f89d9b9531b2,0.9993265867233276,1763,2789,4917007,0.0368250441782979,0.7189279303477667,19.522798855770347,1.0,125.72881737100397
574,574,full_population,official_test,digital_3,iphone15pro,arabic-NM-1064,test/attack/digital_3/iphone15pro/arabic-NM-1064.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NM-1064.jpg,23d3d85c52950e96fe38272b43f40a8b9354845a8cabc3634ad1e9af51c1ec4c,0.9998733997344972,1774,2794,4956556,0.0419476749581766,0.9292803257928776,22.153321411005606,1.0,142.3968021710025
575,575,full_population,official_test,digital_3,iphone15pro,arabic-NM-1090,test/attack/digital_3/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NM-1090.jpg,3c679f9a9087088a7f686f238a013dfe4bef314d583e558b877d2a02aea341bd,0.9998612403869628,1767,2766,4887522,0.0326627685767961,0.8682838607019066,26.583290349696217,1.0,123.90387099799955
576,576,full_population,official_test,digital_3,iphone15pro,chinese-001_03,test/attack/digital_3/iphone15pro/chinese-001_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-001_03.jpg,f24b20ad6be0bb4298d36c19f159be9b2e532fea18eb2e43f9656df9af08e545,0.9996973276138306,1765,2778,4903170,0.0266101318126844,0.7970612951569186,29.95330127515481,1.0,124.32926489300007
577,577,full_population,official_test,digital_3,iphone15pro,chinese-018_03,test/attack/digital_3/iphone15pro/chinese-018_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-018_03.jpg,52781285a3e695a87c30e370ffe531e9f1bd2176c619984af83e8cd0ecd841ed,0.9993869066238404,1775,2780,4934500,0.0265281183503901,0.7765966543771369,29.274471868665973,1.0,125.72881737100397
578,578,full_population,official_test,digital_3,iphone15pro,chinese-01_0003_000-98e8eaef_0,test/attack/digital_3/iphone15pro/chinese-01_0003_000-98e8eaef_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0003_000-98e8eaef_0.jpg,c442da719d9a73b92af6d769cb55edee54a814a6f6a63aed0bbd86dd06dcf0c7,0.9992333650588988,1765,2774,4896110,0.0250652048258719,0.8136382429837291,32.46086551600418,1.0,124.32926489300007
579,579,full_population,official_test,digital_3,iphone15pro,chinese-01_0007_000-08f07a73_0,test/attack/digital_3/iphone15pro/chinese-01_0007_000-08f07a73_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0007_000-08f07a73_0.jpg,c78e22e2ddc56c713e745a2a5d597d192cd5951b61799a29c8701cc6b0b61a92,0.998739778995514,1768,2790,4932720,0.0253389610600236,0.7734727441277118,30.52503779833304,1.0,125.72881737100397
580,580,full_population,official_test,digital_3,iphone15pro,chinese-01_0012_000-48c56e4b_0,test/attack/digital_3/iphone15pro/chinese-01_0012_000-48c56e4b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0012_000-48c56e4b_0.jpg,c13cfa7ad1f32acd3e1381d900b4bd98dab11536eb4880e574788543bdb11ef4,0.9968141913414,1777,2790,4957830,0.0276693634110084,0.7315845783349303,26.44023888326481,1.0,142.3968021710025
581,581,full_population,official_test,digital_3,iphone15pro,chinese-01_0019_000-06d51424_0,test/attack/digital_3/iphone15pro/chinese-01_0019_000-06d51424_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0019_000-06d51424_0.jpg,ff4d05a31154dd3d477b4728fc293887436c1a4ed812d7c85577c39f3e6c2abc,0.9999065399169922,1763,2780,4901140,0.0283085159779153,0.6222328721248733,21.980412982803596,1.0,124.32926489300007
582,582,full_population,official_test,digital_3,iphone15pro,chinese-01_0022_000-3b9715ed_0,test/attack/digital_3/iphone15pro/chinese-01_0022_000-3b9715ed_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0022_000-3b9715ed_0.jpg,f5cb4018cc175e5910127c167ff816c7dd981e37bc5c1a068cceba241d43aebe,0.9997944235801696,1759,2778,4886502,0.0274349626788242,0.9039395451295068,32.94845178802505,1.0,123.55572570399818
583,583,full_population,official_test,digital_3,iphone15pro,chinese-01_0028_000-611e103a_0,test/attack/digital_3/iphone15pro/chinese-01_0028_000-611e103a_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0028_000-611e103a_0.jpg,4d3703b16c48f4f62ea03dfd5dfcab14abe80a4b688086c02c94be833de9611d,0.9980847835540771,1755,2777,4873635,0.0301011462696734,0.6523543854900813,21.672077855298173,1.0,123.55572570399818
584,584,full_population,official_test,digital_3,iphone15pro,chinese-01_0034_000-9b26d58c_0,test/attack/digital_3/iphone15pro/chinese-01_0034_000-9b26d58c_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0034_000-9b26d58c_0.jpg,b59451be10ec8af65630d608d80cb4e1eb2cfd89e86aa18d0a7b5a7fdc079c8b,0.99887615442276,1612,2626,4233112,0.0282362006958474,0.7863421475099499,27.848723558109373,1.0,66.38288141399971
585,585,full_population,official_test,digital_3,iphone15pro,chinese-01_0084_000-ba83f345_1,test/attack/digital_3/iphone15pro/chinese-01_0084_000-ba83f345_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0084_000-ba83f345_1.jpg,a4feec5d9d3b76e524a753cec9a1fba9c20663af3561a1f93d825efeef13ec84,0.9945271611213684,1752,2777,4865304,0.0256099105009676,0.5092547256357264,19.88506463607064,1.0,123.55572570399818
586,586,full_population,official_test,digital_3,iphone15pro,chinese-01_0086_000-5a7ac9e6_1,test/attack/digital_3/iphone15pro/chinese-01_0086_000-5a7ac9e6_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0086_000-5a7ac9e6_1.jpg,58491facc703c76380ec18ebc5c3dfd80055d5a50dec48217aef86fcbe0c7d8b,0.9962010979652404,1768,2769,4895592,0.0279447306883416,0.3998293694049729,14.307862683098913,1.0,124.32926489300007
587,587,full_population,official_test,digital_3,iphone15pro,chinese-020_03,test/attack/digital_3/iphone15pro/chinese-020_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-020_03.jpg,90543867fca6e4f3065d1fb5818cfa6969ac60a11ac912af6b6a81cdcc6e6ad5,0.9989480376243592,1765,2794,4931410,0.0244248602326717,0.789688264442339,32.331331967501555,1.0,125.72881737100397
588,588,full_population,official_test,digital_3,iphone15pro,chinese-039_03,test/attack/digital_3/iphone15pro/chinese-039_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-039_03.jpg,5f6a5c84e8847fcef9c450e507124f91f8a4149c405c84576374dccb1e02ed6d,0.9985406398773192,1763,2782,4904666,0.0257695427170779,0.5082364766070476,19.72237079202144,1.0,124.32926489300007
589,589,full_population,official_test,digital_3,iphone15pro,chinese-064_03,test/attack/digital_3/iphone15pro/chinese-064_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-064_03.jpg,fdaee7193f537eca760d157c2dd07369d91a4dcad875333f54d81052fb1d9a44,0.9996920824050904,1780,2798,4980440,0.0260661708604059,0.8932756171997936,34.26953740093313,1.0,150.28100856800302
590,590,full_population,official_test,digital_3,iphone15pro,chinese-081_03,test/attack/digital_3/iphone15pro/chinese-081_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-081_03.jpg,da4c8a0449d7763465295587fa86c6b359b43b53d917af4d7d0981f9a1ac78d8,0.9970165491104126,1766,2791,4928906,0.0255259483544624,0.6941270295676257,27.192996707849204,1.0,125.72881737100397
591,591,full_population,official_test,digital_3,iphone15pro,chinese-096_03,test/attack/digital_3/iphone15pro/chinese-096_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-096_03.jpg,e086b746bc5fed293ffd03a4c6a7657eaf30c1f2d9fd9cb4faf9b2fab719465c,0.9938971400260924,1764,2801,4940964,0.0248973682058804,0.207887039938257,8.349759629981957,1.0,133.4758757210002
592,592,full_population,official_test,digital_3,iphone15pro,chinese-099_03,test/attack/digital_3/iphone15pro/chinese-099_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-099_03.jpg,a4af2c5bb08e13fab4beee5aa6e2cd2ccf5b4cd205e7d20d6cb75d4af560bbcd,0.9862270951271056,1776,2804,4979904,0.0270507222629191,0.7290582075034188,26.95152463647172,1.0,150.28100856800302
593,593,full_population,official_test,digital_3,iphone15pro,chinese-102_03,test/attack/digital_3/iphone15pro/chinese-102_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-102_03.jpg,ae10eb9151fbc1398b30454121fe5f94585100fac41627aa7c1971eb1fe858ac,0.9989299178123474,1764,2794,4928616,0.0260630976322764,0.6812248998785061,26.137526302126066,1.0,125.72881737100397
594,594,full_population,official_test,digital_3,iphone15pro,chinese-107_03,test/attack/digital_3/iphone15pro/chinese-107_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-107_03.jpg,7b605d580ecaa7b91c5f5501e847b24cb874e1946789605c29b370a462ff56c9,0.9952461123466492,1761,2788,4909668,0.0263152213143536,0.4470535653898777,16.98840226534718,1.0,125.35786895399906
595,595,full_population,official_test,digital_3,iphone15pro,chinese-113_03,test/attack/digital_3/iphone15pro/chinese-113_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-113_03.jpg,a48036a2084d5fb080d915b2458218f55a5375da081d54d10e422757bf5debc5,0.999755561351776,1770,2791,4940070,0.0263761444675885,0.8545879744755679,32.4000338838643,1.0,133.4758757210002
