source_dataset,split,image_path,file_stem,traffic_type,variant,hardware_source,label,native_width,native_height,aspect_ratio,log_native_width,log_native_height,log_native_area,content_width_r512,pad_total_r512,pad_left_r512,pad_right_r512,content_fraction
project,project_train,train/bonafide/iphone15pro/russian-NF-1081.jpg,russian-NF-1081,bonafide,,iphone15pro,0,2832,1798,1.575083426028921,7.94873845481361,7.494430215031565,15.443168669845177,806,58,29,29,0.9328703703703703
project,project_train,train/bonafide/scan/russian-NF-1081.jpg,russian-NF-1081,bonafide,,scan,0,1994,1251,1.5939248601119105,7.597897950521784,7.1316985104669115,14.729596460988695,816,48,24,24,0.9444444444444444
project,project_train,train/attack/digital_1/huawei/russian-NM-1027.jpg,russian-NM-1027,attack,digital_1,huawei,1,3204,1981,1.6173649671882888,8.07215530818825,7.591357046698551,15.663512354886802,828,36,18,18,0.9583333333333334
project,project_train,train/attack/digital_1/iphone15pro/russian-NM-1027.jpg,russian-NM-1027,attack,digital_1,iphone15pro,1,2829,1791,1.5795644891122278,7.947678571301568,7.490529402060711,15.438207973362278,809,55,27,28,0.9363425925925926
project,project_train,train/attack/digital_1/scan/russian-NM-1027.jpg,russian-NM-1027,attack,digital_1,scan,1,1995,1252,1.593450479233227,7.598399329323964,7.132497551660044,14.730896880984007,816,48,24,24,0.9444444444444444
project,project_train,train/attack/digital_2/huawei/russian-NM-1027.jpg,russian-NM-1027,attack,digital_2,huawei,1,3204,1981,1.6173649671882888,8.07215530818825,7.591357046698551,15.663512354886802,828,36,18,18,0.9583333333333334
project,project_train,train/attack/digital_2/iphone15pro/russian-NM-1027.jpg,russian-NM-1027,attack,digital_2,iphone15pro,1,2829,1791,1.5795644891122278,7.947678571301568,7.490529402060711,15.438207973362278,809,55,27,28,0.9363425925925926
project,project_train,train/attack/digital_2/scan/russian-NM-1027.jpg,russian-NM-1027,attack,digital_2,scan,1,1995,1252,1.593450479233227,7.598399329323964,7.132497551660044,14.730896880984007,816,48,24,24,0.9444444444444444
project,project_train,train/bonafide/huawei/russian-NM-1027.jpg,russian-NM-1027,bonafide,,huawei,0,3204,1981,1.6173649671882888,8.07215530818825,7.591357046698551,15.663512354886802,828,36,18,18,0.9583333333333334
project,project_train,train/bonafide/iphone15pro/russian-NM-1027.jpg,russian-NM-1027,bonafide,,iphone15pro,0,2829,1791,1.5795644891122278,7.947678571301568,7.490529402060711,15.438207973362278,809,55,27,28,0.9363425925925926
project,project_train,train/bonafide/scan/russian-NM-1027.jpg,russian-NM-1027,bonafide,,scan,0,1995,1252,1.593450479233227,7.598399329323964,7.132497551660044,14.730896880984007,816,48,24,24,0.9444444444444444
project,project_train,train/attack/digital_1/huawei/turkiye-008_03.jpg,turkiye-008_03,attack,digital_1,huawei,1,3189,1967,1.621250635485511,8.067462667010057,7.584264818389059,15.651727485399118,830,34,17,17,0.9606481481481481
project,project_train,train/attack/digital_1/iphone15pro/turkiye-008_03.jpg,turkiye-008_03,attack,digital_1,iphone15pro,1,2823,1784,1.5823991031390134,7.945555428253489,7.486613313139955,15.432168741393443,810,54,27,27,0.9375
project,project_train,train/attack/digital_1/scan/turkiye-008_03.jpg,turkiye-008_03,attack,digital_1,scan,1,1990,1249,1.5932746196957566,7.595889917718538,7.130098510125578,14.725988427844115,816,48,24,24,0.9444444444444444
project,project_train,train/attack/digital_2/huawei/turkiye-008_03.jpg,turkiye-008_03,attack,digital_2,huawei,1,3189,1967,1.621250635485511,8.067462667010057,7.584264818389059,15.651727485399118,830,34,17,17,0.9606481481481481
project,project_train,train/attack/digital_2/iphone15pro/turkiye-008_03.jpg,turkiye-008_03,attack,digital_2,iphone15pro,1,2823,1784,1.5823991031390134,7.945555428253489,7.486613313139955,15.432168741393443,810,54,27,27,0.9375
project,project_train,train/attack/digital_2/scan/turkiye-008_03.jpg,turkiye-008_03,attack,digital_2,scan,1,1990,1249,1.5932746196957566,7.595889917718538,7.130098510125578,14.725988427844115,816,48,24,24,0.9444444444444444
project,project_train,train/bonafide/huawei/turkiye-008_03.jpg,turkiye-008_03,bonafide,,huawei,0,3189,1967,1.621250635485511,8.067462667010057,7.584264818389059,15.651727485399118,830,34,17,17,0.9606481481481481
project,project_train,train/bonafide/iphone15pro/turkiye-008_03.jpg,turkiye-008_03,bonafide,,iphone15pro,0,2823,1784,1.5823991031390134,7.945555428253489,7.486613313139955,15.432168741393443,810,54,27,27,0.9375
project,project_train,train/bonafide/scan/turkiye-008_03.jpg,turkiye-008_03,bonafide,,scan,0,1990,1249,1.5932746196957566,7.595889917718538,7.130098510125578,14.725988427844115,816,48,24,24,0.9444444444444444
project,project_train,train/attack/digital_1/huawei/turkiye-031_03.jpg,turkiye-031_03,attack,digital_1,huawei,1,3197,1974,1.6195542046605877,8.069968149059841,7.587817219993427,15.657785369053268,829,35,17,18,0.9594907407407407
project,project_train,train/attack/digital_1/iphone15pro/turkiye-031_03.jpg,turkiye-031_03,attack,digital_1,iphone15pro,1,2827,1796,1.574053452115813,7.946971357693591,7.493317248862145,15.440288606555736,806,58,29,29,0.9328703703703703
project,project_train,train/attack/digital_1/scan/turkiye-031_03.jpg,turkiye-031_03,attack,digital_1,scan,1,1990,1248,1.5945512820512822,7.595889917718538,7.129297548929373,14.725187466647911,816,48,24,24,0.9444444444444444
project,project_train,train/attack/digital_2/huawei/turkiye-031_03.jpg,turkiye-031_03,attack,digital_2,huawei,1,3197,1974,1.6195542046605877,8.069968149059841,7.587817219993427,15.657785369053268,829,35,17,18,0.9594907407407407
project,project_train,train/attack/digital_2/iphone15pro/turkiye-031_03.jpg,turkiye-031_03,attack,digital_2,iphone15pro,1,2827,1796,1.574053452115813,7.946971357693591,7.493317248862145,15.440288606555736,806,58,29,29,0.9328703703703703
project,project_train,train/attack/digital_2/scan/turkiye-031_03.jpg,turkiye-031_03,attack,digital_2,scan,1,1990,1248,1.5945512820512822,7.595889917718538,7.129297548929373,14.725187466647911,816,48,24,24,0.9444444444444444
project,project_train,train/bonafide/huawei/turkiye-031_03.jpg,turkiye-031_03,bonafide,,huawei,0,3197,1974,1.6195542046605877,8.069968149059841,7.587817219993427,15.657785369053268,829,35,17,18,0.9594907407407407
project,project_train,train/bonafide/iphone15pro/turkiye-031_03.jpg,turkiye-031_03,bonafide,,iphone15pro,0,2827,1796,1.574053452115813,7.946971357693591,7.493317248862145,15.440288606555736,806,58,29,29,0.9328703703703703
project,project_train,train/bonafide/scan/turkiye-031_03.jpg,turkiye-031_03,bonafide,,scan,0,1990,1248,1.5945512820512822,7.595889917718538,7.129297548929373,14.725187466647911,816,48,24,24,0.9444444444444444
project,project_train,train/attack/digital_1/huawei/turkiye-036_03.jpg,turkiye-036_03,attack,digital_1,huawei,1,3203,1967,1.6283680732079309,8.071843149609158,7.584264818389059,15.656107967998217,834,30,15,15,0.9652777777777778
project,project_train,train/attack/digital_1/iphone15pro/turkiye-036_03.jpg,turkiye-036_03,attack,digital_1,iphone15pro,1,2815,1784,1.577914798206278,7.942717540573791,7.486613313139955,15.429330853713745,808,56,28,28,0.9351851851851852
project,project_train,train/attack/digital_1/scan/turkiye-036_03.jpg,turkiye-036_03,attack,digital_1,scan,1,1995,1250,1.596,7.598399329323964,7.1308988302963465,14.72929815962031,817,47,23,24,0.9456018518518519
project,project_train,train/attack/digital_2/huawei/turkiye-036_03.jpg,turkiye-036_03,attack,digital_2,huawei,1,3203,1967,1.6283680732079309,8.071843149609158,7.584264818389059,15.656107967998217,834,30,15,15,0.9652777777777778
project,project_train,train/attack/digital_2/iphone15pro/turkiye-036_03.jpg,turkiye-036_03,attack,digital_2,iphone15pro,1,2815,1784,1.577914798206278,7.942717540573791,7.486613313139955,15.429330853713745,808,56,28,28,0.9351851851851852
project,project_train,train/attack/digital_2/scan/turkiye-036_03.jpg,turkiye-036_03,attack,digital_2,scan,1,1995,1250,1.596,7.598399329323964,7.1308988302963465,14.72929815962031,817,47,23,24,0.9456018518518519
project,project_train,train/bonafide/huawei/turkiye-036_03.jpg,turkiye-036_03,bonafide,,huawei,0,3203,1967,1.6283680732079309,8.071843149609158,7.584264818389059,15.656107967998217,834,30,15,15,0.9652777777777778
project,project_train,train/bonafide/iphone15pro/turkiye-036_03.jpg,turkiye-036_03,bonafide,,iphone15pro,0,2815,1784,1.577914798206278,7.942717540573791,7.486613313139955,15.429330853713745,808,56,28,28,0.9351851851851852
project,project_train,train/bonafide/scan/turkiye-036_03.jpg,turkiye-036_03,bonafide,,scan,0,1995,1250,1.596,7.598399329323964,7.1308988302963465,14.72929815962031,817,47,23,24,0.9456018518518519
project,project_train,train/attack/digital_1/huawei/turkiye-041_03.jpg,turkiye-041_03,attack,digital_1,huawei,1,3196,1980,1.614141414141414,8.069655306886165,7.590852123688581,15.660507430574746,826,38,19,19,0.9560185185185185
project,project_train,train/attack/digital_1/iphone15pro/turkiye-041_03.jpg,turkiye-041_03,attack,digital_1,iphone15pro,1,2817,1788,1.575503355704698,7.943427767876373,7.488852955733459,15.432280723609832,807,57,28,29,0.9340277777777778
project,project_train,train/attack/digital_1/scan/turkiye-041_03.jpg,turkiye-041_03,attack,digital_1,scan,1,1998,1246,1.6035313001605136,7.599901959208498,7.1276936993473985,14.727595658555897,821,43,21,22,0.9502314814814815
project,project_train,train/attack/digital_2/huawei/turkiye-041_03.jpg,turkiye-041_03,attack,digital_2,huawei,1,3196,1980,1.614141414141414,8.069655306886165,7.590852123688581,15.660507430574746,826,38,19,19,0.9560185185185185
project,project_train,train/attack/digital_2/iphone15pro/turkiye-041_03.jpg,turkiye-041_03,attack,digital_2,iphone15pro,1,2817,1788,1.575503355704698,7.943427767876373,7.488852955733459,15.432280723609832,807,57,28,29,0.9340277777777778
project,project_train,train/attack/digital_2/scan/turkiye-041_03.jpg,turkiye-041_03,attack,digital_2,scan,1,1998,1246,1.6035313001605136,7.599901959208498,7.1276936993473985,14.727595658555897,821,43,21,22,0.9502314814814815
project,project_train,train/bonafide/huawei/turkiye-041_03.jpg,turkiye-041_03,bonafide,,huawei,0,3196,1980,1.614141414141414,8.069655306886165,7.590852123688581,15.660507430574746,826,38,19,19,0.9560185185185185
project,project_train,train/bonafide/iphone15pro/turkiye-041_03.jpg,turkiye-041_03,bonafide,,iphone15pro,0,2817,1788,1.575503355704698,7.943427767876373,7.488852955733459,15.432280723609832,807,57,28,29,0.9340277777777778
project,project_train,train/bonafide/scan/turkiye-041_03.jpg,turkiye-041_03,bonafide,,scan,0,1998,1246,1.6035313001605136,7.599901959208498,7.1276936993473985,14.727595658555897,821,43,21,22,0.9502314814814815
project,project_train,train/attack/digital_1/huawei/turkiye-083_03.jpg,turkiye-083_03,attack,digital_1,huawei,1,3196,1965,1.6264631043256998,8.069655306886165,7.583247524303362,15.652902831189527,833,31,15,16,0.9641203703703703
project,project_train,train/attack/digital_1/iphone15pro/turkiye-083_03.jpg,turkiye-083_03,attack,digital_1,iphone15pro,1,2831,1791,1.580681183696259,7.9483852851118995,7.490529402060711,15.43891468717261,809,55,27,28,0.9363425925925926
project,project_train,train/attack/digital_1/scan/turkiye-083_03.jpg,turkiye-083_03,attack,digital_1,scan,1,1989,1252,1.5886581469648562,7.5953872788539725,7.132497551660044,14.727884830514016,813,51,25,26,0.9409722222222222
project,project_train,train/attack/digital_2/huawei/turkiye-083_03.jpg,turkiye-083_03,attack,digital_2,huawei,1,3196,1965,1.6264631043256998,8.069655306886165,7.583247524303362,15.652902831189527,833,31,15,16,0.9641203703703703
project,project_train,train/attack/digital_2/iphone15pro/turkiye-083_03.jpg,turkiye-083_03,attack,digital_2,iphone15pro,1,2831,1791,1.580681183696259,7.9483852851118995,7.490529402060711,15.43891468717261,809,55,27,28,0.9363425925925926
project,project_train,train/attack/digital_2/scan/turkiye-083_03.jpg,turkiye-083_03,attack,digital_2,scan,1,1989,1252,1.5886581469648562,7.5953872788539725,7.132497551660044,14.727884830514016,813,51,25,26,0.9409722222222222
project,project_train,train/bonafide/huawei/turkiye-083_03.jpg,turkiye-083_03,bonafide,,huawei,0,3196,1965,1.6264631043256998,8.069655306886165,7.583247524303362,15.652902831189527,833,31,15,16,0.9641203703703703
project,project_train,train/bonafide/iphone15pro/turkiye-083_03.jpg,turkiye-083_03,bonafide,,iphone15pro,0,2831,1791,1.580681183696259,7.9483852851118995,7.490529402060711,15.43891468717261,809,55,27,28,0.9363425925925926
project,project_train,train/bonafide/scan/turkiye-083_03.jpg,turkiye-083_03,bonafide,,scan,0,1989,1252,1.5886581469648562,7.5953872788539725,7.132497551660044,14.727884830514016,813,51,25,26,0.9409722222222222
project,project_train,train/attack/digital_1/huawei/turkiye-086_03.jpg,turkiye-086_03,attack,digital_1,huawei,1,3211,1976,1.625,8.074337694089515,7.588829878307813,15.663167572397327,832,32,16,16,0.9629629629629629
project,project_train,train/attack/digital_1/iphone15pro/turkiye-086_03.jpg,turkiye-086_03,attack,digital_1,iphone15pro,1,2824,1799,1.5697609783212896,7.945909598613133,7.4949862339505335,15.440895832563665,804,60,30,30,0.9305555555555556
project,project_train,train/attack/digital_1/scan/turkiye-086_03.jpg,turkiye-086_03,attack,digital_1,scan,1,1993,1248,1.5969551282051282,7.597396320212795,7.129297548929373,14.726693869142167,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_2/huawei/turkiye-086_03.jpg,turkiye-086_03,attack,digital_2,huawei,1,3211,1976,1.625,8.074337694089515,7.588829878307813,15.663167572397327,832,32,16,16,0.9629629629629629
project,project_train,train/attack/digital_2/iphone15pro/turkiye-086_03.jpg,turkiye-086_03,attack,digital_2,iphone15pro,1,2824,1799,1.5697609783212896,7.945909598613133,7.4949862339505335,15.440895832563665,804,60,30,30,0.9305555555555556
project,project_train,train/attack/digital_2/scan/turkiye-086_03.jpg,turkiye-086_03,attack,digital_2,scan,1,1993,1248,1.5969551282051282,7.597396320212795,7.129297548929373,14.726693869142167,818,46,23,23,0.9467592592592593
project,project_train,train/bonafide/huawei/turkiye-086_03.jpg,turkiye-086_03,bonafide,,huawei,0,3211,1976,1.625,8.074337694089515,7.588829878307813,15.663167572397327,832,32,16,16,0.9629629629629629
project,project_train,train/bonafide/iphone15pro/turkiye-086_03.jpg,turkiye-086_03,bonafide,,iphone15pro,0,2824,1799,1.5697609783212896,7.945909598613133,7.4949862339505335,15.440895832563665,804,60,30,30,0.9305555555555556
project,project_train,train/bonafide/scan/turkiye-086_03.jpg,turkiye-086_03,bonafide,,scan,0,1993,1248,1.5969551282051282,7.597396320212795,7.129297548929373,14.726693869142167,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_1/huawei/turkiye-092_03.jpg,turkiye-092_03,attack,digital_1,huawei,1,3027,1889,1.602435150873478,8.01532730902172,7.543802867501509,15.559130176523228,820,44,22,22,0.9490740740740741
project,project_train,train/attack/digital_1/iphone15pro/turkiye-092_03.jpg,turkiye-092_03,attack,digital_1,iphone15pro,1,2632,1609,1.6357986326911125,7.875499292445208,7.3833681469923835,15.25886743943759,838,26,13,13,0.9699074074074074
project,project_train,train/attack/digital_1/scan/turkiye-092_03.jpg,turkiye-092_03,attack,digital_1,scan,1,1995,1247,1.5998396150761829,7.598399329323964,7.1284959456800365,14.726895275004,819,45,22,23,0.9479166666666666
project,project_train,train/attack/digital_2/huawei/turkiye-092_03.jpg,turkiye-092_03,attack,digital_2,huawei,1,3027,1889,1.602435150873478,8.01532730902172,7.543802867501509,15.559130176523228,820,44,22,22,0.9490740740740741
project,project_train,train/attack/digital_2/iphone15pro/turkiye-092_03.jpg,turkiye-092_03,attack,digital_2,iphone15pro,1,2632,1609,1.6357986326911125,7.875499292445208,7.3833681469923835,15.25886743943759,838,26,13,13,0.9699074074074074
project,project_train,train/attack/digital_2/scan/turkiye-092_03.jpg,turkiye-092_03,attack,digital_2,scan,1,1995,1247,1.5998396150761829,7.598399329323964,7.1284959456800365,14.726895275004,819,45,22,23,0.9479166666666666
project,project_train,train/bonafide/huawei/turkiye-092_03.jpg,turkiye-092_03,bonafide,,huawei,0,3027,1889,1.602435150873478,8.01532730902172,7.543802867501509,15.559130176523228,820,44,22,22,0.9490740740740741
project,project_train,train/bonafide/iphone15pro/turkiye-092_03.jpg,turkiye-092_03,bonafide,,iphone15pro,0,2632,1609,1.6357986326911125,7.875499292445208,7.3833681469923835,15.25886743943759,838,26,13,13,0.9699074074074074
project,project_train,train/bonafide/scan/turkiye-092_03.jpg,turkiye-092_03,bonafide,,scan,0,1995,1247,1.5998396150761829,7.598399329323964,7.1284959456800365,14.726895275004,819,45,22,23,0.9479166666666666
project,project_train,train/attack/digital_1/huawei/turkiye-121_03.jpg,turkiye-121_03,attack,digital_1,huawei,1,3042,1897,1.6035846072746442,8.020270472819238,7.5480289699350145,15.568299442754252,821,43,21,22,0.9502314814814815
project,project_train,train/attack/digital_1/iphone15pro/turkiye-121_03.jpg,turkiye-121_03,attack,digital_1,iphone15pro,1,2633,1613,1.6323620582765035,7.87587915949631,7.385851078125209,15.261730237621519,836,28,14,14,0.9675925925925926
project,project_train,train/attack/digital_1/scan/turkiye-121_03.jpg,turkiye-121_03,attack,digital_1,scan,1,1995,1248,1.5985576923076923,7.598399329323964,7.129297548929373,14.727696878253337,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_2/huawei/turkiye-121_03.jpg,turkiye-121_03,attack,digital_2,huawei,1,3042,1897,1.6035846072746442,8.020270472819238,7.5480289699350145,15.568299442754252,821,43,21,22,0.9502314814814815
project,project_train,train/attack/digital_2/iphone15pro/turkiye-121_03.jpg,turkiye-121_03,attack,digital_2,iphone15pro,1,2633,1613,1.6323620582765035,7.87587915949631,7.385851078125209,15.261730237621519,836,28,14,14,0.9675925925925926
project,project_train,train/attack/digital_2/scan/turkiye-121_03.jpg,turkiye-121_03,attack,digital_2,scan,1,1995,1248,1.5985576923076923,7.598399329323964,7.129297548929373,14.727696878253337,818,46,23,23,0.9467592592592593
project,project_train,train/bonafide/huawei/turkiye-121_03.jpg,turkiye-121_03,bonafide,,huawei,0,3042,1897,1.6035846072746442,8.020270472819238,7.5480289699350145,15.568299442754252,821,43,21,22,0.9502314814814815
project,project_train,train/bonafide/iphone15pro/turkiye-121_03.jpg,turkiye-121_03,bonafide,,iphone15pro,0,2633,1613,1.6323620582765035,7.87587915949631,7.385851078125209,15.261730237621519,836,28,14,14,0.9675925925925926
project,project_train,train/bonafide/scan/turkiye-121_03.jpg,turkiye-121_03,bonafide,,scan,0,1995,1248,1.5985576923076923,7.598399329323964,7.129297548929373,14.727696878253337,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_1/huawei/turkiye-126_03.jpg,turkiye-126_03,attack,digital_1,huawei,1,3217,1975,1.6288607594936708,8.076204527239026,7.5883236773352225,15.664528204574248,834,30,15,15,0.9652777777777778
project,project_train,train/attack/digital_1/iphone15pro/turkiye-126_03.jpg,turkiye-126_03,attack,digital_1,iphone15pro,1,2824,1804,1.565410199556541,7.945909598613133,7.4977617006225685,15.443671299235701,801,63,31,32,0.9270833333333334
project,project_train,train/attack/digital_1/scan/turkiye-126_03.jpg,turkiye-126_03,attack,digital_1,scan,1,1992,1247,1.5974338412189255,7.596894438144544,7.1284959456800365,14.72539038382458,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_2/huawei/turkiye-126_03.jpg,turkiye-126_03,attack,digital_2,huawei,1,3217,1975,1.6288607594936708,8.076204527239026,7.5883236773352225,15.664528204574248,834,30,15,15,0.9652777777777778
project,project_train,train/attack/digital_2/iphone15pro/turkiye-126_03.jpg,turkiye-126_03,attack,digital_2,iphone15pro,1,2824,1804,1.565410199556541,7.945909598613133,7.4977617006225685,15.443671299235701,801,63,31,32,0.9270833333333334
project,project_train,train/attack/digital_2/scan/turkiye-126_03.jpg,turkiye-126_03,attack,digital_2,scan,1,1992,1247,1.5974338412189255,7.596894438144544,7.1284959456800365,14.72539038382458,818,46,23,23,0.9467592592592593
project,project_train,train/bonafide/huawei/turkiye-126_03.jpg,turkiye-126_03,bonafide,,huawei,0,3217,1975,1.6288607594936708,8.076204527239026,7.5883236773352225,15.664528204574248,834,30,15,15,0.9652777777777778
project,project_train,train/bonafide/iphone15pro/turkiye-126_03.jpg,turkiye-126_03,bonafide,,iphone15pro,0,2824,1804,1.565410199556541,7.945909598613133,7.4977617006225685,15.443671299235701,801,63,31,32,0.9270833333333334
project,project_train,train/bonafide/scan/turkiye-126_03.jpg,turkiye-126_03,bonafide,,scan,0,1992,1247,1.5974338412189255,7.596894438144544,7.1284959456800365,14.72539038382458,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_1/huawei/turkiye-127_03.jpg,turkiye-127_03,attack,digital_1,huawei,1,3209,1986,1.6158106747230614,8.073714641109857,7.593877844605118,15.667592485714975,827,37,18,19,0.9571759259259259
project,project_train,train/attack/digital_1/iphone15pro/turkiye-127_03.jpg,turkiye-127_03,attack,digital_1,iphone15pro,1,2804,1786,1.5699888017917134,7.938802248154481,7.487733761436444,15.426536009590926,804,60,30,30,0.9305555555555556
project,project_train,train/attack/digital_1/scan/turkiye-127_03.jpg,turkiye-127_03,attack,digital_1,scan,1,1994,1246,1.6003210272873194,7.597897950521784,7.1276936993473985,14.725591649869182,819,45,22,23,0.9479166666666666
project,project_train,train/attack/digital_2/huawei/turkiye-127_03.jpg,turkiye-127_03,attack,digital_2,huawei,1,3209,1986,1.6158106747230614,8.073714641109857,7.593877844605118,15.667592485714975,827,37,18,19,0.9571759259259259
project,project_train,train/attack/digital_2/iphone15pro/turkiye-127_03.jpg,turkiye-127_03,attack,digital_2,iphone15pro,1,2804,1786,1.5699888017917134,7.938802248154481,7.487733761436444,15.426536009590926,804,60,30,30,0.9305555555555556
project,project_train,train/attack/digital_2/scan/turkiye-127_03.jpg,turkiye-127_03,attack,digital_2,scan,1,1994,1246,1.6003210272873194,7.597897950521784,7.1276936993473985,14.725591649869182,819,45,22,23,0.9479166666666666
project,project_train,train/bonafide/huawei/turkiye-127_03.jpg,turkiye-127_03,bonafide,,huawei,0,3209,1986,1.6158106747230614,8.073714641109857,7.593877844605118,15.667592485714975,827,37,18,19,0.9571759259259259
project,project_train,train/bonafide/iphone15pro/turkiye-127_03.jpg,turkiye-127_03,bonafide,,iphone15pro,0,2804,1786,1.5699888017917134,7.938802248154481,7.487733761436444,15.426536009590926,804,60,30,30,0.9305555555555556
project,project_train,train/bonafide/scan/turkiye-127_03.jpg,turkiye-127_03,bonafide,,scan,0,1994,1246,1.6003210272873194,7.597897950521784,7.1276936993473985,14.725591649869182,819,45,22,23,0.9479166666666666
project,project_train,train/attack/digital_1/huawei/turkiye-129_03.jpg,turkiye-129_03,attack,digital_1,huawei,1,3202,1972,1.6237322515212982,8.07153089355666,7.586803535162581,15.658334428719241,831,33,16,17,0.9618055555555556
project,project_train,train/attack/digital_1/iphone15pro/turkiye-129_03.jpg,turkiye-129_03,attack,digital_1,iphone15pro,1,2852,1780,1.602247191011236,7.955775781534187,7.484368643286131,15.440144424820318,820,44,22,22,0.9490740740740741
project,project_train,train/attack/digital_1/scan/turkiye-129_03.jpg,turkiye-129_03,attack,digital_1,scan,1,1996,1250,1.5968,7.59890045687141,7.1308988302963465,14.729799287167756,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_2/huawei/turkiye-129_03.jpg,turkiye-129_03,attack,digital_2,huawei,1,3202,1972,1.6237322515212982,8.07153089355666,7.586803535162581,15.658334428719241,831,33,16,17,0.9618055555555556
project,project_train,train/attack/digital_2/iphone15pro/turkiye-129_03.jpg,turkiye-129_03,attack,digital_2,iphone15pro,1,2852,1780,1.602247191011236,7.955775781534187,7.484368643286131,15.440144424820318,820,44,22,22,0.9490740740740741
project,project_train,train/attack/digital_2/scan/turkiye-129_03.jpg,turkiye-129_03,attack,digital_2,scan,1,1996,1250,1.5968,7.59890045687141,7.1308988302963465,14.729799287167756,818,46,23,23,0.9467592592592593
project,project_train,train/bonafide/huawei/turkiye-129_03.jpg,turkiye-129_03,bonafide,,huawei,0,3202,1972,1.6237322515212982,8.07153089355666,7.586803535162581,15.658334428719241,831,33,16,17,0.9618055555555556
project,project_train,train/bonafide/iphone15pro/turkiye-129_03.jpg,turkiye-129_03,bonafide,,iphone15pro,0,2852,1780,1.602247191011236,7.955775781534187,7.484368643286131,15.440144424820318,820,44,22,22,0.9490740740740741
project,project_train,train/bonafide/scan/turkiye-129_03.jpg,turkiye-129_03,bonafide,,scan,0,1996,1250,1.5968,7.59890045687141,7.1308988302963465,14.729799287167756,818,46,23,23,0.9467592592592593
project,project_train,train/attack/digital_1/huawei/turkiye-130_03.jpg,turkiye-130_03,attack,digital_1,huawei,1,3198,1975,1.619240506329114,8.0702808933939,7.5883236773352225,15.658604570729121,829,35,17,18,0.9594907407407407
project,project_train,train/attack/digital_1/iphone15pro/turkiye-130_03.jpg,turkiye-130_03,attack,digital_1,iphone15pro,1,2828,1795,1.5754874651810584,7.947325027016463,7.492760300922379,15.440085327938842,807,57,28,29,0.9340277777777778
project,project_train,train/attack/digital_1/scan/turkiye-130_03.jpg,turkiye-130_03,attack,digital_1,scan,1,1996,1248,1.5993589743589745,7.59890045687141,7.129297548929373,14.728198005800783,819,45,22,23,0.9479166666666666
project,project_train,train/attack/digital_2/huawei/turkiye-130_03.jpg,turkiye-130_03,attack,digital_2,huawei,1,3198,1975,1.619240506329114,8.0702808933939,7.5883236773352225,15.658604570729121,829,35,17,18,0.9594907407407407
project,project_train,train/attack/digital_2/iphone15pro/turkiye-130_03.jpg,turkiye-130_03,attack,digital_2,iphone15pro,1,2828,1795,1.5754874651810584,7.947325027016463,7.492760300922379,15.440085327938842,807,57,28,29,0.9340277777777778
project,project_train,train/attack/digital_2/scan/turkiye-130_03.jpg,turkiye-130_03,attack,digital_2,scan,1,1996,1248,1.5993589743589745,7.59890045687141,7.129297548929373,14.728198005800783,819,45,22,23,0.9479166666666666
project,project_train,train/bonafide/huawei/turkiye-130_03.jpg,turkiye-130_03,bonafide,,huawei,0,3198,1975,1.619240506329114,8.0702808933939,7.5883236773352225,15.658604570729121,829,35,17,18,0.9594907407407407
project,project_train,train/bonafide/iphone15pro/turkiye-130_03.jpg,turkiye-130_03,bonafide,,iphone15pro,0,2828,1795,1.5754874651810584,7.947325027016463,7.492760300922379,15.440085327938842,807,57,28,29,0.9340277777777778
project,project_train,train/bonafide/scan/turkiye-130_03.jpg,turkiye-130_03,bonafide,,scan,0,1996,1248,1.5993589743589745,7.59890045687141,7.129297548929373,14.728198005800783,819,45,22,23,0.9479166666666666
project,project_train,train/attack/digital_1/huawei/turkiye-138_03.jpg,turkiye-138_03,attack,digital_1,huawei,1,3039,1892,1.6062367864693445,8.019283792916793,7.545389749611823,15.564673542528617,822,42,21,21,0.9513888888888888
project,project_train,train/attack/digital_1/iphone15pro/turkiye-138_03.jpg,turkiye-138_03,attack,digital_1,iphone15pro,1,2642,1616,1.63490099009901,7.879291485082271,7.38770923908104,15.267000724163312,837,27,13,14,0.96875
project,project_train,train/attack/digital_1/scan/turkiye-138_03.jpg,turkiye-138_03,attack,digital_1,scan,1,1995,1250,1.596,7.598399329323964,7.1308988302963465,14.72929815962031,817,47,23,24,0.9456018518518519
project,project_train,train/attack/digital_2/huawei/turkiye-138_03.jpg,turkiye-138_03,attack,digital_2,huawei,1,3039,1892,1.6062367864693445,8.019283792916793,7.545389749611823,15.564673542528617,822,42,21,21,0.9513888888888888
project,project_train,train/attack/digital_2/iphone15pro/turkiye-138_03.jpg,turkiye-138_03,attack,digital_2,iphone15pro,1,2642,1616,1.63490099009901,7.879291485082271,7.38770923908104,15.267000724163312,837,27,13,14,0.96875
