split,file_stem,hardware_source,variant,attack_path,bonafide_path,width,height,bonafide_width,bonafide_height,same_dimensions,audit_scale,phase_dy_small,phase_dx_small,phase_abs_max_small,approx_phase_dy_native,approx_phase_dx_native,phase_peak,mean_abs_gray_diff,median_abs_gray_diff,gray_pixel_correlation
project_train,french-091_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-091_03.jpg,train/bonafide/iphone15pro/french-091_03.jpg,2802,1788,2802,1788,True,0.2740899357601713,0.0,0.0,0.0,0.0,0.0,0.8719838857650757,1.788687825202942,0.0,0.9541757813453295
project_train,french-091_03,scan,digital_1,train/attack/digital_1/scan/french-091_03.jpg,train/bonafide/scan/french-091_03.jpg,1994,1247,1994,1247,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.8349477648735046,2.144859552383423,1.0,0.9539328023156012
project_train,french-091_03,scan,digital_2,train/attack/digital_2/scan/french-091_03.jpg,train/bonafide/scan/french-091_03.jpg,1994,1247,1994,1247,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.8131505250930786,1.8677408695220947,0.0,0.9543113039493207
project_train,french-097_03,huawei,digital_1,train/attack/digital_1/huawei/french-097_03.jpg,train/bonafide/huawei/french-097_03.jpg,3229,1999,3229,1999,True,0.23784453391142768,0.0,0.0,0.0,0.0,0.0,0.7550525069236755,1.6033827066421509,0.0,0.9619476052226797
project_train,french-097_03,huawei,digital_2,train/attack/digital_2/huawei/french-097_03.jpg,train/bonafide/huawei/french-097_03.jpg,3229,1999,3229,1999,True,0.23784453391142768,0.0,0.0,0.0,0.0,0.0,0.7321484088897705,1.391737937927246,0.0,0.9589991346633893
project_train,french-097_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-097_03.jpg,train/bonafide/iphone15pro/french-097_03.jpg,2788,1754,2788,1754,True,0.27546628407460544,0.0,0.0,0.0,0.0,0.0,0.8903068900108337,2.2413411140441895,0.0,0.9521829474323927
project_train,french-097_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-097_03.jpg,train/bonafide/iphone15pro/french-097_03.jpg,2788,1754,2788,1754,True,0.27546628407460544,0.0,0.0,0.0,0.0,0.0,0.8691543340682983,1.9701060056686401,0.0,0.9440900885022787
project_train,french-097_03,scan,digital_1,train/attack/digital_1/scan/french-097_03.jpg,train/bonafide/scan/french-097_03.jpg,1990,1252,1990,1252,True,0.385929648241206,0.0,0.0,0.0,0.0,0.0,0.8134349584579468,2.3209757804870605,1.0,0.9474777242794492
project_train,french-097_03,scan,digital_2,train/attack/digital_2/scan/french-097_03.jpg,train/bonafide/scan/french-097_03.jpg,1990,1252,1990,1252,True,0.385929648241206,0.0,0.0,0.0,0.0,0.0,0.7837703227996826,2.0284922122955322,0.0,0.9433531059134953
project_train,french-100_03,huawei,digital_1,train/attack/digital_1/huawei/french-100_03.jpg,train/bonafide/huawei/french-100_03.jpg,3197,1974,3197,1974,True,0.2402252111354395,0.0,0.0,0.0,0.0,0.0,0.864653468132019,1.7343392372131348,0.0,0.9605096894623831
project_train,french-100_03,huawei,digital_2,train/attack/digital_2/huawei/french-100_03.jpg,train/bonafide/huawei/french-100_03.jpg,3197,1974,3197,1974,True,0.2402252111354395,0.0,0.0,0.0,0.0,0.0,0.8512055277824402,1.4809796810150146,0.0,0.9626677799846679
project_train,french-100_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-100_03.jpg,train/bonafide/iphone15pro/french-100_03.jpg,2801,1784,2801,1784,True,0.27418779007497324,0.0,0.0,0.0,0.0,0.0,0.8934363126754761,2.0341711044311523,0.0,0.9558865205394007
project_train,french-100_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-100_03.jpg,train/bonafide/iphone15pro/french-100_03.jpg,2801,1784,2801,1784,True,0.27418779007497324,0.0,0.0,0.0,0.0,0.0,0.887380063533783,1.5989024639129639,0.0,0.9630571519414097
project_train,french-100_03,scan,digital_1,train/attack/digital_1/scan/french-100_03.jpg,train/bonafide/scan/french-100_03.jpg,1997,1248,1997,1248,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.8276294469833374,2.0914523601531982,1.0,0.9521197689123241
project_train,french-100_03,scan,digital_2,train/attack/digital_2/scan/french-100_03.jpg,train/bonafide/scan/french-100_03.jpg,1997,1248,1997,1248,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.8217236399650574,1.6824462413787842,0.0,0.9598896124566823
dev_val,french-114_03,huawei,digital_1,train/attack/digital_1/huawei/french-114_03.jpg,train/bonafide/huawei/french-114_03.jpg,3200,1977,3200,1977,True,0.24,0.0,0.0,0.0,0.0,0.0,0.8519341349601746,2.0603957176208496,0.0,0.9657196158155084
dev_val,french-114_03,huawei,digital_2,train/attack/digital_2/huawei/french-114_03.jpg,train/bonafide/huawei/french-114_03.jpg,3200,1977,3200,1977,True,0.24,0.0,0.0,0.0,0.0,0.0,0.8513913154602051,1.5687137842178345,0.0,0.9704708104704259
dev_val,french-114_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-114_03.jpg,train/bonafide/iphone15pro/french-114_03.jpg,2803,1781,2803,1781,True,0.2739921512665002,0.0,0.0,0.0,0.0,0.0,0.898310661315918,2.361226797103882,0.0,0.960198482261587
dev_val,french-114_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-114_03.jpg,train/bonafide/iphone15pro/french-114_03.jpg,2803,1781,2803,1781,True,0.2739921512665002,0.0,0.0,0.0,0.0,0.0,0.8831383585929871,1.9516361951828003,0.0,0.9578915515240303
dev_val,french-114_03,scan,digital_1,train/attack/digital_1/scan/french-114_03.jpg,train/bonafide/scan/french-114_03.jpg,1995,1250,1995,1250,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.8231775164604187,2.358140707015991,1.0,0.9593732946823733
dev_val,french-114_03,scan,digital_2,train/attack/digital_2/scan/french-114_03.jpg,train/bonafide/scan/french-114_03.jpg,1995,1250,1995,1250,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.8200716972351074,1.839118242263794,0.0,0.9661017936918291
project_train,french-118_03,huawei,digital_1,train/attack/digital_1/huawei/french-118_03.jpg,train/bonafide/huawei/french-118_03.jpg,3194,1975,3194,1975,True,0.24045084533500313,0.0,0.0,0.0,0.0,0.0,0.8559154868125916,1.7768585681915283,0.0,0.9572763102839333
project_train,french-118_03,huawei,digital_2,train/attack/digital_2/huawei/french-118_03.jpg,train/bonafide/huawei/french-118_03.jpg,3194,1975,3194,1975,True,0.24045084533500313,0.0,0.0,0.0,0.0,0.0,0.8481497168540955,1.442297101020813,0.0,0.9622070813341596
project_train,french-118_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-118_03.jpg,train/bonafide/iphone15pro/french-118_03.jpg,2806,1786,2806,1786,True,0.2736992159657876,0.0,0.0,0.0,0.0,0.0,0.8956419825553894,1.9989136457443237,0.0,0.9580142815782857
project_train,french-118_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-118_03.jpg,train/bonafide/iphone15pro/french-118_03.jpg,2806,1786,2806,1786,True,0.2736992159657876,0.0,0.0,0.0,0.0,0.0,0.8815972805023193,1.6576160192489624,0.0,0.9546419526531438
project_train,french-118_03,scan,digital_1,train/attack/digital_1/scan/french-118_03.jpg,train/bonafide/scan/french-118_03.jpg,1996,1247,1996,1247,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.8489068746566772,1.9256619215011597,1.0,0.9628526251418745
project_train,french-118_03,scan,digital_2,train/attack/digital_2/scan/french-118_03.jpg,train/bonafide/scan/french-118_03.jpg,1996,1247,1996,1247,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.8157399892807007,1.4693386554718018,0.0,0.9595844642224229
dev_val,french-124_03,huawei,digital_1,train/attack/digital_1/huawei/french-124_03.jpg,train/bonafide/huawei/french-124_03.jpg,3196,1968,3196,1968,True,0.24030037546933666,0.0,0.0,0.0,0.0,0.0,0.8376736640930176,1.773850440979004,0.0,0.9558446079829409
dev_val,french-124_03,huawei,digital_2,train/attack/digital_2/huawei/french-124_03.jpg,train/bonafide/huawei/french-124_03.jpg,3196,1968,3196,1968,True,0.24030037546933666,0.0,0.0,0.0,0.0,0.0,0.8243882656097412,1.3902589082717896,0.0,0.9606144578723919
dev_val,french-124_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-124_03.jpg,train/bonafide/iphone15pro/french-124_03.jpg,2789,1768,2789,1768,True,0.2753675152384367,0.0,0.0,0.0,0.0,0.0,0.8899178504943848,2.271975040435791,0.0,0.9474616933764418
dev_val,french-124_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-124_03.jpg,train/bonafide/iphone15pro/french-124_03.jpg,2789,1768,2789,1768,True,0.2753675152384367,0.0,0.0,0.0,0.0,0.0,0.876459538936615,1.7833595275878906,0.0,0.9515513831017127
dev_val,french-124_03,scan,digital_1,train/attack/digital_1/scan/french-124_03.jpg,train/bonafide/scan/french-124_03.jpg,1996,1249,1996,1249,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.8159748911857605,2.3615920543670654,1.0,0.9423435926253616
dev_val,french-124_03,scan,digital_2,train/attack/digital_2/scan/french-124_03.jpg,train/bonafide/scan/french-124_03.jpg,1996,1249,1996,1249,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.7950572967529297,2.0066213607788086,1.0,0.9470567313334721
dev_val,french-128_03,huawei,digital_1,train/attack/digital_1/huawei/french-128_03.jpg,train/bonafide/huawei/french-128_03.jpg,3192,1972,3192,1972,True,0.24060150375939848,0.0,0.0,0.0,0.0,0.0,0.8044309616088867,1.6700564622879028,0.0,0.9650373353056965
dev_val,french-128_03,huawei,digital_2,train/attack/digital_2/huawei/french-128_03.jpg,train/bonafide/huawei/french-128_03.jpg,3192,1972,3192,1972,True,0.24060150375939848,0.0,0.0,0.0,0.0,0.0,0.7480654716491699,1.2604304552078247,0.0,0.9713751276433343
dev_val,french-128_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-128_03.jpg,train/bonafide/iphone15pro/french-128_03.jpg,2804,1785,2804,1785,True,0.2738944365192582,0.0,0.0,0.0,0.0,0.0,0.834997296333313,2.0782554149627686,0.0,0.9594517689240574
dev_val,french-128_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-128_03.jpg,train/bonafide/iphone15pro/french-128_03.jpg,2804,1785,2804,1785,True,0.2738944365192582,0.0,0.0,0.0,0.0,0.0,0.7802442312240601,1.6158002614974976,0.0,0.9639877374115052
dev_val,french-128_03,scan,digital_1,train/attack/digital_1/scan/french-128_03.jpg,train/bonafide/scan/french-128_03.jpg,1994,1247,1994,1247,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.7399449348449707,2.020521402359009,1.0,0.9598231071500701
dev_val,french-128_03,scan,digital_2,train/attack/digital_2/scan/french-128_03.jpg,train/bonafide/scan/french-128_03.jpg,1994,1247,1994,1247,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.7141320109367371,1.7062039375305176,0.0,0.9628962737867394
project_train,french-135_03,huawei,digital_1,train/attack/digital_1/huawei/french-135_03.jpg,train/bonafide/huawei/french-135_03.jpg,3215,1969,3215,1969,True,0.23888024883359255,0.0,0.0,0.0,0.0,0.0,0.8490321636199951,1.7871204614639282,0.0,0.9662004960395256
project_train,french-135_03,huawei,digital_2,train/attack/digital_2/huawei/french-135_03.jpg,train/bonafide/huawei/french-135_03.jpg,3215,1969,3215,1969,True,0.23888024883359255,0.0,0.0,0.0,0.0,0.0,0.8400149345397949,1.4236674308776855,0.0,0.9693090392395851
project_train,french-135_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-135_03.jpg,train/bonafide/iphone15pro/french-135_03.jpg,2802,1785,2802,1785,True,0.2740899357601713,0.0,0.0,0.0,0.0,0.0,0.8921298384666443,2.149305582046509,0.0,0.9577702213626391
project_train,french-135_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-135_03.jpg,train/bonafide/iphone15pro/french-135_03.jpg,2802,1785,2802,1785,True,0.2740899357601713,0.0,0.0,0.0,0.0,0.0,0.8738912343978882,1.865384817123413,0.0,0.9535559028708636
project_train,french-135_03,scan,digital_1,train/attack/digital_1/scan/french-135_03.jpg,train/bonafide/scan/french-135_03.jpg,1997,1247,1997,1247,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.8425670862197876,2.1875,1.0,0.9581417152832681
project_train,french-135_03,scan,digital_2,train/attack/digital_2/scan/french-135_03.jpg,train/bonafide/scan/french-135_03.jpg,1997,1247,1997,1247,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.8139206171035767,1.9873861074447632,0.0,0.9516051739794873
project_train,french-NF-1020,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1020.jpg,train/bonafide/huawei/french-NF-1020.jpg,3197,1966,3197,1966,True,0.2402252111354395,0.0,0.0,0.0,0.0,0.0,0.8556102514266968,2.1747798919677734,0.0,0.9587352299478902
project_train,french-NF-1020,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1020.jpg,train/bonafide/huawei/french-NF-1020.jpg,3197,1966,3197,1966,True,0.2402252111354395,0.0,0.0,0.0,0.0,0.0,0.8577311038970947,1.2912942171096802,0.0,0.9741741514511496
project_train,french-NF-1020,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1020.jpg,train/bonafide/iphone15pro/french-NF-1020.jpg,2786,1773,2786,1773,True,0.2756640344580043,0.0,0.0,0.0,0.0,0.0,0.9038370847702026,2.3515892028808594,0.0,0.9705560547094906
project_train,french-NF-1020,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1020.jpg,train/bonafide/iphone15pro/french-NF-1020.jpg,2786,1773,2786,1773,True,0.2756640344580043,0.0,0.0,0.0,0.0,0.0,0.8843581080436707,1.6073646545410156,0.0,0.9717252798040126
project_train,french-NF-1020,scan,digital_1,train/attack/digital_1/scan/french-NF-1020.jpg,train/bonafide/scan/french-NF-1020.jpg,1996,1252,1996,1252,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.8449928164482117,2.58849835395813,1.0,0.9628932316595186
project_train,french-NF-1020,scan,digital_2,train/attack/digital_2/scan/french-NF-1020.jpg,train/bonafide/scan/french-NF-1020.jpg,1996,1252,1996,1252,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.8233832120895386,1.663373589515686,1.0,0.9676009549180802
dev_val,french-NF-1047,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1047.jpg,train/bonafide/huawei/french-NF-1047.jpg,3204,1968,3204,1968,True,0.2397003745318352,0.0,0.0,0.0,0.0,0.0,0.8540630340576172,2.8474907875061035,0.0,0.9619115760136006
dev_val,french-NF-1047,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1047.jpg,train/bonafide/huawei/french-NF-1047.jpg,3204,1968,3204,1968,True,0.2397003745318352,0.0,0.0,0.0,0.0,0.0,0.8306228518486023,1.8935133218765259,0.0,0.9678006821902645
dev_val,french-NF-1047,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1047.jpg,train/bonafide/iphone15pro/french-NF-1047.jpg,2799,1781,2799,1781,True,0.27438370846730975,0.0,0.0,0.0,0.0,0.0,0.8931193351745605,3.213198184967041,0.0,0.96044026503072
dev_val,french-NF-1047,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1047.jpg,train/bonafide/iphone15pro/french-NF-1047.jpg,2799,1781,2799,1781,True,0.27438370846730975,0.0,0.0,0.0,0.0,0.0,0.8892813920974731,2.209566116333008,0.0,0.9649349546638368
dev_val,french-NF-1047,scan,digital_1,train/attack/digital_1/scan/french-NF-1047.jpg,train/bonafide/scan/french-NF-1047.jpg,1998,1247,1998,1247,True,0.3843843843843844,0.0,0.0,0.0,0.0,0.0,0.8392698168754578,3.285860300064087,1.0,0.9595599320193364
dev_val,french-NF-1047,scan,digital_2,train/attack/digital_2/scan/french-NF-1047.jpg,train/bonafide/scan/french-NF-1047.jpg,1998,1247,1998,1247,True,0.3843843843843844,0.0,0.0,0.0,0.0,0.0,0.8158427476882935,2.4784135818481445,1.0,0.9589362253714638
project_train,french-NF-1056,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1056.jpg,train/bonafide/huawei/french-NF-1056.jpg,3200,1974,3200,1974,True,0.24,0.0,0.0,0.0,0.0,0.0,0.824506402015686,2.425165891647339,0.0,0.9580684279910767
project_train,french-NF-1056,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1056.jpg,train/bonafide/huawei/french-NF-1056.jpg,3200,1974,3200,1974,True,0.24,0.0,0.0,0.0,0.0,0.0,0.7981487512588501,1.8932181596755981,0.0,0.9608219961652792
project_train,french-NF-1056,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1056.jpg,train/bonafide/iphone15pro/french-NF-1056.jpg,2801,1788,2801,1788,True,0.27418779007497324,0.0,0.0,0.0,0.0,0.0,0.8756923675537109,2.9131031036376953,0.0,0.9496299568741647
project_train,french-NF-1056,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1056.jpg,train/bonafide/iphone15pro/french-NF-1056.jpg,2801,1788,2801,1788,True,0.27418779007497324,0.0,0.0,0.0,0.0,0.0,0.8583993315696716,2.3441007137298584,0.0,0.9468002407987123
project_train,french-NF-1056,scan,digital_1,train/attack/digital_1/scan/french-NF-1056.jpg,train/bonafide/scan/french-NF-1056.jpg,1997,1247,1997,1247,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.8137990832328796,2.837074041366577,1.0,0.9503462828626171
project_train,french-NF-1056,scan,digital_2,train/attack/digital_2/scan/french-NF-1056.jpg,train/bonafide/scan/french-NF-1056.jpg,1997,1247,1997,1247,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.7893984317779541,2.2831082344055176,1.0,0.957321872912692
project_train,french-NF-1063,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1063.jpg,train/bonafide/huawei/french-NF-1063.jpg,3207,1969,3207,1969,True,0.23947614593077643,0.0,0.0,0.0,0.0,0.0,0.8289886713027954,2.1776680946350098,0.0,0.9606104208859126
project_train,french-NF-1063,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1063.jpg,train/bonafide/huawei/french-NF-1063.jpg,3207,1969,3207,1969,True,0.23947614593077643,0.0,0.0,0.0,0.0,0.0,0.8063108921051025,1.7046505212783813,0.0,0.9609377987614917
project_train,french-NF-1063,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1063.jpg,train/bonafide/iphone15pro/french-NF-1063.jpg,2800,1782,2800,1782,True,0.2742857142857143,0.0,0.0,0.0,0.0,0.0,0.8827523589134216,2.5213871002197266,0.0,0.9588407752537492
project_train,french-NF-1063,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1063.jpg,train/bonafide/iphone15pro/french-NF-1063.jpg,2800,1782,2800,1782,True,0.2742857142857143,0.0,0.0,0.0,0.0,0.0,0.8693198561668396,2.1815009117126465,0.0,0.9513688164528511
project_train,french-NF-1063,scan,digital_1,train/attack/digital_1/scan/french-NF-1063.jpg,train/bonafide/scan/french-NF-1063.jpg,1993,1248,1993,1248,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.8168953657150269,2.698303699493408,1.0,0.9488440346157271
project_train,french-NF-1063,scan,digital_2,train/attack/digital_2/scan/french-NF-1063.jpg,train/bonafide/scan/french-NF-1063.jpg,1993,1248,1993,1248,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.7833371162414551,2.3106484413146973,1.0,0.94713277147686
dev_val,french-NF-1082,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1082.jpg,train/bonafide/huawei/french-NF-1082.jpg,3207,1971,3207,1971,True,0.23947614593077643,0.0,0.0,0.0,0.0,0.0,0.7977371215820312,2.1726861000061035,0.0,0.9705064120448043
dev_val,french-NF-1082,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1082.jpg,train/bonafide/huawei/french-NF-1082.jpg,3207,1971,3207,1971,True,0.23947614593077643,0.0,0.0,0.0,0.0,0.0,0.7839772701263428,1.207158088684082,0.0,0.9797650195105911
dev_val,french-NF-1082,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1082.jpg,train/bonafide/iphone15pro/french-NF-1082.jpg,2801,1785,2801,1785,True,0.27418779007497324,0.0,0.0,0.0,0.0,0.0,0.8483947515487671,2.654660224914551,0.0,0.9626350737393474
dev_val,french-NF-1082,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1082.jpg,train/bonafide/iphone15pro/french-NF-1082.jpg,2801,1785,2801,1785,True,0.27418779007497324,0.0,0.0,0.0,0.0,0.0,0.8230018019676208,1.6396716833114624,0.0,0.9712188282816863
dev_val,french-NF-1082,scan,digital_1,train/attack/digital_1/scan/french-NF-1082.jpg,train/bonafide/scan/french-NF-1082.jpg,1994,1245,1994,1245,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.7690457105636597,2.5529189109802246,1.0,0.9690274532310177
dev_val,french-NF-1082,scan,digital_2,train/attack/digital_2/scan/french-NF-1082.jpg,train/bonafide/scan/french-NF-1082.jpg,1994,1245,1994,1245,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.7389291524887085,1.7259494066238403,1.0,0.9732673395879445
project_train,french-NF-1095,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1095.jpg,train/bonafide/huawei/french-NF-1095.jpg,3028,1882,3028,1882,True,0.2536327608982827,0.0,0.0,0.0,0.0,0.0,0.7962152361869812,2.5019381046295166,0.0,0.9702530749163688
project_train,french-NF-1095,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1095.jpg,train/bonafide/huawei/french-NF-1095.jpg,3028,1882,3028,1882,True,0.2536327608982827,0.0,0.0,0.0,0.0,0.0,0.7844690084457397,1.8578271865844727,0.0,0.9711033724846835
project_train,french-NF-1095,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1095.jpg,train/bonafide/iphone15pro/french-NF-1095.jpg,2626,1601,2626,1601,True,0.2924600152322925,0.0,0.0,0.0,0.0,0.0,0.8330830335617065,3.195718765258789,0.0,0.9545017622729277
project_train,french-NF-1095,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1095.jpg,train/bonafide/iphone15pro/french-NF-1095.jpg,2626,1601,2626,1601,True,0.2924600152322925,0.0,0.0,0.0,0.0,0.0,0.8171851634979248,2.0901999473571777,0.0,0.9649269064547482
project_train,french-NF-1095,scan,digital_1,train/attack/digital_1/scan/french-NF-1095.jpg,train/bonafide/scan/french-NF-1095.jpg,1997,1247,1997,1247,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.7525987029075623,3.1499972343444824,1.0,0.9594847230421734
project_train,french-NF-1095,scan,digital_2,train/attack/digital_2/scan/french-NF-1095.jpg,train/bonafide/scan/french-NF-1095.jpg,1997,1247,1997,1247,True,0.38457686529794693,0.0,0.0,0.0,0.0,0.0,0.7354913949966431,2.122593879699707,1.0,0.9655913603371267
project_train,french-NF-1110,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1110.jpg,train/bonafide/huawei/french-NF-1110.jpg,3207,1976,3207,1976,True,0.23947614593077643,0.0,0.0,0.0,0.0,0.0,0.7352536916732788,2.7088260650634766,0.0,0.9574187993918263
project_train,french-NF-1110,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1110.jpg,train/bonafide/huawei/french-NF-1110.jpg,3207,1976,3207,1976,True,0.23947614593077643,0.0,0.0,0.0,0.0,0.0,0.5971518158912659,1.7599706649780273,0.0,0.9667878693945918
project_train,french-NF-1110,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1110.jpg,train/bonafide/iphone15pro/french-NF-1110.jpg,2800,1784,2800,1784,True,0.2742857142857143,0.0,0.0,0.0,0.0,0.0,0.8089258074760437,3.9055044651031494,0.0,0.9402610184521201
project_train,french-NF-1110,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1110.jpg,train/bonafide/iphone15pro/french-NF-1110.jpg,2800,1784,2800,1784,True,0.2742857142857143,0.0,0.0,0.0,0.0,0.0,0.7973586916923523,2.4271605014801025,0.0,0.957393846932532
project_train,french-NF-1110,scan,digital_1,train/attack/digital_1/scan/french-NF-1110.jpg,train/bonafide/scan/french-NF-1110.jpg,1994,1249,1994,1249,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.7196285128593445,3.8019533157348633,1.0,0.9399372585408516
project_train,french-NF-1110,scan,digital_2,train/attack/digital_2/scan/french-NF-1110.jpg,train/bonafide/scan/french-NF-1110.jpg,1994,1249,1994,1249,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.726223349571228,2.338338613510132,1.0,0.9574438176946372
project_train,french-NM-1070,huawei,digital_1,train/attack/digital_1/huawei/french-NM-1070.jpg,train/bonafide/huawei/french-NM-1070.jpg,3201,1963,3201,1963,True,0.23992502343017807,0.0,0.0,0.0,0.0,0.0,0.8399125933647156,2.1610021591186523,0.0,0.9582459216640086
project_train,french-NM-1070,huawei,digital_2,train/attack/digital_2/huawei/french-NM-1070.jpg,train/bonafide/huawei/french-NM-1070.jpg,3201,1963,3201,1963,True,0.23992502343017807,0.0,0.0,0.0,0.0,0.0,0.850066065788269,1.7116729021072388,0.0,0.9607478054437167
project_train,french-NM-1070,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NM-1070.jpg,train/bonafide/iphone15pro/french-NM-1070.jpg,2785,1774,2785,1774,True,0.2757630161579892,0.0,0.0,0.0,0.0,0.0,0.8776440620422363,2.777301073074341,0.0,0.9476654048241179
project_train,french-NM-1070,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NM-1070.jpg,train/bonafide/iphone15pro/french-NM-1070.jpg,2785,1774,2785,1774,True,0.2757630161579892,0.0,0.0,0.0,0.0,0.0,0.8724772334098816,2.351996421813965,0.0,0.9486351664105507
project_train,french-NM-1070,scan,digital_1,train/attack/digital_1/scan/french-NM-1070.jpg,train/bonafide/scan/french-NM-1070.jpg,1996,1250,1996,1250,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.8135241866111755,2.7472686767578125,1.0,0.9523049798256589
project_train,french-NM-1070,scan,digital_2,train/attack/digital_2/scan/french-NM-1070.jpg,train/bonafide/scan/french-NM-1070.jpg,1996,1250,1996,1250,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.8143946528434753,2.3123836517333984,1.0,0.955629868530823
project_train,french-NM-1104,huawei,digital_1,train/attack/digital_1/huawei/french-NM-1104.jpg,train/bonafide/huawei/french-NM-1104.jpg,3196,1969,3196,1969,True,0.24030037546933666,0.0,0.0,0.0,0.0,0.0,0.8162983655929565,2.201371431350708,0.0,0.9639195574298405
project_train,french-NM-1104,huawei,digital_2,train/attack/digital_2/huawei/french-NM-1104.jpg,train/bonafide/huawei/french-NM-1104.jpg,3196,1969,3196,1969,True,0.24030037546933666,0.0,0.0,0.0,0.0,0.0,0.7778017520904541,1.6201715469360352,0.0,0.9682003389522205
project_train,french-NM-1104,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NM-1104.jpg,train/bonafide/iphone15pro/french-NM-1104.jpg,2785,1777,2785,1777,True,0.2757630161579892,0.0,0.0,0.0,0.0,0.0,0.864445686340332,2.374173641204834,0.0,0.9687567664774642
