image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,source_sha256,cache_sha256
test/bonafide/huawei/netherland-flickr_M_31998818913_b87fd05689_h.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_31998818913_b87fd05689_h.jpg,netherland-flickr_M_31998818913_b87fd05689_h,bonafide,,huawei,0,77,fbf91877dd03958891fcd2af1301999bf4f0c38e5e1aecffd8c4e71f632a459d,07f8a707bfec8d64f946dc0ed8bbc0cfa4a3a9bf1a5f104366ad1606845b85d8
test/bonafide/huawei/netherland-flickr_M_32689636931_6ac45273df_h.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_32689636931_6ac45273df_h.jpg,netherland-flickr_M_32689636931_6ac45273df_h,bonafide,,huawei,0,87,94e9ae5ecc3b9337dbaf2aec995f0aefda5ce4dd55283fdc026998f2fb6477f8,e1ec4dc2071812834c5bf99d1c3bc7a3b39b82a99cc24f349249bab2a6116a7c
test/bonafide/huawei/netherland-flickr_M_33239373490_5b5df42090_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_33239373490_5b5df42090_k.jpg,netherland-flickr_M_33239373490_5b5df42090_k,bonafide,,huawei,0,87,351a1192771f1b5ce63c0a225ef2413e6dfedcabe366c44bb4b0976611dc1e8e,6689202e1128f38b8e158d7a12d0c076e9e0984cf48f6d9fbcd471d1a860626d
test/bonafide/huawei/netherland-flickr_M_33276713046_c88eb6c4c8_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_33276713046_c88eb6c4c8_c.jpg,netherland-flickr_M_33276713046_c88eb6c4c8_c,bonafide,,huawei,0,78,690719787cb04d7624997ecf1c7c10bbc76c6c10a9d0e1e6c7bdfbf45f4c8491,42fc54a270c2f2297c192851c2acae3402a3e69a19655e991212332b10e153ce
test/bonafide/huawei/netherland-flickr_M_33297625690_76e3181f5e_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_33297625690_76e3181f5e_c.jpg,netherland-flickr_M_33297625690_76e3181f5e_c,bonafide,,huawei,0,68,d630651821a183a244456cb652d6a3ebeaca8f09645622620d279cdfc968aa00,7d66b8b8288160e7478cdb139b149c153c075e99ce692e61178bc1cf7ab3a103
test/bonafide/huawei/netherland-flickr_M_37190718595_78e318623b_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_37190718595_78e318623b_k.jpg,netherland-flickr_M_37190718595_78e318623b_k,bonafide,,huawei,0,78,079c76862fd44147936e93bade5f929fad7d8318eb01d05948605857035d0ddc,192aaefe0f06d9467865da153179ac098badecbd4f44edc87ee5a6624c93cb9c
test/bonafide/huawei/netherland-flickr_M_4188233342_8473de8906_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_4188233342_8473de8906_c.jpg,netherland-flickr_M_4188233342_8473de8906_c,bonafide,,huawei,0,66,474798709b20fa3b66e4213d5485be6e370684e300083d1b94a96c10d4bb7a0e,0ca7298025864b41a03af195aa9fe7b03f578fa347f541b70273cf22eb5539c5
test/bonafide/huawei/netherland-flickr_M_6501027149_988313b64f_h.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_6501027149_988313b64f_h.jpg,netherland-flickr_M_6501027149_988313b64f_h,bonafide,,huawei,0,51,22e6d1eb35e26ccd8f6d449614b10d5974f4069f3db90489cf4f4a115967b417,afe7c444540d9813405a9a4490aa579c1f0199bf1e5765805ec9be162e903f0d
test/bonafide/huawei/netherland-flickr_M_6862482951_78a560f107_b.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/netherland-flickr_M_6862482951_78a560f107_b.jpg,netherland-flickr_M_6862482951_78a560f107_b,bonafide,,huawei,0,53,223d4986ab42b0f0770332aa6c52679772600ee356f68009a998e8a9551a4fb2,d19f85816cf6d7df13c68ea4b23ffac7088fa25f7a31bce19446f3c035c5d8bf
test/bonafide/huawei/singapore-flickr_F_17178258920_6f5f1eedd0_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_17178258920_6f5f1eedd0_k.jpg,singapore-flickr_F_17178258920_6f5f1eedd0_k,bonafide,,huawei,0,60,1c5ca9b5aa4e751f0817be024659153fed88a0050c3384586783f86d21233227,c44d0a075b50816a8395e06e47c24b85d33e8ffe828606e2beed122ba5b3fa3f
test/bonafide/huawei/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,singapore-flickr_F_19679296994_d0fc2a7ac6_o,bonafide,,huawei,0,56,4e02c84faa25e85a61ff8ede6e55b2e82810369919c1aa1a9bb3800eb48a987d,ef3471af1c13c053faf5778b2bd0b2fb5d8a18eb472014ddf3c97365339963c3
test/bonafide/huawei/singapore-flickr_F_20411794293_d7a6aae66c_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_20411794293_d7a6aae66c_c.jpg,singapore-flickr_F_20411794293_d7a6aae66c_c,bonafide,,huawei,0,73,6fbd68f6301bd7fc493b42073204444053e0af1cd42729c0abf81f5e472f698e,594fe1601537625a843c74c6bbd1c34945d040b655ad9b896dd007ef0cfc8cf3
test/bonafide/huawei/singapore-flickr_F_30532886723_e55b04664f_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_30532886723_e55b04664f_k.jpg,singapore-flickr_F_30532886723_e55b04664f_k,bonafide,,huawei,0,67,832529a8e9a00022a3b8927abac5449cb64cceedda438a8644a4800594b31d85,0472e46eafcb5b13caf4da01ef4d3baf3cfdd2c7fdbb56dcd44448431c72459f
test/bonafide/huawei/singapore-flickr_F_31294646850_53ce869b2e_b.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_31294646850_53ce869b2e_b.jpg,singapore-flickr_F_31294646850_53ce869b2e_b,bonafide,,huawei,0,63,c814a419fb8cd0b9d85fe5312a5d388c413052ef647ec0ccda19de33335df9d9,72bfd329a5cf960a19fb4cadce9a2572bd7afbe42378aebccfae4e890856d643
test/bonafide/huawei/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,singapore-flickr_F_32272417100_7c8c616f37_c,bonafide,,huawei,0,71,a8e41d820b7a68f53347bb10bdb260901d4d98db732df64f0f65d75718ac3558,e59ad6b1a4d4910a9b8a3b0d09c6d8846293188803fa153620be4208fc182944
test/bonafide/huawei/singapore-flickr_F_33525297682_eee6031622_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_33525297682_eee6031622_c.jpg,singapore-flickr_F_33525297682_eee6031622_c,bonafide,,huawei,0,50,b083ffea0864b128c1b9462a811983fbf6bc880fa5486a7c13671ac930d894de,4667f4d534406ab88dbf597b8a2def5f2550637bcc771820bc6b7db8864ebc89
test/bonafide/huawei/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,singapore-flickr_F_33552363961_ea0fc80afb_k,bonafide,,huawei,0,57,b2fb57fc3aca144da71126ee56aae58f71bedce543a40b304a4cd68711f6e9dd,8838e344141bc1801b8778d77ea39f18da0f82474ae82fa3a3b7a263691f088a
test/bonafide/huawei/singapore-flickr_F_33574462985_422fca6322_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_33574462985_422fca6322_c.jpg,singapore-flickr_F_33574462985_422fca6322_c,bonafide,,huawei,0,60,b10db9029061e82d8655067fc18f432add17e0466a7efe37221b31a42b25f97a,40a7518847284c17a4e6b0792f6170d0a1f4d6c076166d01f537646d164e68de
test/bonafide/huawei/singapore-flickr_F_36921282312_c8e6a2674d_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_36921282312_c8e6a2674d_c.jpg,singapore-flickr_F_36921282312_c8e6a2674d_c,bonafide,,huawei,0,69,6833ceda44522cd1457c1307592a4358edf0a0bf49d04280ab593f80f29f6353,165a16e1b1258d9ec976122cbb0d714f413d45a5a3f03fa9c64c1176a9d24e8c
test/bonafide/huawei/singapore-flickr_F_40795084473_21fafd815e_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_40795084473_21fafd815e_c.jpg,singapore-flickr_F_40795084473_21fafd815e_c,bonafide,,huawei,0,69,4d75d01f0bbe1d37f24fe1d67d4c25177fb7b611acab0431d1f22a9e901e4f5e,21626ecd7b1ebe8e1bc9cad990d961b5353af3bf6f4944b2b33df74425879950
test/bonafide/huawei/singapore-flickr_F_9641749325_1a753f74b2_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_F_9641749325_1a753f74b2_c.jpg,singapore-flickr_F_9641749325_1a753f74b2_c,bonafide,,huawei,0,74,edd37224e367b0c9c305d4beed520ddf4fab8b2d283687db7adfccc0f2655229,3acc4b6f3c38f3a37cb3fae8538185c0b8ff19f33f3b30891c992fedb168d2ef
test/bonafide/huawei/singapore-flickr_M_15788105142_89e9bca209_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_15788105142_89e9bca209_k.jpg,singapore-flickr_M_15788105142_89e9bca209_k,bonafide,,huawei,0,66,381ab2db926470b2d29228418e1b0956c513a86dcbc96ae2319281b6e1759c61,c17996db6d35b4241026f4b79427063a8c5aa6ce68c5ecef4bdf5fcb9734fa8e
test/bonafide/huawei/singapore-flickr_M_21893334161_8c8b011508_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_21893334161_8c8b011508_k.jpg,singapore-flickr_M_21893334161_8c8b011508_k,bonafide,,huawei,0,81,0f5b7259a1aff6cbd302bb54022dac6c1bdf3d0f0c27603ade141d733b070fb0,85e1fc85c8366cda3fe5c5c248a7a1405b4f226041e1be47d33340d744252042
test/bonafide/huawei/singapore-flickr_M_22512816725_a88536de72_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_22512816725_a88536de72_c.jpg,singapore-flickr_M_22512816725_a88536de72_c,bonafide,,huawei,0,82,62bdfa84a3aaecf5be9189b3538ebe32afaf4de279f42e42385b23af1ae9eae4,23649f492f54dff8e9f72f742e293a6c832abfab55dbcb0e5e2fbddd3f488a52
test/bonafide/huawei/singapore-flickr_M_22942161980_136669b7da_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_22942161980_136669b7da_c.jpg,singapore-flickr_M_22942161980_136669b7da_c,bonafide,,huawei,0,69,e4cbe367067669f8285acd0a38d1171ca8c4421931391a30f00c23ba90c5aca3,49f0d82c2229ef6ff1413655c7cec2a0b8c35b61510cd666e3d0555cdc63a10b
test/bonafide/huawei/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,singapore-flickr_M_23543328125_d9409d5ae0_c,bonafide,,huawei,0,70,3142ed0d76766954cd8778e87c20943ee131cd2bd6bae8a65058a2036ae4c2b5,173b9decebe7e0b95e6d25822588c561d618c40f09abc3460fe5bcb8cbada303
test/bonafide/huawei/singapore-flickr_M_24170605047_501e882ccc_o.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_24170605047_501e882ccc_o.jpg,singapore-flickr_M_24170605047_501e882ccc_o,bonafide,,huawei,0,65,f6d3c75561bd8166dc3c106f26e016442fa8a8d51d7555b04fc765fbf998e93b,5538a2292b20c6cfa600d64c552bafd546981e928a4054ef3e8388ce2458b754
test/bonafide/huawei/singapore-flickr_M_30456580904_06749c0622_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_30456580904_06749c0622_c.jpg,singapore-flickr_M_30456580904_06749c0622_c,bonafide,,huawei,0,66,3935cc2fc13507472a2736b96d42f36d9d0cb47dba756bbdd9205e55dbf15b67,7f1d30f18cfb964d5620c6483d39e5552e1bc9ff5c6eb7a9023777f2d3cc496d
test/bonafide/huawei/singapore-flickr_M_30518529884_4cf8f091df_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_30518529884_4cf8f091df_c.jpg,singapore-flickr_M_30518529884_4cf8f091df_c,bonafide,,huawei,0,75,15c4d8144096c4eb10207b89b3f1794cac1f1bd34173b8347138baa2253b358b,726b6f5482efa0babc590571ccfee7a8aea3e73fa01ef5ad2ec279e72930d599
test/bonafide/huawei/singapore-flickr_M_31226087931_7b83422543_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_31226087931_7b83422543_c.jpg,singapore-flickr_M_31226087931_7b83422543_c,bonafide,,huawei,0,76,9daf1c7257b25f7c7d4fa1843d9c9f591547a3360cdc79055bea1dcd6a7c9c8a,aa5d74bad043115f260764ba0d4235e967aa011205bd5b1d951c6e9b1ee095ec
test/bonafide/huawei/singapore-flickr_M_31226135201_5aa42a5a13_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_31226135201_5aa42a5a13_c.jpg,singapore-flickr_M_31226135201_5aa42a5a13_c,bonafide,,huawei,0,78,bd0b42f43963dd40d4b3e5c2b18bc3f5e56f0fb34dfe5df717f0cca847843dce,6e127b78d49fda7fef708e2f3ec2208038e975e41c6814787217d0ef3f2ec2ba
test/bonafide/huawei/singapore-flickr_M_31244514601_d2cb0773d7_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_31244514601_d2cb0773d7_c.jpg,singapore-flickr_M_31244514601_d2cb0773d7_c,bonafide,,huawei,0,61,4fc5b6c8d0c9ab920ce5e3e6af2dad435f9fcb575cf9472e024348c144a1cc86,672911ea9bd88da9bf8bc08bc810aa764d8e3a4e43c98637b5823827e6a42e3c
test/bonafide/huawei/singapore-flickr_M_31340377345_6781e5f574_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_31340377345_6781e5f574_k.jpg,singapore-flickr_M_31340377345_6781e5f574_k,bonafide,,huawei,0,59,d984d4f0ef3e329eccf0c0aec9066b68867e70c025d13c425c5439661c11618a,9bf57e3f351fcd60eff9f6c8ee800486ed22a167da18bb2dd7872016b83f19fb
test/bonafide/huawei/singapore-flickr_M_33525333882_5cf0c0382a_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_33525333882_5cf0c0382a_k.jpg,singapore-flickr_M_33525333882_5cf0c0382a_k,bonafide,,huawei,0,56,0d069efb182291c5a6ed9698e1a5ceba00c23009db5b866a83a6f39750736d2c,7e1e70d276ce32174abbf4ececece149e43b0fe9f75b1ebdcd7efced876a98c0
test/bonafide/huawei/singapore-flickr_M_37019084692_714cba8ac1_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_37019084692_714cba8ac1_k.jpg,singapore-flickr_M_37019084692_714cba8ac1_k,bonafide,,huawei,0,58,076f7fce3f2ddb7bcf20f9dcaa720df1c5808a58f673225ab3461b010cf90f30,ce2debf069fb69826b26eef8ae4b5b73ffb0b88b1b81f9031ceb68fe7ca26162
test/bonafide/huawei/singapore-flickr_M_46826659491_bab820563f_c.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_46826659491_bab820563f_c.jpg,singapore-flickr_M_46826659491_bab820563f_c,bonafide,,huawei,0,82,c477f8a28f8eb53a31758acffae67e1ae593a3c26516a2011d1b0145ec4eaf7f,61d8a5a0ad0437f4c72818dfc8a61244133ec9b446a0c91fa2d85ed874443cf4
test/bonafide/huawei/singapore-flickr_M_50611940256_8405427c78_k.jpg,data/processed/policy_c_official_test/test/bonafide/huawei/singapore-flickr_M_50611940256_8405427c78_k.jpg,singapore-flickr_M_50611940256_8405427c78_k,bonafide,,huawei,0,86,2448119a4cd33c84b102f009cf4788c425047bb583e7ef0780be44e2e698bf7b,8834bd74649f22337ca520ea87782041adbccedc06d01305205f8d5186576cd4
test/bonafide/iphone15/chinese2-flickr_F_16745558933_a3f9fe2bc9_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_16745558933_a3f9fe2bc9_k.jpg,chinese2-flickr_F_16745558933_a3f9fe2bc9_k,bonafide,,iphone15,0,53,9282af52cd20c22c6243d96713147a3a43ec7327603e51785fd1eb24bcdd1c39,50a5351f52ca8646215c81e01e5ce7e0c35e0ac5ebe54982bb1706e0b6c36c15
test/bonafide/iphone15/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,chinese2-flickr_F_16858102101_d4c5c1e7a2_c,bonafide,,iphone15,0,57,646ad8ab10ef9c2f27e06a670183ed45fe758f4664b92c0e74433d36f568bbbf,c6a3a09b02c86c682aac95e4eaf6eef4f9a33a6bbe463a47e97bc8f8b2542cd4
test/bonafide/iphone15/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,chinese2-flickr_F_17178039488_60828ef8de_k,bonafide,,iphone15,0,82,d5161deab5bfc057cbe5a849d77eba63dac2122534da60658763cfa280318776,3b3c05e317e58b6ec3ae0e23999cd1b17428dfc37d7f48d8fbd296aef188e45e
test/bonafide/iphone15/chinese2-flickr_F_17619703551_9705002b22_b.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_17619703551_9705002b22_b.jpg,chinese2-flickr_F_17619703551_9705002b22_b,bonafide,,iphone15,0,74,cf95267f62073c2225eb899e202a2da50da1dea78d569106e800fe6fe3fd7bbf,336f5420523929a5e6f0a21a45f67a70ac15460b1def2e959aff34497ba58e2d
test/bonafide/iphone15/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,chinese2-flickr_F_17773666675_1bdbd28a62_c,bonafide,,iphone15,0,76,c97067380e678c05385a62e42c82bde26fd6b4290c6cba4a1f2e649173620e7d,882010766aeed33949cd6905c4f692a14a32444d884c2178add63d3e76fde162
test/bonafide/iphone15/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,chinese2-flickr_F_21668538829_2fb67bd5fd_c,bonafide,,iphone15,0,68,c7fb5295cb82b99d9a3e7b63d2c3ae66965006041e22503c68007fe4d7df0c0d,a7883e0096740bee39651e4bb060c83241cdb7791f6a8700e4109935efcd10b3
test/bonafide/iphone15/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,chinese2-flickr_F_21696826019_7407a3bea0_k,bonafide,,iphone15,0,61,a128ec8c1ea0b695e2669056e16d33777e0705367f64f66b182417114f8226e8,7ad25c31e35cdd15685da1dd74395b171a6fe405f3763e8a43fc9b8574939632
test/bonafide/iphone15/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,chinese2-flickr_F_25164779518_a723fab6b8_o,bonafide,,iphone15,0,65,cc12d4f9933648776af72b7e8377c931366705e003bc65bcc3127d53e8ea6339,150283c20a8639221b251e9280a66a75a30643478931e26b016c175500af6d67
test/bonafide/iphone15/chinese2-flickr_F_25164805428_423bc49285_o.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_25164805428_423bc49285_o.jpg,chinese2-flickr_F_25164805428_423bc49285_o,bonafide,,iphone15,0,61,34fc6be873d2c7e22a5f7164ff2081a92ad71ede6031c695a4f202e26df69a87,86f0b1a8e9e8b0720d5f263ef8f77f32445cff9bffb359db23505ab99d75b4dd
test/bonafide/iphone15/chinese2-flickr_F_30990251270_6801e68759_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_30990251270_6801e68759_c.jpg,chinese2-flickr_F_30990251270_6801e68759_c,bonafide,,iphone15,0,75,a893db47fdfa9a0acaeabaa3f550e1e303e4e339528536b14bbf72f5c8cf890d,9166123814d06caac74e21c298f38c5c2ac370218376e2e14ee5666b3c038bf5
test/bonafide/iphone15/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,chinese2-flickr_F_31196390972_be24a6067c_k,bonafide,,iphone15,0,89,2bb6dee08654532194b0d7ffed6c72a30201123ebaa81e280d521747d8c95291,63c7aefabc665892829547b7c0fc35e60df6162a66b451182d21d9df6460e5ca
test/bonafide/iphone15/chinese2-flickr_F_31226153591_900ef17f37_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_31226153591_900ef17f37_k.jpg,chinese2-flickr_F_31226153591_900ef17f37_k,bonafide,,iphone15,0,66,4587816643002acc82e3e8ba53901a9eaa73f0088b93ab4589c6653c1bc37e07,3c45b4b7ad4b6a05408f31f6b906b2907999710332815915954d749c8b7dbfb7
test/bonafide/iphone15/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,chinese2-flickr_F_31998401683_5272a75c42_c,bonafide,,iphone15,0,71,a2575de0eea619efb6ca9fda1e57d5252fedb7ee6eab7ef0994f94234e23531c,8c32b56b2362662381afbea050d2e083ed216f30c0fdc987ddaeb9b819bf1dac
test/bonafide/iphone15/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,chinese2-flickr_F_31998955273_5516f4db28_h,bonafide,,iphone15,0,65,6eca61405bb67ab907a0ea806c80947dd62a07d3baf4500316adc0176faad93c,a2af0916de4f0fbf56347cae594df87ef7ab6467fc5daa94b200cf50a48f4d32
test/bonafide/iphone15/chinese2-flickr_F_32689517821_bfacb0e1ba_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_32689517821_bfacb0e1ba_h.jpg,chinese2-flickr_F_32689517821_bfacb0e1ba_h,bonafide,,iphone15,0,84,32381f02f681e6a5075583a5ebc78f440dd849c2de3dc9f27fc9ef2d1f8ab125,090ab8ee7c74fc66999e0e795c89af78adb02e1599c8d4a22d54e4b03825c3da
test/bonafide/iphone15/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,chinese2-flickr_F_33552328531_f6d5dd17b8_c,bonafide,,iphone15,0,63,652a1afa23b6f183a2b0a4cc7c64d03d27ffe3e3cea46bb8c5f9e1dc76541e6b,bea6d7ae940be2d852425011a2c6f089f9f72a285eeabb9efe7f90301a1ff475
test/bonafide/iphone15/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,chinese2-flickr_F_39035705701_833f3da9bf_o,bonafide,,iphone15,0,59,35ceb9020f5dcf70b4400a6160096f2acddfc7161919d55d5f92bdb8c9944de6,304e4366546af786bb0ed7ed63a49060fb64ced92248afa73f7daed9f70219bd
test/bonafide/iphone15/chinese2-flickr_F_40837237721_dedac367d4_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_40837237721_dedac367d4_c.jpg,chinese2-flickr_F_40837237721_dedac367d4_c,bonafide,,iphone15,0,62,dc46606bdd25f004050f3411832cc34010971c9737edac56906493c069ac7f87,27c4e59c06203d221381ddab76b0b3ef688d5da8b407ee19757aad768701050f
test/bonafide/iphone15/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,chinese2-flickr_F_48677929383_2cdc743f43_c,bonafide,,iphone15,0,51,dde13e3bf5bdaa56fe9ea84ac35acda04b6c1244956124b82d04202a39474995,90ed28a60b309f9ad00b56c4dc00b263d85ae405bd8cbfe83c72be59e92b5636
test/bonafide/iphone15/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,chinese2-flickr_M_16743317854_732a16acc8_k,bonafide,,iphone15,0,83,bdfd8f76d45264f0c62fe606fbe4d47c9a460b97897b4898a13a2e12843016ff,4894e6cfa59c72218f00e3c5af14343726595c6c08dda413352c33e4709c4cbf
test/bonafide/iphone15/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,chinese2-flickr_M_21459989349_7ab0e1ace5_k,bonafide,,iphone15,0,72,0c304148082197adcad9786d75e0064ac36259a7cc1a4f001ae645b733e9ea8b,e57f3cef8403cd1d8388882d12b65594a3fc7fe78e4d9c81731b74a334bb53b9
test/bonafide/iphone15/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,chinese2-flickr_M_22911363774_20c12ce7ec_c,bonafide,,iphone15,0,67,53006f9e7953aa49182b6a5816164c423bb99b29dbaa53b1d2e31a4ac97f4f85,41cfe54b1dbf03ee04653df6678f4119012282b51f2ec7991c0751c5736c5542
test/bonafide/iphone15/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,chinese2-flickr_M_24235235151_ae8ac31253_k,bonafide,,iphone15,0,88,c8c1e8b00f6c8a511e235a67260e94e11d155fb6be5c793047449f9de6813e9c,3430d0077df00aba877cc8e6c8d1fd88614ba5e64f44590af4dbb84a0b972e7e
test/bonafide/iphone15/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,chinese2-flickr_M_24291592906_b097dd45e5_k,bonafide,,iphone15,0,59,e6371b4bf6e22930057b56f4afc814882d1fc9b7b36215b0a2439e0d7344d167,50a4c6fc9ac1954bcbc07cff02bce73e8b5dcef284422905ca450986a82aabe7
test/bonafide/iphone15/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,chinese2-flickr_M_26097180114_4c514c928d_c,bonafide,,iphone15,0,56,a79cbea838e092ef613538ab4837bb51f858a0118a5e1abcd3b8d668bde38748,afac09b472fedf2dc79571aac062a8f9779f82d2bede9dbee12d3593c1a3becd
test/bonafide/iphone15/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,chinese2-flickr_M_30516208604_4a571cf89d_c,bonafide,,iphone15,0,67,e75028a55e5d78c25b0ef5179e75fe5dec5bb139bb15f02859e7622c2d65b28b,44493fe62babb4f3cbcc1a5b74b95c0b900e2b4f2dc91755971061b77232415c
