image_path,file_stem,hardware_source,digital3_width,digital3_height,digital3_content_width,digital3_pad,split,parent_width,parent_height,parent_content_width,parent_pad,native_dimensions_match,r512_content_width_match,padding_match
test/attack/digital_3/huawei/usa-NF-1017.jpg,usa-NF-1017,huawei,3193,1977,827,37,project_train,3193,1977,827,37,True,True,True
test/attack/digital_3/huawei/usa-NF-1036.jpg,usa-NF-1036,huawei,3211,1988,827,37,dev_val,3211,1988,827,37,True,True,True
test/attack/digital_3/huawei/usa-NF-1044.jpg,usa-NF-1044,huawei,3192,1972,829,35,project_train,3192,1972,829,35,True,True,True
test/attack/digital_3/huawei/usa-NF-1046.jpg,usa-NF-1046,huawei,3229,2005,825,39,project_train,3229,2005,825,39,True,True,True
test/attack/digital_3/huawei/usa-NF-1051.jpg,usa-NF-1051,huawei,3200,1981,827,37,project_train,3200,1981,827,37,True,True,True
test/attack/digital_3/huawei/usa-NF-1062.jpg,usa-NF-1062,huawei,3204,1974,831,33,project_train,3204,1974,831,33,True,True,True
test/attack/digital_3/huawei/usa-NF-1065.jpg,usa-NF-1065,huawei,3052,1893,825,39,dev_val,3052,1893,825,39,True,True,True
test/attack/digital_3/huawei/usa-NF-1071.jpg,usa-NF-1071,huawei,3219,1988,829,35,project_train,3219,1988,829,35,True,True,True
test/attack/digital_3/huawei/usa-NF-1076.jpg,usa-NF-1076,huawei,3202,1967,833,31,dev_val,3202,1967,833,31,True,True,True
test/attack/digital_3/huawei/usa-NF-1093.jpg,usa-NF-1093,huawei,3059,1902,823,41,project_train,3059,1902,823,41,True,True,True
test/attack/digital_3/huawei/usa-NF-1094.jpg,usa-NF-1094,huawei,3215,1984,830,34,project_train,3215,1984,830,34,True,True,True
test/attack/digital_3/huawei/usa-NM-1038.jpg,usa-NM-1038,huawei,3043,1883,827,37,dev_val,3043,1883,827,37,True,True,True
test/attack/digital_3/huawei/usa-NM-1052.jpg,usa-NM-1052,huawei,3239,1989,834,30,project_train,3239,1989,834,30,True,True,True
test/attack/digital_3/iphone15pro/arabic-003_03.jpg,arabic-003_03,iphone15pro,2619,1605,835,29,project_train,2619,1605,835,29,True,True,True
test/attack/digital_3/iphone15pro/arabic-005_03.jpg,arabic-005_03,iphone15pro,2743,1703,825,39,project_train,2743,1703,825,39,True,True,True
test/attack/digital_3/iphone15pro/arabic-024_03.jpg,arabic-024_03,iphone15pro,2769,1748,811,53,dev_val,2769,1748,811,53,True,True,True
test/attack/digital_3/iphone15pro/arabic-112_03.jpg,arabic-112_03,iphone15pro,2776,1768,804,60,project_train,2776,1768,804,60,True,True,True
test/attack/digital_3/iphone15pro/arabic-120_03.jpg,arabic-120_03,iphone15pro,2768,1737,816,48,dev_val,2768,1737,816,48,True,True,True
test/attack/digital_3/iphone15pro/arabic-131_03.jpg,arabic-131_03,iphone15pro,2783,1762,809,55,project_train,2783,1762,809,55,True,True,True
test/attack/digital_3/iphone15pro/arabic-139_03.jpg,arabic-139_03,iphone15pro,2624,1605,837,27,project_train,2624,1605,837,27,True,True,True
test/attack/digital_3/iphone15pro/arabic-173_03.jpg,arabic-173_03,iphone15pro,2784,1780,801,63,project_train,2784,1780,801,63,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1003.jpg,arabic-NF-1003,iphone15pro,2797,1768,810,54,project_train,2797,1768,810,54,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1012.jpg,arabic-NF-1012,iphone15pro,2793,1759,813,51,project_train,2793,1759,813,51,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1030.jpg,arabic-NF-1030,iphone15pro,2789,1760,811,53,project_train,2789,1760,811,53,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1037.jpg,arabic-NF-1037,iphone15pro,2626,1604,838,26,project_train,2626,1604,838,26,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1040.jpg,arabic-NF-1040,iphone15pro,2790,1764,810,54,project_train,2790,1764,810,54,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1045.jpg,arabic-NF-1045,iphone15pro,2766,1771,800,64,project_train,2766,1771,800,64,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1048.jpg,arabic-NF-1048,iphone15pro,2629,1605,839,25,dev_val,2629,1605,839,25,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1049.jpg,arabic-NF-1049,iphone15pro,2790,1769,808,56,project_train,2790,1769,808,56,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1053.jpg,arabic-NF-1053,iphone15pro,2772,1766,804,60,project_train,2772,1766,804,60,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1098.jpg,arabic-NF-1098,iphone15pro,2624,1608,836,28,dev_val,2624,1608,836,28,True,True,True
test/attack/digital_3/iphone15pro/arabic-NF-1100.jpg,arabic-NF-1100,iphone15pro,2771,1760,806,58,project_train,2771,1760,806,58,True,True,True
test/attack/digital_3/iphone15pro/arabic-NM-1029.jpg,arabic-NM-1029,iphone15pro,2789,1763,810,54,project_train,2789,1763,810,54,True,True,True
test/attack/digital_3/iphone15pro/arabic-NM-1064.jpg,arabic-NM-1064,iphone15pro,2794,1774,806,58,project_train,2794,1774,806,58,True,True,True
test/attack/digital_3/iphone15pro/arabic-NM-1090.jpg,arabic-NM-1090,iphone15pro,2766,1767,801,63,dev_val,2766,1767,801,63,True,True,True
test/attack/digital_3/iphone15pro/chinese-001_03.jpg,chinese-001_03,iphone15pro,2778,1765,806,58,dev_val,2778,1765,806,58,True,True,True
test/attack/digital_3/iphone15pro/chinese-018_03.jpg,chinese-018_03,iphone15pro,2780,1775,802,62,project_train,2780,1775,802,62,True,True,True
test/attack/digital_3/iphone15pro/chinese-020_03.jpg,chinese-020_03,iphone15pro,2794,1765,810,54,project_train,2794,1765,810,54,True,True,True
test/attack/digital_3/iphone15pro/chinese-039_03.jpg,chinese-039_03,iphone15pro,2782,1763,808,56,project_train,2782,1763,808,56,True,True,True
test/attack/digital_3/iphone15pro/chinese-064_03.jpg,chinese-064_03,iphone15pro,2798,1780,805,59,project_train,2798,1780,805,59,True,True,True
test/attack/digital_3/iphone15pro/chinese-081_03.jpg,chinese-081_03,iphone15pro,2791,1766,809,55,project_train,2791,1766,809,55,True,True,True
test/attack/digital_3/iphone15pro/chinese-096_03.jpg,chinese-096_03,iphone15pro,2801,1764,813,51,project_train,2801,1764,813,51,True,True,True
test/attack/digital_3/iphone15pro/chinese-099_03.jpg,chinese-099_03,iphone15pro,2804,1776,808,56,project_train,2804,1776,808,56,True,True,True
test/attack/digital_3/iphone15pro/chinese-102_03.jpg,chinese-102_03,iphone15pro,2794,1764,811,53,project_train,2794,1764,811,53,True,True,True
test/attack/digital_3/iphone15pro/chinese-107_03.jpg,chinese-107_03,iphone15pro,2788,1761,811,53,project_train,2788,1761,811,53,True,True,True
test/attack/digital_3/iphone15pro/chinese-113_03.jpg,chinese-113_03,iphone15pro,2791,1770,807,57,dev_val,2791,1770,807,57,True,True,True
test/attack/digital_3/iphone15pro/chinese-142_03.jpg,chinese-142_03,iphone15pro,2784,1762,809,55,dev_val,2784,1762,809,55,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1014.jpg,chinese-NF-1014,iphone15pro,2786,1765,808,56,project_train,2786,1765,808,56,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1023.jpg,chinese-NF-1023,iphone15pro,2787,1776,803,61,project_train,2787,1776,803,61,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1042.jpg,chinese-NF-1042,iphone15pro,2696,1678,823,41,project_train,2696,1678,823,41,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1050.jpg,chinese-NF-1050,iphone15pro,2781,1776,802,62,dev_val,2781,1776,802,62,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1059.jpg,chinese-NF-1059,iphone15pro,2636,1608,839,25,project_train,2636,1608,839,25,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1067.jpg,chinese-NF-1067,iphone15pro,2633,1609,838,26,project_train,2633,1609,838,26,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1072.jpg,chinese-NF-1072,iphone15pro,2790,1767,808,56,project_train,2790,1767,808,56,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1085.jpg,chinese-NF-1085,iphone15pro,2787,1763,809,55,dev_val,2787,1763,809,55,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1088.jpg,chinese-NF-1088,iphone15pro,2630,1611,836,28,project_train,2630,1611,836,28,True,True,True
test/attack/digital_3/iphone15pro/chinese-NF-1101.jpg,chinese-NF-1101,iphone15pro,2634,1610,838,26,project_train,2634,1610,838,26,True,True,True
test/attack/digital_3/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,iphone15pro,2790,1772,806,58,dev_val,2790,1772,806,58,True,True,True
test/attack/digital_3/iphone15pro/french-019_03.jpg,french-019_03,iphone15pro,2783,1765,807,57,dev_val,2783,1765,807,57,True,True,True
test/attack/digital_3/iphone15pro/french-022_03.jpg,french-022_03,iphone15pro,2792,1759,813,51,project_train,2792,1759,813,51,True,True,True
test/attack/digital_3/iphone15pro/french-033_03.jpg,french-033_03,iphone15pro,2796,1790,800,64,project_train,2796,1790,800,64,True,True,True
test/attack/digital_3/iphone15pro/french-044_03.jpg,french-044_03,iphone15pro,2805,1786,804,60,project_train,2805,1786,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-068_03.jpg,french-068_03,iphone15pro,2803,1784,804,60,project_train,2803,1784,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-090_03.jpg,french-090_03,iphone15pro,2646,1616,838,26,project_train,2646,1616,838,26,True,True,True
test/attack/digital_3/iphone15pro/french-091_03.jpg,french-091_03,iphone15pro,2802,1788,802,62,project_train,2802,1788,802,62,True,True,True
test/attack/digital_3/iphone15pro/french-097_03.jpg,french-097_03,iphone15pro,2788,1754,814,50,project_train,2788,1754,814,50,True,True,True
test/attack/digital_3/iphone15pro/french-100_03.jpg,french-100_03,iphone15pro,2801,1784,804,60,project_train,2801,1784,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-114_03.jpg,french-114_03,iphone15pro,2803,1781,806,58,dev_val,2803,1781,806,58,True,True,True
test/attack/digital_3/iphone15pro/french-118_03.jpg,french-118_03,iphone15pro,2806,1786,804,60,project_train,2806,1786,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-124_03.jpg,french-124_03,iphone15pro,2789,1768,808,56,dev_val,2789,1768,808,56,True,True,True
test/attack/digital_3/iphone15pro/french-128_03.jpg,french-128_03,iphone15pro,2804,1785,804,60,dev_val,2804,1785,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-135_03.jpg,french-135_03,iphone15pro,2802,1785,804,60,project_train,2802,1785,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-NF-1020.jpg,french-NF-1020,iphone15pro,2786,1773,805,59,project_train,2786,1773,805,59,True,True,True
test/attack/digital_3/iphone15pro/french-NF-1047.jpg,french-NF-1047,iphone15pro,2799,1781,805,59,dev_val,2799,1781,805,59,True,True,True
test/attack/digital_3/iphone15pro/french-NF-1056.jpg,french-NF-1056,iphone15pro,2801,1788,802,62,project_train,2801,1788,802,62,True,True,True
test/attack/digital_3/iphone15pro/french-NF-1063.jpg,french-NF-1063,iphone15pro,2800,1782,804,60,project_train,2800,1782,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-NF-1082.jpg,french-NF-1082,iphone15pro,2801,1785,803,61,dev_val,2801,1785,803,61,True,True,True
test/attack/digital_3/iphone15pro/french-NF-1095.jpg,french-NF-1095,iphone15pro,2626,1601,840,24,project_train,2626,1601,840,24,True,True,True
test/attack/digital_3/iphone15pro/french-NF-1110.jpg,french-NF-1110,iphone15pro,2800,1784,804,60,project_train,2800,1784,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-NM-1070.jpg,french-NM-1070,iphone15pro,2785,1774,804,60,project_train,2785,1774,804,60,True,True,True
test/attack/digital_3/iphone15pro/french-NM-1104.jpg,french-NM-1104,iphone15pro,2785,1777,802,62,project_train,2785,1777,802,62,True,True,True
test/attack/digital_3/iphone15pro/indian-012_03.jpg,indian-012_03,iphone15pro,2789,1766,809,55,project_train,2789,1766,809,55,True,True,True
test/attack/digital_3/iphone15pro/indian-014_03.jpg,indian-014_03,iphone15pro,2798,1778,806,58,dev_val,2798,1778,806,58,True,True,True
test/attack/digital_3/iphone15pro/indian-021_03.jpg,indian-021_03,iphone15pro,2798,1775,807,57,dev_val,2798,1775,807,57,True,True,True
test/attack/digital_3/iphone15pro/indian-037_03.jpg,indian-037_03,iphone15pro,2629,1612,835,29,project_train,2629,1612,835,29,True,True,True
test/attack/digital_3/iphone15pro/indian-038_03.jpg,indian-038_03,iphone15pro,2802,1780,806,58,project_train,2802,1780,806,58,True,True,True
test/attack/digital_3/iphone15pro/indian-094_03.jpg,indian-094_03,iphone15pro,2803,1778,807,57,project_train,2803,1778,807,57,True,True,True
test/attack/digital_3/iphone15pro/indian-108_03.jpg,indian-108_03,iphone15pro,2794,1786,801,63,project_train,2794,1786,801,63,True,True,True
test/attack/digital_3/iphone15pro/indian-NF-1006.jpg,indian-NF-1006,iphone15pro,2799,1785,803,61,project_train,2799,1785,803,61,True,True,True
test/attack/digital_3/iphone15pro/indian-NF-1025.jpg,indian-NF-1025,iphone15pro,2625,1601,839,25,project_train,2625,1601,839,25,True,True,True
test/attack/digital_3/iphone15pro/indian-NF-1039.jpg,indian-NF-1039,iphone15pro,2801,1768,811,53,project_train,2801,1768,811,53,True,True,True
test/attack/digital_3/iphone15pro/indian-NF-1061.jpg,indian-NF-1061,iphone15pro,2796,1785,802,62,dev_val,2796,1785,802,62,True,True,True
test/attack/digital_3/iphone15pro/indian-NF-1075.jpg,indian-NF-1075,iphone15pro,2795,1789,800,64,project_train,2795,1789,800,64,True,True,True
test/attack/digital_3/iphone15pro/indian-NF-1096.jpg,indian-NF-1096,iphone15pro,2797,1787,801,63,project_train,2797,1787,801,63,True,True,True
test/attack/digital_3/iphone15pro/indian-NM-1058.jpg,indian-NM-1058,iphone15pro,2814,1768,815,49,project_train,2814,1768,815,49,True,True,True
test/attack/digital_3/iphone15pro/persian-010_03.jpg,persian-010_03,iphone15pro,2801,1785,803,61,project_train,2801,1785,803,61,True,True,True
test/attack/digital_3/iphone15pro/persian-045_03.jpg,persian-045_03,iphone15pro,2795,1783,803,61,project_train,2795,1783,803,61,True,True,True
test/attack/digital_3/iphone15pro/persian-069_03.jpg,persian-069_03,iphone15pro,2801,1786,803,61,project_train,2801,1786,803,61,True,True,True
test/attack/digital_3/iphone15pro/persian-087_03.jpg,persian-087_03,iphone15pro,2791,1785,801,63,project_train,2791,1785,801,63,True,True,True
test/attack/digital_3/iphone15pro/persian-122_03.jpg,persian-122_03,iphone15pro,2805,1786,804,60,project_train,2805,1786,804,60,True,True,True
test/attack/digital_3/iphone15pro/persian-144_03.jpg,persian-144_03,iphone15pro,2632,1604,840,24,dev_val,2632,1604,840,24,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1001.jpg,persian-NF-1001,iphone15pro,2638,1609,839,25,project_train,2638,1609,839,25,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1018.jpg,persian-NF-1018,iphone15pro,2806,1787,804,60,dev_val,2806,1787,804,60,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1031.jpg,persian-NF-1031,iphone15pro,2640,1609,840,24,project_train,2640,1609,840,24,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1034.jpg,persian-NF-1034,iphone15pro,2793,1789,799,65,project_train,2793,1789,799,65,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1043.jpg,persian-NF-1043,iphone15pro,2797,1778,805,59,project_train,2797,1778,805,59,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1079.jpg,persian-NF-1079,iphone15pro,2789,1788,799,65,project_train,2789,1788,799,65,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1097.jpg,persian-NF-1097,iphone15pro,2800,1773,809,55,dev_val,2800,1773,809,55,True,True,True
test/attack/digital_3/iphone15pro/persian-NF-1108.jpg,persian-NF-1108,iphone15pro,2797,1776,806,58,project_train,2797,1776,806,58,True,True,True
test/attack/digital_3/iphone15pro/persian-NM-1010.jpg,persian-NM-1010,iphone15pro,2788,1790,797,67,project_train,2788,1790,797,67,True,True,True
test/attack/digital_3/iphone15pro/persian-NM-1035.jpg,persian-NM-1035,iphone15pro,2843,1810,804,60,dev_val,2843,1810,804,60,True,True,True
test/attack/digital_3/iphone15pro/persian-NM-1074.jpg,persian-NM-1074,iphone15pro,2850,1812,805,59,project_train,2850,1812,805,59,True,True,True
test/attack/digital_3/iphone15pro/portugal-004_03.jpg,portugal-004_03,iphone15pro,2843,1797,810,54,project_train,2843,1797,810,54,True,True,True
test/attack/digital_3/iphone15pro/portugal-013_03.jpg,portugal-013_03,iphone15pro,2641,1614,838,26,dev_val,2641,1614,838,26,True,True,True
test/attack/digital_3/iphone15pro/portugal-017_03.jpg,portugal-017_03,iphone15pro,2855,1812,807,57,dev_val,2855,1812,807,57,True,True,True
test/attack/digital_3/iphone15pro/portugal-026_03.jpg,portugal-026_03,iphone15pro,2883,1794,823,41,project_train,2883,1794,823,41,True,True,True
test/attack/digital_3/iphone15pro/portugal-029_03.jpg,portugal-029_03,iphone15pro,2835,1795,809,55,dev_val,2835,1795,809,55,True,True,True
test/attack/digital_3/iphone15pro/portugal-042_03.jpg,portugal-042_03,iphone15pro,2861,1818,806,58,project_train,2861,1818,806,58,True,True,True
test/attack/digital_3/iphone15pro/portugal-061_03.jpg,portugal-061_03,iphone15pro,2845,1803,808,56,project_train,2845,1803,808,56,True,True,True
test/attack/digital_3/iphone15pro/portugal-066_03.jpg,portugal-066_03,iphone15pro,2868,1796,818,46,project_train,2868,1796,818,46,True,True,True
test/attack/digital_3/iphone15pro/portugal-070_03.jpg,portugal-070_03,iphone15pro,2638,1613,837,27,project_train,2638,1613,837,27,True,True,True
test/attack/digital_3/iphone15pro/portugal-105_03.jpg,portugal-105_03,iphone15pro,2855,1805,810,54,project_train,2855,1805,810,54,True,True,True
test/attack/digital_3/iphone15pro/portugal-119_03.jpg,portugal-119_03,iphone15pro,2861,1798,815,49,dev_val,2861,1798,815,49,True,True,True
test/attack/digital_3/iphone15pro/portugal-125_03.jpg,portugal-125_03,iphone15pro,2634,1611,837,27,project_train,2634,1611,837,27,True,True,True
test/attack/digital_3/iphone15pro/portugal-143_03.jpg,portugal-143_03,iphone15pro,2633,1621,832,32,project_train,2633,1621,832,32,True,True,True
test/attack/digital_3/iphone15pro/portugal-172_03.jpg,portugal-172_03,iphone15pro,2633,1604,840,24,project_train,2633,1604,840,24,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1016.jpg,portugal-NF-1016,iphone15pro,2852,1811,806,58,project_train,2852,1811,806,58,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1022.jpg,portugal-NF-1022,iphone15pro,2844,1812,804,60,project_train,2844,1812,804,60,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1024.jpg,portugal-NF-1024,iphone15pro,2852,1812,806,58,project_train,2852,1812,806,58,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1026.jpg,portugal-NF-1026,iphone15pro,2852,1808,808,56,project_train,2852,1808,808,56,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1041.jpg,portugal-NF-1041,iphone15pro,2851,1806,808,56,project_train,2851,1806,808,56,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1060.jpg,portugal-NF-1060,iphone15pro,2867,1795,818,46,dev_val,2867,1795,818,46,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1066.jpg,portugal-NF-1066,iphone15pro,2639,1613,838,26,dev_val,2639,1613,838,26,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1083.jpg,portugal-NF-1083,iphone15pro,2634,1617,834,30,project_train,2634,1617,834,30,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1086.jpg,portugal-NF-1086,iphone15pro,2855,1780,821,43,project_train,2855,1780,821,43,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1105.jpg,portugal-NF-1105,iphone15pro,2850,1802,810,54,project_train,2850,1802,810,54,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1107.jpg,portugal-NF-1107,iphone15pro,2842,1803,807,57,project_train,2842,1803,807,57,True,True,True
test/attack/digital_3/iphone15pro/portugal-NF-1109.jpg,portugal-NF-1109,iphone15pro,2841,1810,804,60,dev_val,2841,1810,804,60,True,True,True
test/attack/digital_3/iphone15pro/portugal-NM-1091.jpg,portugal-NM-1091,iphone15pro,2835,1794,809,55,project_train,2835,1794,809,55,True,True,True
test/attack/digital_3/iphone15pro/portugal-NM-1102.jpg,portugal-NM-1102,iphone15pro,2842,1801,808,56,project_train,2842,1801,808,56,True,True,True
test/attack/digital_3/iphone15pro/russian-002_03.jpg,russian-002_03,iphone15pro,2832,1802,805,59,project_train,2832,1802,805,59,True,True,True
test/attack/digital_3/iphone15pro/russian-027_03.jpg,russian-027_03,iphone15pro,2839,1798,808,56,project_train,2839,1798,808,56,True,True,True
test/attack/digital_3/iphone15pro/russian-062_03.jpg,russian-062_03,iphone15pro,2825,1803,802,62,dev_val,2825,1803,802,62,True,True,True
test/attack/digital_3/iphone15pro/russian-082_03.jpg,russian-082_03,iphone15pro,2830,1798,806,58,project_train,2830,1798,806,58,True,True,True
test/attack/digital_3/iphone15pro/russian-123_03.jpg,russian-123_03,iphone15pro,2819,1789,807,57,project_train,2819,1789,807,57,True,True,True
test/attack/digital_3/iphone15pro/russian-132_03.jpg,russian-132_03,iphone15pro,2817,1797,803,61,dev_val,2817,1797,803,61,True,True,True
test/attack/digital_3/iphone15pro/russian-140_03.jpg,russian-140_03,iphone15pro,2753,1705,827,37,project_train,2753,1705,827,37,True,True,True
test/attack/digital_3/iphone15pro/russian-141_03.jpg,russian-141_03,iphone15pro,2831,1791,809,55,project_train,2831,1791,809,55,True,True,True
test/attack/digital_3/iphone15pro/russian-NF-1013.jpg,russian-NF-1013,iphone15pro,2803,1785,804,60,project_train,2803,1785,804,60,True,True,True
test/attack/digital_3/iphone15pro/russian-NF-1028.jpg,russian-NF-1028,iphone15pro,2820,1798,803,61,project_train,2820,1798,803,61,True,True,True
test/attack/digital_3/iphone15pro/russian-NF-1069.jpg,russian-NF-1069,iphone15pro,2840,1804,806,58,project_train,2840,1804,806,58,True,True,True
test/attack/digital_3/iphone15pro/russian-NF-1080.jpg,russian-NF-1080,iphone15pro,2632,1620,832,32,project_train,2632,1620,832,32,True,True,True
test/attack/digital_3/iphone15pro/russian-NF-1081.jpg,russian-NF-1081,iphone15pro,2832,1798,806,58,project_train,2832,1798,806,58,True,True,True
test/attack/digital_3/iphone15pro/russian-NF-1089.jpg,russian-NF-1089,iphone15pro,2828,1798,805,59,dev_val,2828,1798,805,59,True,True,True
test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,russian-NF-1099,iphone15pro,2636,1620,833,31,dev_val,2636,1620,833,31,True,True,True
test/attack/digital_3/iphone15pro/russian-NM-1027.jpg,russian-NM-1027,iphone15pro,2829,1791,809,55,project_train,2829,1791,809,55,True,True,True
test/attack/digital_3/iphone15pro/turkiye-008_03.jpg,turkiye-008_03,iphone15pro,2823,1784,810,54,project_train,2823,1784,810,54,True,True,True
test/attack/digital_3/iphone15pro/turkiye-031_03.jpg,turkiye-031_03,iphone15pro,2827,1796,806,58,project_train,2827,1796,806,58,True,True,True
test/attack/digital_3/iphone15pro/turkiye-032_03.jpg,turkiye-032_03,iphone15pro,2825,1794,806,58,dev_val,2825,1794,806,58,True,True,True
test/attack/digital_3/iphone15pro/turkiye-036_03.jpg,turkiye-036_03,iphone15pro,2815,1784,808,56,project_train,2815,1784,808,56,True,True,True
test/attack/digital_3/iphone15pro/turkiye-041_03.jpg,turkiye-041_03,iphone15pro,2817,1788,807,57,project_train,2817,1788,807,57,True,True,True
test/attack/digital_3/iphone15pro/turkiye-083_03.jpg,turkiye-083_03,iphone15pro,2831,1791,809,55,project_train,2831,1791,809,55,True,True,True
test/attack/digital_3/iphone15pro/turkiye-086_03.jpg,turkiye-086_03,iphone15pro,2824,1799,804,60,project_train,2824,1799,804,60,True,True,True
test/attack/digital_3/iphone15pro/turkiye-092_03.jpg,turkiye-092_03,iphone15pro,2632,1609,838,26,project_train,2632,1609,838,26,True,True,True
test/attack/digital_3/iphone15pro/turkiye-101_03.jpg,turkiye-101_03,iphone15pro,2818,1790,806,58,dev_val,2818,1790,806,58,True,True,True
test/attack/digital_3/iphone15pro/turkiye-104_03.jpg,turkiye-104_03,iphone15pro,2811,1787,805,59,dev_val,2811,1787,805,59,True,True,True
test/attack/digital_3/iphone15pro/turkiye-115_03.jpg,turkiye-115_03,iphone15pro,2807,1780,807,57,dev_val,2807,1780,807,57,True,True,True
test/attack/digital_3/iphone15pro/turkiye-121_03.jpg,turkiye-121_03,iphone15pro,2633,1613,836,28,project_train,2633,1613,836,28,True,True,True
test/attack/digital_3/iphone15pro/turkiye-126_03.jpg,turkiye-126_03,iphone15pro,2824,1804,801,63,project_train,2824,1804,801,63,True,True,True
test/attack/digital_3/iphone15pro/turkiye-127_03.jpg,turkiye-127_03,iphone15pro,2804,1786,804,60,project_train,2804,1786,804,60,True,True,True
test/attack/digital_3/iphone15pro/turkiye-129_03.jpg,turkiye-129_03,iphone15pro,2852,1780,820,44,project_train,2852,1780,820,44,True,True,True
test/attack/digital_3/iphone15pro/turkiye-130_03.jpg,turkiye-130_03,iphone15pro,2828,1795,807,57,project_train,2828,1795,807,57,True,True,True
test/attack/digital_3/iphone15pro/turkiye-138_03.jpg,turkiye-138_03,iphone15pro,2642,1616,837,27,project_train,2642,1616,837,27,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NF-1002.jpg,turkiye-NF-1002,iphone15pro,2815,1793,804,60,dev_val,2815,1793,804,60,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NF-1008.jpg,turkiye-NF-1008,iphone15pro,2641,1611,839,25,project_train,2641,1611,839,25,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NF-1054.jpg,turkiye-NF-1054,iphone15pro,2630,1611,836,28,project_train,2630,1611,836,28,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NF-1103.jpg,turkiye-NF-1103,iphone15pro,2824,1790,808,56,project_train,2824,1790,808,56,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NM-1011.jpg,turkiye-NM-1011,iphone15pro,2634,1605,840,24,project_train,2634,1605,840,24,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NM-1019.jpg,turkiye-NM-1019,iphone15pro,2639,1614,837,27,project_train,2639,1614,837,27,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NM-1033.jpg,turkiye-NM-1033,iphone15pro,2816,1800,801,63,project_train,2816,1800,801,63,True,True,True
test/attack/digital_3/iphone15pro/turkiye-NM-1055.jpg,turkiye-NM-1055,iphone15pro,2819,1799,802,62,dev_val,2819,1799,802,62,True,True,True
test/attack/digital_3/iphone15pro/ukraine-006_03.jpg,ukraine-006_03,iphone15pro,2811,1796,801,63,project_train,2811,1796,801,63,True,True,True
test/attack/digital_3/iphone15pro/ukraine-007_03.jpg,ukraine-007_03,iphone15pro,2817,1802,800,64,project_train,2817,1802,800,64,True,True,True
test/attack/digital_3/iphone15pro/ukraine-025_03.jpg,ukraine-025_03,iphone15pro,2820,1791,806,58,dev_val,2820,1791,806,58,True,True,True
test/attack/digital_3/iphone15pro/ukraine-030_03.jpg,ukraine-030_03,iphone15pro,2815,1804,799,65,project_train,2815,1804,799,65,True,True,True
