split,variant,pair_id,file_stem,hardware_source,field_name,assigned_q,attack_image_path,parent_image_path,crop_x0,crop_y0,crop_x1,crop_y1,annotation_x0,annotation_y0,annotation_x1,annotation_y1,face_overlap_pixels,role,label,patch_path
project_train,digital_2,037dd253785f85d5b45e,french-022_03,iphone15pro,doe,56,train/attack/digital_2/iphone15pro/french-022_03.jpg,train/bonafide/iphone15pro/french-022_03.jpg,2070,1192,2582,1704,2235,1403,2418,1493,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/037dd253785f85d5b45e.png
project_train,digital_2,037dd253785f85d5b45e,french-022_03,iphone15pro,doe,56,train/attack/digital_2/iphone15pro/french-022_03.jpg,train/bonafide/iphone15pro/french-022_03.jpg,2070,1192,2582,1704,2235,1403,2418,1493,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/037dd253785f85d5b45e.png
project_train,digital_2,8ed68dd1903e8e4257d0,french-022_03,iphone15pro,name,56,train/attack/digital_2/iphone15pro/french-022_03.jpg,train/bonafide/iphone15pro/french-022_03.jpg,923,439,1435,951,933,650,1297,740,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/8ed68dd1903e8e4257d0.png
project_train,digital_2,8ed68dd1903e8e4257d0,french-022_03,iphone15pro,name,56,train/attack/digital_2/iphone15pro/french-022_03.jpg,train/bonafide/iphone15pro/french-022_03.jpg,923,439,1435,951,933,650,1297,740,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/8ed68dd1903e8e4257d0.png
project_train,digital_2,65936be200b0533e3801,french-022_03,scan,dob,51,train/attack/digital_2/scan/french-022_03.jpg,train/bonafide/scan/french-022_03.jpg,1392,406,1904,918,1583,626,1714,697,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/65936be200b0533e3801.png
project_train,digital_2,65936be200b0533e3801,french-022_03,scan,dob,51,train/attack/digital_2/scan/french-022_03.jpg,train/bonafide/scan/french-022_03.jpg,1392,406,1904,918,1583,626,1714,697,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/65936be200b0533e3801.png
project_train,digital_2,964afbe7bae7b945eb8e,french-022_03,scan,doe,51,train/attack/digital_2/scan/french-022_03.jpg,train/bonafide/scan/french-022_03.jpg,1382,735,1894,1247,1572,1009,1703,1080,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/964afbe7bae7b945eb8e.png
project_train,digital_2,964afbe7bae7b945eb8e,french-022_03,scan,doe,51,train/attack/digital_2/scan/french-022_03.jpg,train/bonafide/scan/french-022_03.jpg,1382,735,1894,1247,1572,1009,1703,1080,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/964afbe7bae7b945eb8e.png
project_train,digital_2,422dca2c959c09490f1a,french-022_03,scan,name,51,train/attack/digital_2/scan/french-022_03.jpg,train/bonafide/scan/french-022_03.jpg,646,234,1158,746,677,454,935,527,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/422dca2c959c09490f1a.png
project_train,digital_2,422dca2c959c09490f1a,french-022_03,scan,name,51,train/attack/digital_2/scan/french-022_03.jpg,train/bonafide/scan/french-022_03.jpg,646,234,1158,746,677,454,935,527,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/422dca2c959c09490f1a.png
project_train,digital_1,ed9ad272f7e730e5ad6d,french-033_03,huawei,dob,63,train/attack/digital_1/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2400,802,2912,1314,2551,1000,2761,1117,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/ed9ad272f7e730e5ad6d.png
project_train,digital_1,ed9ad272f7e730e5ad6d,french-033_03,huawei,dob,63,train/attack/digital_1/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2400,802,2912,1314,2551,1000,2761,1117,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/ed9ad272f7e730e5ad6d.png
project_train,digital_1,2448014a8afd672e66ae,french-033_03,huawei,doe,63,train/attack/digital_1/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2383,1420,2895,1932,2534,1618,2744,1735,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/2448014a8afd672e66ae.png
project_train,digital_1,2448014a8afd672e66ae,french-033_03,huawei,doe,63,train/attack/digital_1/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2383,1420,2895,1932,2534,1618,2744,1735,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/2448014a8afd672e66ae.png
project_train,digital_1,df2ab38c3903ee955402,french-033_03,huawei,alternative,63,train/attack/digital_1/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,1128,1186,1640,1698,1071,1382,1698,1502,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/df2ab38c3903ee955402.png
project_train,digital_1,df2ab38c3903ee955402,french-033_03,huawei,alternative,63,train/attack/digital_1/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,1128,1186,1640,1698,1071,1382,1698,1502,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/df2ab38c3903ee955402.png
project_train,digital_1,2967981450103a06d115,french-033_03,iphone15pro,dob,75,train/attack/digital_1/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2062,668,2574,1180,2228,879,2409,969,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/2967981450103a06d115.png
project_train,digital_1,2967981450103a06d115,french-033_03,iphone15pro,dob,75,train/attack/digital_1/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2062,668,2574,1180,2228,879,2409,969,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/2967981450103a06d115.png
project_train,digital_1,f12dd37c587dae5081a4,french-033_03,iphone15pro,doe,75,train/attack/digital_1/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2066,1214,2578,1726,2229,1425,2414,1515,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/f12dd37c587dae5081a4.png
project_train,digital_1,f12dd37c587dae5081a4,french-033_03,iphone15pro,doe,75,train/attack/digital_1/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2066,1214,2578,1726,2229,1425,2414,1515,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/f12dd37c587dae5081a4.png
project_train,digital_1,1d0aed8ff091031d41f4,french-033_03,iphone15pro,alternative,75,train/attack/digital_1/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,980,1034,1492,1546,962,1247,1510,1334,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/1d0aed8ff091031d41f4.png
project_train,digital_1,1d0aed8ff091031d41f4,french-033_03,iphone15pro,alternative,75,train/attack/digital_1/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,980,1034,1492,1546,962,1247,1510,1334,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/1d0aed8ff091031d41f4.png
project_train,digital_1,ffe2551543888e9b4e7d,french-033_03,scan,dob,76,train/attack/digital_1/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1397,390,1909,902,1588,614,1718,678,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/ffe2551543888e9b4e7d.png
project_train,digital_1,ffe2551543888e9b4e7d,french-033_03,scan,dob,76,train/attack/digital_1/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1397,390,1909,902,1588,614,1718,678,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/ffe2551543888e9b4e7d.png
project_train,digital_1,cbb22ab264fbccf8e93e,french-033_03,scan,doe,76,train/attack/digital_1/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1404,735,1916,1247,1595,1000,1725,1064,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/cbb22ab264fbccf8e93e.png
project_train,digital_1,cbb22ab264fbccf8e93e,french-033_03,scan,doe,76,train/attack/digital_1/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1404,735,1916,1247,1595,1000,1725,1064,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/cbb22ab264fbccf8e93e.png
project_train,digital_1,78815dceb2331e6e86ff,french-033_03,scan,alternative,76,train/attack/digital_1/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,683,648,1195,1160,683,873,1075,935,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/78815dceb2331e6e86ff.png
project_train,digital_1,78815dceb2331e6e86ff,french-033_03,scan,alternative,76,train/attack/digital_1/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,683,648,1195,1160,683,873,1075,935,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/78815dceb2331e6e86ff.png
project_train,digital_2,3e0fb79f54a26c7d299e,french-033_03,huawei,dob,63,train/attack/digital_2/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2400,802,2912,1314,2551,1000,2761,1117,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/3e0fb79f54a26c7d299e.png
project_train,digital_2,3e0fb79f54a26c7d299e,french-033_03,huawei,dob,63,train/attack/digital_2/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2400,802,2912,1314,2551,1000,2761,1117,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/3e0fb79f54a26c7d299e.png
project_train,digital_2,c7cf5b1127c98aea2005,french-033_03,huawei,doe,63,train/attack/digital_2/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2383,1420,2895,1932,2534,1618,2744,1735,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/c7cf5b1127c98aea2005.png
project_train,digital_2,c7cf5b1127c98aea2005,french-033_03,huawei,doe,63,train/attack/digital_2/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,2383,1420,2895,1932,2534,1618,2744,1735,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/c7cf5b1127c98aea2005.png
project_train,digital_2,3d59a0079b65852877fa,french-033_03,huawei,alternative,63,train/attack/digital_2/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,1128,1186,1640,1698,1071,1382,1698,1502,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/3d59a0079b65852877fa.png
project_train,digital_2,3d59a0079b65852877fa,french-033_03,huawei,alternative,63,train/attack/digital_2/huawei/french-033_03.jpg,train/bonafide/huawei/french-033_03.jpg,1128,1186,1640,1698,1071,1382,1698,1502,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/3d59a0079b65852877fa.png
project_train,digital_2,009ac3b777b720b477f8,french-033_03,iphone15pro,dob,75,train/attack/digital_2/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2062,668,2574,1180,2228,879,2409,969,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/009ac3b777b720b477f8.png
project_train,digital_2,009ac3b777b720b477f8,french-033_03,iphone15pro,dob,75,train/attack/digital_2/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2062,668,2574,1180,2228,879,2409,969,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/009ac3b777b720b477f8.png
project_train,digital_2,c035f202ff0e0536865d,french-033_03,iphone15pro,doe,75,train/attack/digital_2/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2066,1214,2578,1726,2229,1425,2414,1515,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/c035f202ff0e0536865d.png
project_train,digital_2,c035f202ff0e0536865d,french-033_03,iphone15pro,doe,75,train/attack/digital_2/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,2066,1214,2578,1726,2229,1425,2414,1515,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/c035f202ff0e0536865d.png
project_train,digital_2,4f7b4ee427d5a20f945c,french-033_03,iphone15pro,alternative,75,train/attack/digital_2/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,980,1034,1492,1546,962,1247,1510,1334,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/4f7b4ee427d5a20f945c.png
project_train,digital_2,4f7b4ee427d5a20f945c,french-033_03,iphone15pro,alternative,75,train/attack/digital_2/iphone15pro/french-033_03.jpg,train/bonafide/iphone15pro/french-033_03.jpg,980,1034,1492,1546,962,1247,1510,1334,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/4f7b4ee427d5a20f945c.png
project_train,digital_2,a7424243b1508a61af56,french-033_03,scan,dob,76,train/attack/digital_2/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1397,390,1909,902,1588,614,1718,678,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/a7424243b1508a61af56.png
project_train,digital_2,a7424243b1508a61af56,french-033_03,scan,dob,76,train/attack/digital_2/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1397,390,1909,902,1588,614,1718,678,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/a7424243b1508a61af56.png
project_train,digital_2,bb285c93c8ae208608f3,french-033_03,scan,doe,76,train/attack/digital_2/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1404,735,1916,1247,1595,1000,1725,1064,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/bb285c93c8ae208608f3.png
project_train,digital_2,bb285c93c8ae208608f3,french-033_03,scan,doe,76,train/attack/digital_2/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,1404,735,1916,1247,1595,1000,1725,1064,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/bb285c93c8ae208608f3.png
project_train,digital_2,a40ae4202289055c7cb5,french-033_03,scan,alternative,76,train/attack/digital_2/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,683,648,1195,1160,683,873,1075,935,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/a40ae4202289055c7cb5.png
project_train,digital_2,a40ae4202289055c7cb5,french-033_03,scan,alternative,76,train/attack/digital_2/scan/french-033_03.jpg,train/bonafide/scan/french-033_03.jpg,683,648,1195,1160,683,873,1075,935,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/a40ae4202289055c7cb5.png
project_train,digital_1,bffb9f9d9d07bfd0a33e,french-044_03,huawei,dob,71,train/attack/digital_1/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2413,794,2925,1306,2563,992,2775,1107,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/bffb9f9d9d07bfd0a33e.png
project_train,digital_1,bffb9f9d9d07bfd0a33e,french-044_03,huawei,dob,71,train/attack/digital_1/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2413,794,2925,1306,2563,992,2775,1107,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/bffb9f9d9d07bfd0a33e.png
project_train,digital_1,a591b35eba800c3e60c5,french-044_03,huawei,doe,71,train/attack/digital_1/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2398,1412,2910,1924,2549,1610,2758,1725,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/a591b35eba800c3e60c5.png
project_train,digital_1,a591b35eba800c3e60c5,french-044_03,huawei,doe,71,train/attack/digital_1/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2398,1412,2910,1924,2549,1610,2758,1725,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/a591b35eba800c3e60c5.png
project_train,digital_1,e06bf0c7c7a1e48bc7fc,french-044_03,huawei,name,71,train/attack/digital_1/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,1045,522,1557,1034,1080,721,1522,836,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/e06bf0c7c7a1e48bc7fc.png
project_train,digital_1,e06bf0c7c7a1e48bc7fc,french-044_03,huawei,name,71,train/attack/digital_1/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,1045,522,1557,1034,1080,721,1522,836,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/e06bf0c7c7a1e48bc7fc.png
project_train,digital_1,9eab9d26c234cf38f024,french-044_03,iphone15pro,dob,74,train/attack/digital_1/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2068,661,2580,1173,2232,872,2415,962,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/9eab9d26c234cf38f024.png
project_train,digital_1,9eab9d26c234cf38f024,french-044_03,iphone15pro,dob,74,train/attack/digital_1/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2068,661,2580,1173,2232,872,2415,962,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/9eab9d26c234cf38f024.png
project_train,digital_1,4df2d8bafee7ed30e2f5,french-044_03,iphone15pro,doe,74,train/attack/digital_1/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2073,1206,2585,1718,2236,1417,2422,1507,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/4df2d8bafee7ed30e2f5.png
project_train,digital_1,4df2d8bafee7ed30e2f5,french-044_03,iphone15pro,doe,74,train/attack/digital_1/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2073,1206,2585,1718,2236,1417,2422,1507,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/4df2d8bafee7ed30e2f5.png
project_train,digital_1,c5c2865b9ab0827b7e86,french-044_03,iphone15pro,name,74,train/attack/digital_1/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,941,450,1453,962,941,661,1326,751,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/c5c2865b9ab0827b7e86.png
project_train,digital_1,c5c2865b9ab0827b7e86,french-044_03,iphone15pro,name,74,train/attack/digital_1/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,941,450,1453,962,941,661,1326,751,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/c5c2865b9ab0827b7e86.png
project_train,digital_1,47e1d76a19e5a2396308,french-044_03,scan,dob,64,train/attack/digital_1/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1392,402,1904,914,1581,622,1715,693,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/47e1d76a19e5a2396308.png
project_train,digital_1,47e1d76a19e5a2396308,french-044_03,scan,dob,64,train/attack/digital_1/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1392,402,1904,914,1581,622,1715,693,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/47e1d76a19e5a2396308.png
project_train,digital_1,a7da7a463b876a8b586a,french-044_03,scan,doe,64,train/attack/digital_1/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1382,735,1894,1247,1572,1007,1704,1078,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/a7da7a463b876a8b586a.png
project_train,digital_1,a7da7a463b876a8b586a,french-044_03,scan,doe,64,train/attack/digital_1/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1382,735,1894,1247,1572,1007,1704,1078,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/a7da7a463b876a8b586a.png
project_train,digital_1,12e32d073ef084f132a2,french-044_03,scan,name,64,train/attack/digital_1/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,650,232,1162,744,673,452,946,523,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/12e32d073ef084f132a2.png
project_train,digital_1,12e32d073ef084f132a2,french-044_03,scan,name,64,train/attack/digital_1/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,650,232,1162,744,673,452,946,523,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/12e32d073ef084f132a2.png
project_train,digital_2,9b45bb8fd5096fe1a72c,french-044_03,huawei,dob,71,train/attack/digital_2/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2413,794,2925,1306,2563,992,2775,1107,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/9b45bb8fd5096fe1a72c.png
project_train,digital_2,9b45bb8fd5096fe1a72c,french-044_03,huawei,dob,71,train/attack/digital_2/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2413,794,2925,1306,2563,992,2775,1107,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/9b45bb8fd5096fe1a72c.png
project_train,digital_2,07705f31e6c905917f08,french-044_03,huawei,doe,71,train/attack/digital_2/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2398,1412,2910,1924,2549,1610,2758,1725,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/07705f31e6c905917f08.png
project_train,digital_2,07705f31e6c905917f08,french-044_03,huawei,doe,71,train/attack/digital_2/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,2398,1412,2910,1924,2549,1610,2758,1725,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/07705f31e6c905917f08.png
project_train,digital_2,7f15fb8d13aa2b7f2e0a,french-044_03,huawei,name,71,train/attack/digital_2/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,1045,522,1557,1034,1080,721,1522,836,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/7f15fb8d13aa2b7f2e0a.png
project_train,digital_2,7f15fb8d13aa2b7f2e0a,french-044_03,huawei,name,71,train/attack/digital_2/huawei/french-044_03.jpg,train/bonafide/huawei/french-044_03.jpg,1045,522,1557,1034,1080,721,1522,836,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/7f15fb8d13aa2b7f2e0a.png
project_train,digital_2,72b8242cc554f409d6c1,french-044_03,iphone15pro,dob,74,train/attack/digital_2/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2068,661,2580,1173,2232,872,2415,962,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/72b8242cc554f409d6c1.png
project_train,digital_2,72b8242cc554f409d6c1,french-044_03,iphone15pro,dob,74,train/attack/digital_2/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2068,661,2580,1173,2232,872,2415,962,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/72b8242cc554f409d6c1.png
project_train,digital_2,753737e04988297707f7,french-044_03,iphone15pro,doe,74,train/attack/digital_2/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2073,1206,2585,1718,2236,1417,2422,1507,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/753737e04988297707f7.png
project_train,digital_2,753737e04988297707f7,french-044_03,iphone15pro,doe,74,train/attack/digital_2/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,2073,1206,2585,1718,2236,1417,2422,1507,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/753737e04988297707f7.png
project_train,digital_2,c8f41ac9676342ae3fc9,french-044_03,iphone15pro,name,74,train/attack/digital_2/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,941,450,1453,962,941,661,1326,751,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/c8f41ac9676342ae3fc9.png
project_train,digital_2,c8f41ac9676342ae3fc9,french-044_03,iphone15pro,name,74,train/attack/digital_2/iphone15pro/french-044_03.jpg,train/bonafide/iphone15pro/french-044_03.jpg,941,450,1453,962,941,661,1326,751,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/c8f41ac9676342ae3fc9.png
project_train,digital_2,61b52963c1aa115e29a7,french-044_03,scan,dob,64,train/attack/digital_2/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1392,402,1904,914,1581,622,1715,693,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/61b52963c1aa115e29a7.png
project_train,digital_2,61b52963c1aa115e29a7,french-044_03,scan,dob,64,train/attack/digital_2/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1392,402,1904,914,1581,622,1715,693,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/61b52963c1aa115e29a7.png
project_train,digital_2,0bf378000931a586cbbf,french-044_03,scan,doe,64,train/attack/digital_2/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1382,735,1894,1247,1572,1007,1704,1078,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/0bf378000931a586cbbf.png
project_train,digital_2,0bf378000931a586cbbf,french-044_03,scan,doe,64,train/attack/digital_2/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,1382,735,1894,1247,1572,1007,1704,1078,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/0bf378000931a586cbbf.png
project_train,digital_2,1879035f331c75a88509,french-044_03,scan,name,64,train/attack/digital_2/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,650,232,1162,744,673,452,946,523,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/1879035f331c75a88509.png
project_train,digital_2,1879035f331c75a88509,french-044_03,scan,name,64,train/attack/digital_2/scan/french-044_03.jpg,train/bonafide/scan/french-044_03.jpg,650,232,1162,744,673,452,946,523,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/1879035f331c75a88509.png
project_train,digital_1,f68890737de325a42bed,french-068_03,huawei,dob,76,train/attack/digital_1/huawei/french-068_03.jpg,train/bonafide/huawei/french-068_03.jpg,2395,798,2907,1310,2547,995,2755,1112,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/f68890737de325a42bed.png
project_train,digital_1,f68890737de325a42bed,french-068_03,huawei,dob,76,train/attack/digital_1/huawei/french-068_03.jpg,train/bonafide/huawei/french-068_03.jpg,2395,798,2907,1310,2547,995,2755,1112,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/f68890737de325a42bed.png
project_train,digital_1,7ab21d3f8bd2d5cb3ff1,french-068_03,huawei,doe,76,train/attack/digital_1/huawei/french-068_03.jpg,train/bonafide/huawei/french-068_03.jpg,2374,1416,2886,1928,2524,1614,2735,1731,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/7ab21d3f8bd2d5cb3ff1.png
project_train,digital_1,7ab21d3f8bd2d5cb3ff1,french-068_03,huawei,doe,76,train/attack/digital_1/huawei/french-068_03.jpg,train/bonafide/huawei/french-068_03.jpg,2374,1416,2886,1928,2524,1614,2735,1731,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/7ab21d3f8bd2d5cb3ff1.png
project_train,digital_1,8fdfdb30da5c43482299,french-068_03,huawei,name,76,train/attack/digital_1/huawei/french-068_03.jpg,train/bonafide/huawei/french-068_03.jpg,1096,526,1608,1038,1084,724,1619,841,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/8fdfdb30da5c43482299.png
project_train,digital_1,8fdfdb30da5c43482299,french-068_03,huawei,name,76,train/attack/digital_1/huawei/french-068_03.jpg,train/bonafide/huawei/french-068_03.jpg,1096,526,1608,1038,1084,724,1619,841,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/8fdfdb30da5c43482299.png
project_train,digital_1,e247a6ee19ff00c8838e,french-068_03,iphone15pro,dob,60,train/attack/digital_1/iphone15pro/french-068_03.jpg,train/bonafide/iphone15pro/french-068_03.jpg,2064,668,2576,1180,2227,879,2413,969,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/e247a6ee19ff00c8838e.png
