patch_id,image_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,field_name,patch_path,crop_x0,crop_y0,crop_x1,crop_y1,annotation_x0,annotation_y0,annotation_x1,annotation_y1,annotation_source,annotation_source_image_path,annotation_source_variant,annotation_provenance,face_overlap_pixels
76a6ec2c7f44d1407e823405,test/attack/digital_3/huawei/russian-NF-1089.jpg,russian-NF-1089,attack,digital_3,huawei,1,72,name_en,data/processed/text_patch512_official/digital_3/huawei/76a6ec2c7f44d1407e823405.png,1055,627,1567,1139,1130,828,1492,938,self_original,test/attack/digital_3/huawei/russian-NF-1089.jpg,digital_3,original_only,0
c144243c6c91716a1d00f34e,test/attack/digital_3/huawei/russian-NF-1099.jpg,russian-NF-1099,attack,digital_3,huawei,1,65,dob,data/processed/text_patch512_official/digital_3/huawei/c144243c6c91716a1d00f34e.png,1022,804,1534,1316,1061,1009,1494,1112,self_original,test/attack/digital_3/huawei/russian-NF-1099.jpg,digital_3,original_only,0
e28cdce748aa2d915f5653ca,test/attack/digital_3/huawei/russian-NF-1099.jpg,russian-NF-1099,attack,digital_3,huawei,1,65,doe,data/processed/text_patch512_official/digital_3/huawei/e28cdce748aa2d915f5653ca.png,1010,1384,1522,1896,1050,1708,1483,1811,self_original,test/attack/digital_3/huawei/russian-NF-1099.jpg,digital_3,original_only,0
57e1402c10de71c9c17de0b1,test/attack/digital_3/huawei/russian-NF-1099.jpg,russian-NF-1099,attack,digital_3,huawei,1,65,name_en,data/processed/text_patch512_official/digital_3/huawei/57e1402c10de71c9c17de0b1.png,1168,576,1680,1088,1067,777,1782,886,self_original,test/attack/digital_3/huawei/russian-NF-1099.jpg,digital_3,original_only,0
c6c83d60b7eab1913f91cd92,test/attack/digital_3/huawei/russian-NM-1027.jpg,russian-NM-1027,attack,digital_3,huawei,1,87,dob,data/processed/text_patch512_official/digital_3/huawei/c6c83d60b7eab1913f91cd92.png,1088,862,1600,1374,1116,1062,1572,1173,self_original,test/attack/digital_3/huawei/russian-NM-1027.jpg,digital_3,original_only,0
f647ca914d30d32ccc98d59b,test/attack/digital_3/huawei/russian-NM-1027.jpg,russian-NM-1027,attack,digital_3,huawei,1,87,doe,data/processed/text_patch512_official/digital_3/huawei/f647ca914d30d32ccc98d59b.png,1071,1469,1583,1981,1099,1802,1555,1913,self_original,test/attack/digital_3/huawei/russian-NM-1027.jpg,digital_3,original_only,0
f8c279378082002e3c90cc22,test/attack/digital_3/huawei/russian-NM-1027.jpg,russian-NM-1027,attack,digital_3,huawei,1,87,name_en,data/processed/text_patch512_official/digital_3/huawei/f8c279378082002e3c90cc22.png,1190,618,1702,1130,1122,818,1770,929,self_original,test/attack/digital_3/huawei/russian-NM-1027.jpg,digital_3,original_only,0
168668073906ea9bf3594421,test/attack/digital_3/huawei/turkiye-008_03.jpg,turkiye-008_03,attack,digital_3,huawei,1,82,dob,data/processed/text_patch512_official/digital_3/huawei/168668073906ea9bf3594421.png,1020,1059,1532,1571,1011,1254,1542,1376,self_original,test/attack/digital_3/huawei/turkiye-008_03.jpg,digital_3,original_only,0
ee0c84fe93e6e6aea5667b5d,test/attack/digital_3/huawei/turkiye-008_03.jpg,turkiye-008_03,attack,digital_3,huawei,1,82,doe,data/processed/text_patch512_official/digital_3/huawei/ee0c84fe93e6e6aea5667b5d.png,1010,1455,1522,1967,1000,1754,1531,1876,self_original,test/attack/digital_3/huawei/turkiye-008_03.jpg,digital_3,original_only,0
e5803a56767a3f3fe010a8b5,test/attack/digital_3/huawei/turkiye-008_03.jpg,turkiye-008_03,attack,digital_3,huawei,1,82,name,data/processed/text_patch512_official/digital_3/huawei/e5803a56767a3f3fe010a8b5.png,944,812,1456,1324,1017,1008,1319,1128,self_original,test/attack/digital_3/huawei/turkiye-008_03.jpg,digital_3,original_only,0
8f2fd62faa435063959c46e4,test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,attack,digital_3,huawei,1,78,dob,data/processed/text_patch512_official/digital_3/huawei/8f2fd62faa435063959c46e4.png,1023,1064,1535,1576,1012,1259,1546,1382,self_original,test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,digital_3,original_only,0
08aafea782d02ee9aad485b4,test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,attack,digital_3,huawei,1,78,doe,data/processed/text_patch512_official/digital_3/huawei/08aafea782d02ee9aad485b4.png,1011,1470,1523,1982,1000,1759,1534,1882,self_original,test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,digital_3,original_only,0
f93930fa6b7d711ec6ba26f0,test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,attack,digital_3,huawei,1,78,name,data/processed/text_patch512_official/digital_3/huawei/f93930fa6b7d711ec6ba26f0.png,949,816,1461,1328,1015,1012,1331,1132,self_original,test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,digital_3,original_only,0
6d25591515f0898d0ad695e9,test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,attack,digital_3,huawei,1,89,dob,data/processed/text_patch512_official/digital_3/huawei/6d25591515f0898d0ad695e9.png,1012,1062,1524,1574,1001,1257,1534,1380,self_original,test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,digital_3,original_only,0
cdc74b6231c459e573d6d192,test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,attack,digital_3,huawei,1,89,doe,data/processed/text_patch512_official/digital_3/huawei/cdc74b6231c459e573d6d192.png,1004,1461,1516,1973,993,1756,1526,1882,self_original,test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,digital_3,original_only,0
d207d5ca57522aba9b1742f4,test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,attack,digital_3,huawei,1,89,name,data/processed/text_patch512_official/digital_3/huawei/d207d5ca57522aba9b1742f4.png,944,811,1456,1323,1007,1007,1265,1127,self_original,test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,digital_3,original_only,0
23fae60ba9c23fd82874d271,test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,attack,digital_3,huawei,1,75,dob,data/processed/text_patch512_official/digital_3/huawei/23fae60ba9c23fd82874d271.png,1016,1065,1528,1577,1006,1260,1537,1382,self_original,test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,digital_3,original_only,0
e4f7c03dd1bb0b2691f0d90b,test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,attack,digital_3,huawei,1,75,doe,data/processed/text_patch512_official/digital_3/huawei/e4f7c03dd1bb0b2691f0d90b.png,1004,1469,1516,1981,995,1761,1526,1883,self_original,test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,digital_3,original_only,0
6e8a9836887fdc90ec36ca84,test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,attack,digital_3,huawei,1,75,name,data/processed/text_patch512_official/digital_3/huawei/6e8a9836887fdc90ec36ca84.png,924,816,1436,1328,1012,1012,1283,1132,self_original,test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,digital_3,original_only,0
1ec8efb9b3d17d5238e2d81b,test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,attack,digital_3,huawei,1,75,dob,data/processed/text_patch512_official/digital_3/huawei/1ec8efb9b3d17d5238e2d81b.png,1016,1063,1528,1575,1006,1258,1537,1380,self_original,test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,digital_3,original_only,0
e9b2c88cdf516603ac8ed146,test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,attack,digital_3,huawei,1,75,doe,data/processed/text_patch512_official/digital_3/huawei/e9b2c88cdf516603ac8ed146.png,1004,1463,1516,1975,995,1758,1526,1880,self_original,test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,digital_3,original_only,0
83eba01a0b71402964d2d20c,test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,attack,digital_3,huawei,1,75,name,data/processed/text_patch512_official/digital_3/huawei/83eba01a0b71402964d2d20c.png,922,816,1434,1328,1012,1012,1280,1132,self_original,test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,digital_3,original_only,0
01e8810e5798e57b170e0419,test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,attack,digital_3,huawei,1,84,dob,data/processed/text_patch512_official/digital_3/huawei/01e8810e5798e57b170e0419.png,1017,1062,1529,1574,1007,1256,1539,1379,self_original,test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,digital_3,original_only,0
8fe47ce9c4d2b6a1af732539,test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,attack,digital_3,huawei,1,84,doe,data/processed/text_patch512_official/digital_3/huawei/8fe47ce9c4d2b6a1af732539.png,1006,1458,1518,1970,998,1757,1527,1880,self_original,test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,digital_3,original_only,0
464daf6bff336997a3fff3be,test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,attack,digital_3,huawei,1,84,name,data/processed/text_patch512_official/digital_3/huawei/464daf6bff336997a3fff3be.png,928,812,1440,1324,1013,1010,1227,1127,self_original,test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,digital_3,original_only,0
cf706dd953096f6106fd4e0d,test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,attack,digital_3,huawei,1,81,dob,data/processed/text_patch512_official/digital_3/huawei/cf706dd953096f6106fd4e0d.png,1022,1064,1534,1576,1010,1258,1545,1381,self_original,test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,digital_3,original_only,0
952a3bd7332cc3932fa365fe,test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,attack,digital_3,huawei,1,81,doe,data/processed/text_patch512_official/digital_3/huawei/952a3bd7332cc3932fa365fe.png,1010,1460,1522,1972,999,1756,1534,1879,self_original,test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,digital_3,original_only,0
03ee2737bb5fe439e7f9c0a2,test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,attack,digital_3,huawei,1,81,name,data/processed/text_patch512_official/digital_3/huawei/03ee2737bb5fe439e7f9c0a2.png,927,813,1439,1325,1016,1010,1286,1128,self_original,test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,digital_3,original_only,0
6dd2a6d14e3660b61e4db17e,test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,attack,digital_3,huawei,1,63,dob,data/processed/text_patch512_official/digital_3/huawei/6dd2a6d14e3660b61e4db17e.png,1010,1064,1522,1576,998,1258,1533,1381,self_original,test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,digital_3,original_only,0
e9be16a88149c36defdccd4c,test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,attack,digital_3,huawei,1,63,doe,data/processed/text_patch512_official/digital_3/huawei/e9be16a88149c36defdccd4c.png,998,1465,1510,1977,987,1756,1522,1879,self_original,test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,digital_3,original_only,0
2af729fdb68f11608064c3e2,test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,attack,digital_3,huawei,1,63,name,data/processed/text_patch512_official/digital_3/huawei/2af729fdb68f11608064c3e2.png,922,816,1434,1328,1004,1012,1353,1132,self_original,test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,digital_3,original_only,0
3e6469462f07be2621ef0f03,test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,attack,digital_3,huawei,1,51,dob,data/processed/text_patch512_official/digital_3/huawei/3e6469462f07be2621ef0f03.png,1014,1066,1526,1578,1003,1261,1536,1384,self_original,test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,digital_3,original_only,0
6bcf16ced0e0e8ad5eb91f83,test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,attack,digital_3,huawei,1,51,doe,data/processed/text_patch512_official/digital_3/huawei/6bcf16ced0e0e8ad5eb91f83.png,1004,1465,1516,1977,994,1760,1527,1883,self_original,test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,digital_3,original_only,0
7b9eadae4b3ef1c7e0694748,test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,attack,digital_3,huawei,1,51,name,data/processed/text_patch512_official/digital_3/huawei/7b9eadae4b3ef1c7e0694748.png,929,814,1441,1326,1009,1012,1169,1129,self_original,test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,digital_3,original_only,0
0ead0fd12d5d369715ef725b,test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,attack,digital_3,huawei,1,87,dob,data/processed/text_patch512_official/digital_3/huawei/0ead0fd12d5d369715ef725b.png,956,994,1468,1506,960,1192,1464,1309,self_original,test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,digital_3,original_only,0
c506704ec0a3649e79c4cec2,test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,attack,digital_3,huawei,1,87,doe,data/processed/text_patch512_official/digital_3/huawei/c506704ec0a3649e79c4cec2.png,948,1373,1460,1885,952,1664,1456,1781,self_original,test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,digital_3,original_only,0
b6d54d892311fb6328cae8a2,test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,attack,digital_3,huawei,1,87,name,data/processed/text_patch512_official/digital_3/huawei/b6d54d892311fb6328cae8a2.png,898,756,1410,1268,963,957,1216,1068,self_original,test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,digital_3,original_only,0
923aabea75a91c1cfdb65d25,test/attack/digital_3/huawei/turkiye-031_03.jpg,turkiye-031_03,attack,digital_3,huawei,1,87,dob,data/processed/text_patch512_official/digital_3/huawei/923aabea75a91c1cfdb65d25.png,1018,1062,1530,1574,1008,1257,1540,1380,self_original,test/attack/digital_3/huawei/turkiye-031_03.jpg,digital_3,original_only,0
a6124bf0a44b21cf51b8847c,test/attack/digital_3/huawei/turkiye-031_03.jpg,turkiye-031_03,attack,digital_3,huawei,1,87,doe,data/processed/text_patch512_official/digital_3/huawei/a6124bf0a44b21cf51b8847c.png,1006,1462,1518,1974,996,1758,1528,1884,self_original,test/attack/digital_3/huawei/turkiye-031_03.jpg,digital_3,original_only,0
c715abab9628e95a1c3318a8,test/attack/digital_3/huawei/turkiye-031_03.jpg,turkiye-031_03,attack,digital_3,huawei,1,87,name,data/processed/text_patch512_official/digital_3/huawei/c715abab9628e95a1c3318a8.png,922,812,1434,1324,1014,1008,1343,1128,self_original,test/attack/digital_3/huawei/turkiye-031_03.jpg,digital_3,original_only,0
7c39f7171599328186a2691f,test/attack/digital_3/huawei/turkiye-032_03.jpg,turkiye-032_03,attack,digital_3,huawei,1,62,dob,data/processed/text_patch512_official/digital_3/huawei/7c39f7171599328186a2691f.png,1005,1064,1517,1576,995,1258,1527,1381,self_original,test/attack/digital_3/huawei/turkiye-032_03.jpg,digital_3,original_only,0
7255170f94b91d6da598309b,test/attack/digital_3/huawei/turkiye-032_03.jpg,turkiye-032_03,attack,digital_3,huawei,1,62,doe,data/processed/text_patch512_official/digital_3/huawei/7255170f94b91d6da598309b.png,997,1467,1509,1979,987,1756,1519,1881,self_original,test/attack/digital_3/huawei/turkiye-032_03.jpg,digital_3,original_only,0
7f6c2de265094071a6e6957a,test/attack/digital_3/huawei/turkiye-032_03.jpg,turkiye-032_03,attack,digital_3,huawei,1,62,name,data/processed/text_patch512_official/digital_3/huawei/7f6c2de265094071a6e6957a.png,921,813,1433,1325,1001,1009,1289,1129,self_original,test/attack/digital_3/huawei/turkiye-032_03.jpg,digital_3,original_only,0
06809deddcfd2a2405044a75,test/attack/digital_3/huawei/turkiye-036_03.jpg,turkiye-036_03,attack,digital_3,huawei,1,85,dob,data/processed/text_patch512_official/digital_3/huawei/06809deddcfd2a2405044a75.png,1018,1056,1530,1568,1007,1251,1540,1374,self_original,test/attack/digital_3/huawei/turkiye-036_03.jpg,digital_3,original_only,0
62b3b0897e21ef54817ebee8,test/attack/digital_3/huawei/turkiye-036_03.jpg,turkiye-036_03,attack,digital_3,huawei,1,85,doe,data/processed/text_patch512_official/digital_3/huawei/62b3b0897e21ef54817ebee8.png,1008,1455,1520,1967,998,1750,1531,1873,self_original,test/attack/digital_3/huawei/turkiye-036_03.jpg,digital_3,original_only,0
0d8fc54ff089803cf52eb747,test/attack/digital_3/huawei/turkiye-036_03.jpg,turkiye-036_03,attack,digital_3,huawei,1,85,name,data/processed/text_patch512_official/digital_3/huawei/0d8fc54ff089803cf52eb747.png,944,806,1456,1318,1013,1004,1322,1121,self_original,test/attack/digital_3/huawei/turkiye-036_03.jpg,digital_3,original_only,0
ab5902dc5d389b45875213b3,test/attack/digital_3/huawei/turkiye-041_03.jpg,turkiye-041_03,attack,digital_3,huawei,1,53,dob,data/processed/text_patch512_official/digital_3/huawei/ab5902dc5d389b45875213b3.png,1018,1068,1530,1580,1008,1262,1540,1385,self_original,test/attack/digital_3/huawei/turkiye-041_03.jpg,digital_3,original_only,0
66e8768839927f34b95cc83d,test/attack/digital_3/huawei/turkiye-041_03.jpg,turkiye-041_03,attack,digital_3,huawei,1,53,doe,data/processed/text_patch512_official/digital_3/huawei/66e8768839927f34b95cc83d.png,1006,1468,1518,1980,996,1761,1528,1884,self_original,test/attack/digital_3/huawei/turkiye-041_03.jpg,digital_3,original_only,0
2490a215ad364d810f143e17,test/attack/digital_3/huawei/turkiye-041_03.jpg,turkiye-041_03,attack,digital_3,huawei,1,53,name,data/processed/text_patch512_official/digital_3/huawei/2490a215ad364d810f143e17.png,926,816,1438,1328,1013,1013,1222,1130,self_original,test/attack/digital_3/huawei/turkiye-041_03.jpg,digital_3,original_only,0
39d0ad95e3b75204bc1cf73d,test/attack/digital_3/huawei/turkiye-083_03.jpg,turkiye-083_03,attack,digital_3,huawei,1,81,dob,data/processed/text_patch512_official/digital_3/huawei/39d0ad95e3b75204bc1cf73d.png,1015,1054,1527,1566,1005,1248,1537,1371,self_original,test/attack/digital_3/huawei/turkiye-083_03.jpg,digital_3,original_only,0
22deec0b721f20bdf7500fd9,test/attack/digital_3/huawei/turkiye-083_03.jpg,turkiye-083_03,attack,digital_3,huawei,1,81,doe,data/processed/text_patch512_official/digital_3/huawei/22deec0b721f20bdf7500fd9.png,1003,1453,1515,1965,993,1746,1525,1869,self_original,test/attack/digital_3/huawei/turkiye-083_03.jpg,digital_3,original_only,0
8513b99e6347ea79f5caa7ac,test/attack/digital_3/huawei/turkiye-083_03.jpg,turkiye-083_03,attack,digital_3,huawei,1,81,name,data/processed/text_patch512_official/digital_3/huawei/8513b99e6347ea79f5caa7ac.png,944,804,1456,1316,1010,1002,1262,1119,self_original,test/attack/digital_3/huawei/turkiye-083_03.jpg,digital_3,original_only,0
67c3f9e0eaac7c339fd4b8b4,test/attack/digital_3/huawei/turkiye-086_03.jpg,turkiye-086_03,attack,digital_3,huawei,1,53,dob,data/processed/text_patch512_official/digital_3/huawei/67c3f9e0eaac7c339fd4b8b4.png,1020,1060,1532,1572,1009,1254,1544,1377,self_original,test/attack/digital_3/huawei/turkiye-086_03.jpg,digital_3,original_only,0
3ddf73af5beed6e5689f475a,test/attack/digital_3/huawei/turkiye-086_03.jpg,turkiye-086_03,attack,digital_3,huawei,1,53,doe,data/processed/text_patch512_official/digital_3/huawei/3ddf73af5beed6e5689f475a.png,1010,1464,1522,1976,998,1755,1533,1878,self_original,test/attack/digital_3/huawei/turkiye-086_03.jpg,digital_3,original_only,0
f7a6f044aebd894691ad8ed9,test/attack/digital_3/huawei/turkiye-086_03.jpg,turkiye-086_03,attack,digital_3,huawei,1,53,name,data/processed/text_patch512_official/digital_3/huawei/f7a6f044aebd894691ad8ed9.png,929,812,1441,1324,1015,1009,1291,1126,self_original,test/attack/digital_3/huawei/turkiye-086_03.jpg,digital_3,original_only,0
67b4572acd06cbae74d86837,test/attack/digital_3/huawei/turkiye-092_03.jpg,turkiye-092_03,attack,digital_3,huawei,1,52,dob,data/processed/text_patch512_official/digital_3/huawei/67b4572acd06cbae74d86837.png,946,1000,1458,1512,952,1198,1453,1314,self_original,test/attack/digital_3/huawei/turkiye-092_03.jpg,digital_3,original_only,0
c15c1262cc979c27f7da09f4,test/attack/digital_3/huawei/turkiye-092_03.jpg,turkiye-092_03,attack,digital_3,huawei,1,52,doe,data/processed/text_patch512_official/digital_3/huawei/c15c1262cc979c27f7da09f4.png,940,1377,1452,1889,946,1670,1447,1786,self_original,test/attack/digital_3/huawei/turkiye-092_03.jpg,digital_3,original_only,0
97795396da82c766e4821baa,test/attack/digital_3/huawei/turkiye-092_03.jpg,turkiye-092_03,attack,digital_3,huawei,1,52,name,data/processed/text_patch512_official/digital_3/huawei/97795396da82c766e4821baa.png,882,764,1394,1276,957,965,1190,1076,self_original,test/attack/digital_3/huawei/turkiye-092_03.jpg,digital_3,original_only,0
39b6142a6266aadd64d5189e,test/attack/digital_3/huawei/turkiye-101_03.jpg,turkiye-101_03,attack,digital_3,huawei,1,57,dob,data/processed/text_patch512_official/digital_3/huawei/39b6142a6266aadd64d5189e.png,1020,1066,1532,1578,1009,1260,1544,1383,self_original,test/attack/digital_3/huawei/turkiye-101_03.jpg,digital_3,original_only,0
eed11b93e08b83f59079afe4,test/attack/digital_3/huawei/turkiye-101_03.jpg,turkiye-101_03,attack,digital_3,huawei,1,57,doe,data/processed/text_patch512_official/digital_3/huawei/eed11b93e08b83f59079afe4.png,1010,1470,1522,1982,998,1763,1533,1889,self_original,test/attack/digital_3/huawei/turkiye-101_03.jpg,digital_3,original_only,0
6d9265635d56acc1828fe9a0,test/attack/digital_3/huawei/turkiye-101_03.jpg,turkiye-101_03,attack,digital_3,huawei,1,57,name,data/processed/text_patch512_official/digital_3/huawei/6d9265635d56acc1828fe9a0.png,923,816,1435,1328,1015,1012,1279,1132,self_original,test/attack/digital_3/huawei/turkiye-101_03.jpg,digital_3,original_only,0
7a07444dd5dff98e6d781a43,test/attack/digital_3/huawei/turkiye-104_03.jpg,turkiye-104_03,attack,digital_3,huawei,1,74,dob,data/processed/text_patch512_official/digital_3/huawei/7a07444dd5dff98e6d781a43.png,1014,1064,1526,1576,1004,1259,1537,1382,self_original,test/attack/digital_3/huawei/turkiye-104_03.jpg,digital_3,original_only,0
eb39aff67ee912dd72539c54,test/attack/digital_3/huawei/turkiye-104_03.jpg,turkiye-104_03,attack,digital_3,huawei,1,74,doe,data/processed/text_patch512_official/digital_3/huawei/eb39aff67ee912dd72539c54.png,1002,1469,1514,1981,992,1761,1525,1884,self_original,test/attack/digital_3/huawei/turkiye-104_03.jpg,digital_3,original_only,0
81de7c70296d80b3db596d58,test/attack/digital_3/huawei/turkiye-104_03.jpg,turkiye-104_03,attack,digital_3,huawei,1,74,name,data/processed/text_patch512_official/digital_3/huawei/81de7c70296d80b3db596d58.png,934,816,1446,1328,1009,1012,1307,1132,self_original,test/attack/digital_3/huawei/turkiye-104_03.jpg,digital_3,original_only,0
1205fd9d40de6b7b5fb34c8e,test/attack/digital_3/huawei/turkiye-115_03.jpg,turkiye-115_03,attack,digital_3,huawei,1,59,dob,data/processed/text_patch512_official/digital_3/huawei/1205fd9d40de6b7b5fb34c8e.png,1034,1081,1546,1593,1022,1275,1559,1399,self_original,test/attack/digital_3/huawei/turkiye-115_03.jpg,digital_3,original_only,0
c7960671a460cf2ddad0d622,test/attack/digital_3/huawei/turkiye-115_03.jpg,turkiye-115_03,attack,digital_3,huawei,1,59,doe,data/processed/text_patch512_official/digital_3/huawei/c7960671a460cf2ddad0d622.png,1022,1490,1534,2002,1010,1774,1547,1898,self_original,test/attack/digital_3/huawei/turkiye-115_03.jpg,digital_3,original_only,0
ba9d074aa99efdc4c22ec04a,test/attack/digital_3/huawei/turkiye-115_03.jpg,turkiye-115_03,attack,digital_3,huawei,1,59,name,data/processed/text_patch512_official/digital_3/huawei/ba9d074aa99efdc4c22ec04a.png,962,828,1474,1340,1028,1025,1280,1144,self_original,test/attack/digital_3/huawei/turkiye-115_03.jpg,digital_3,original_only,0
562f259d13657e53d116df0f,test/attack/digital_3/huawei/turkiye-121_03.jpg,turkiye-121_03,attack,digital_3,huawei,1,59,dob,data/processed/text_patch512_official/digital_3/huawei/562f259d13657e53d116df0f.png,962,1006,1474,1518,964,1210,1473,1313,self_original,test/attack/digital_3/huawei/turkiye-121_03.jpg,digital_3,original_only,0
499247b486d9c29a503fb9a4,test/attack/digital_3/huawei/turkiye-121_03.jpg,turkiye-121_03,attack,digital_3,huawei,1,59,doe,data/processed/text_patch512_official/digital_3/huawei/499247b486d9c29a503fb9a4.png,978,1385,1490,1897,978,1687,1490,1793,self_original,test/attack/digital_3/huawei/turkiye-121_03.jpg,digital_3,original_only,0
5952f6118e2f3fe5352ad3f4,test/attack/digital_3/huawei/turkiye-121_03.jpg,turkiye-121_03,attack,digital_3,huawei,1,59,name,data/processed/text_patch512_official/digital_3/huawei/5952f6118e2f3fe5352ad3f4.png,911,772,1423,1284,959,975,1247,1081,self_original,test/attack/digital_3/huawei/turkiye-121_03.jpg,digital_3,original_only,0
ad102a62796ee5111e3f2ac7,test/attack/digital_3/huawei/turkiye-126_03.jpg,turkiye-126_03,attack,digital_3,huawei,1,81,dob,data/processed/text_patch512_official/digital_3/huawei/ad102a62796ee5111e3f2ac7.png,1018,1068,1530,1580,1008,1262,1541,1385,self_original,test/attack/digital_3/huawei/turkiye-126_03.jpg,digital_3,original_only,0
37a6e73a68d2dc3b7ea1ac48,test/attack/digital_3/huawei/turkiye-126_03.jpg,turkiye-126_03,attack,digital_3,huawei,1,81,doe,data/processed/text_patch512_official/digital_3/huawei/37a6e73a68d2dc3b7ea1ac48.png,1008,1463,1520,1975,997,1761,1530,1884,self_original,test/attack/digital_3/huawei/turkiye-126_03.jpg,digital_3,original_only,0
1f891a40601489e8897e291e,test/attack/digital_3/huawei/turkiye-126_03.jpg,turkiye-126_03,attack,digital_3,huawei,1,81,name,data/processed/text_patch512_official/digital_3/huawei/1f891a40601489e8897e291e.png,946,817,1458,1329,1011,1014,1264,1132,self_original,test/attack/digital_3/huawei/turkiye-126_03.jpg,digital_3,original_only,0
